exDate,recDate,subject,faceVal
20-Jun-2026 10:58:38,20-Jun-2026 10:58:38,Copy of Newspaper Publication,1
30-Apr-2026 16:28:44,30-Apr-2026 16:28:44,Record Date,1
23-Jan-2026 15:17:49,23-Jan-2026 15:17:49,Record Date,1
23-Jan-2026 15:11:14,23-Jan-2026 15:11:14,Dividend,1
30-Apr-2025 16:28:35,30-Apr-2025 16:28:35,Record Date,1
23-Jan-2025 16:15:23,23-Jan-2025 16:15:23,Record Date,1
23-Jan-2025 16:05:22,23-Jan-2025 16:05:22,Dividend,1
30-Apr-2024 16:15:29,30-Apr-2024 16:15:29,Dividend,1
30-Apr-2024 16:13:25,30-Apr-2024 16:13:25,Record Date,1
23-Jan-2024 15:52:07,23-Jan-2024 15:52:07,Dividend,1
23-Jan-2024 15:48:03,23-Jan-2024 15:48:03,Record Date,1
03-May-2023 16:07:57,03-May-2023 16:07:57,Record Date,1
03-May-2023 16:01:00,03-May-2023 16:01:00,Dividend,1
24-Jan-2023 15:17:22,24-Jan-2023 15:17:22,Record Date,1
24-Jan-2023 15:13:25,24-Jan-2023 15:13:25,Dividend,1
05-May-2022 16:28:53,05-May-2022 16:28:53,Dividend,1
05-May-2022 16:28:51,05-May-2022 16:28:51,Outcome of Board Meeting,1
05-May-2022 15:45:43,05-May-2022 15:45:43,Record Date,1
02-Feb-2022 12:39:47,02-Feb-2022 12:39:47,Record Date,1
01-Feb-2022 16:26:22,01-Feb-2022 16:26:22,Dividend,1
01-Feb-2022 16:13:08,01-Feb-2022 16:13:08,Dividend,1
