bm_date,bm_purpose,bm_desc,attachment
31-Aug-2026 10:43:41,Press Release,"Zydus Lifesciences Limited has informed the Exchange regarding a press release dated August 31, 2026, titled ""Zydus Announces Positive Topline Results from Completed EVIDENCES-X Phase II(b) Clinical Trial of Saroglitazar Mg in MASH"".",https://nsearchives.nseindia.com/corporate/Cadilahc_31082026104241_PressRelease31082026.pdf
11-Aug-2026 20:01:55,Shareholders meeting,"Zydus Lifesciences Limited has informed the Exchange regarding Proceedings of Annual General Meeting held on August 11, 2026. Further, the company has submitted the Exchange a copy of Scrutinizers report along with voting results.",https://nsearchives.nseindia.com/corporate/Cadilahc_11082026195955_CombinedResults.pdf
11-Aug-2026 13:24:05,Outcome of Board Meeting,"Zydus Lifesciences Limited has submitted to the Exchange, the financial results for the period ended Jun 30, 2026.",https://nsearchives.nseindia.com/corporate/Cadilahc_11082026132215_OutcomeofBM.pdf
