bm_date,bm_purpose,bm_desc,attachment
13-Aug-2026 18:28:13,Shareholders meeting,"Page Industries Limited has submitted the Exchange a copy Srutinizers report of  Annual General Meeting held on August 13, 2026. Further, the company has informed the Exchange regarding voting results.",https://nsearchives.nseindia.com/corporate/PAGEIND_13082026182513_VOTINGRESULTS31AGM.pdf
13-Aug-2026 14:38:09,Outcome of Board Meeting,"Page Industries Limited has submitted to the Exchange, the financial results for the period ended Jun 30, 2026.",https://nsearchives.nseindia.com/corporate/PAGEIND_13082026143650_RESULTS30JUNE2026.pdf
