bm_date,bm_purpose,bm_desc,attachment
2022-11-15 13:14:54,Disclosure of other UPSI/material event,"Angel One Limited has informed the Exchange about Disclosure of other UPSI/material event : Intimation of Grant of Options under Angel Broking Employee Long Term Incentive Plan 2021In accordance with the provisions of the Regulation 30 of the Securities and Exchange Board of lndia (Listing Obligations and Disclosure Requirements) Regulations, 2015 (the ���Listing Regulations���), we hereby inform you that the Nomination and Remuneration Committee of Angel One Limited (formerly known as Angel Broking Limited) (the ���Company���) has approved grants of 16,835 Stock Options and 57,107 Restrictive Stock Units (���RSUs���) convertible into equal number of Equity Shares of the Company of face value of Rs.10 each to 2 eligible employees of the Company under the Angel Broking Employee Long Term Incentive Plan 2021 (���LTI Plan 2021���).",https://nsearchives.nseindia.com/corporate/ANGELONE_15112022131454_November152022Intimationofgrants.pdf
2022-10-18 10:50:51,Transcript of Analysts/Institutional Investor Meet/Con. Call,"Subject: Filing of the transcript of earnings call with analysts and investors under Regulation 30 of Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015.Further to our intimation on September 28, 2022, intimating of the earnings call with analysts and investors to be hosted by the Company on October 14, 2022, please find enclosed herewith the transcript of the said earnings call for your reference and records. The transcript of the earnings call will be posted on the Company���s website at www.angelone.in.You are requested to take note of the same Kindly take the same on record.",https://nsearchives.nseindia.com/corporate/ANGELONE_18102022105051_Intimationfortranscriptofearningscall.pdf
2022-10-13 19:04:45,Address Change,"Angel One Limited has informed the Exchange about Shifting of Registered Office address of the Company within the local Limits of the city.The Board has approved to change the address of the registered office of the Company from G-1, Ground Floor, Akruti Trade Centre, Road No.-7, MIDC, Andheri (East) Mumbai - 400093 to 601, 6th Floor, Ackruti Star, Central Road, MIDC, Andheri East Mumbai 400093, with effect from October 13, 2022. ",https://nsearchives.nseindia.com/corporate/ANGELONE_13102022190445_Outcomeoctober132022.pdf
2022-10-13 18:58:18,Dividend,"Declaration of 2nd Interim Dividend for Financial Year 2022-23:The Board has declared 2nd Interim Dividend for the Financial Year 2022-23 at the rate of Rs. 9 per share on equity shares having face value of Rs. 10 per share, as on the Record date. Further, as already intimated, the Record Date for determining eligibility of shareholders for payment of the said Interim Dividend, as declared by the Board of Directors shall be Friday, October 21, 2022. The dividend shall be paid on or before November 12, 2022 to those members, whose names appear on the Register of Members or in records of Depositories as beneficial owners of the shares as on the closure of business hours of Friday, October 21, 2022, which is the Record Date fixed for the purpose. ",https://nsearchives.nseindia.com/corporate/ANGELONE_13102022185818_Outcomeoctober132022.pdf
2022-10-13 18:50:25,Dividend,"Angel One Limited has informed the Exchange that Board of Directors at its meeting held on 13-Oct-2022, declared Dividend of Rs. 9.00 per equity share.",https://nsearchives.nseindia.com/corporate/ANGELONE_13102022185025_Outcomeoctober132022.pdf
2022-10-13 18:50:22,Outcome of Board Meeting,Angel One Limited  has informed the Exchange about Board Meeting held on 13-Oct-2022 to consider financial statements for the period ended September 2022 and Dividend,https://nsearchives.nseindia.com/corporate/ANGELONE_13102022185021_Outcomeoctober132022.pdf
2022-07-19 19:22:03,Transcript of Analysts/Institutional Investor Meet/Con. Call,"Subject: Filing of the transcript of earnings call with analysts and investors under Regulation 30 of Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015.Further to our intimation on July 13, 2022, intimating of the earnings call with analysts and investors to be hosted by the Company on July 15, 2022, please find enclosed herewith the transcript of the said earnings call for your reference and records. The transcript of the earnings call will be posted on the Company���s website at www.angelone.in.You are requested to take note of the same",https://nsearchives.nseindia.com/corporate/ANGELONE_19072022192203_intimationforearningscalltranscriptfinal.pdf
2022-07-14 19:16:09,Disclosure of other UPSI/material event,"Angel One Limited has informed the Exchange about Disclosure of other UPSI/material event Pursuant to the provisions of Regulation 31A of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 (as amended) (""SEBI Listing Regulations""), the Board of Directors of the Company (""Board"") analysed the aforesaid reclassification requests in the Board Meeting held today i.e July 14, 2022 and the relevant extract of the Minutes of the said Board meeting including the views of the Board is enclosed.",https://nsearchives.nseindia.com/corporate/ANGELONE_14072022191609_Results.pdf
2022-07-14 18:59:44,Dividend,"Angel One Limited has informed the Exchange that Board of Directors at its meeting held on 14-Jul-2022, declared Dividend of Rs. 7.65 per equity share.",https://nsearchives.nseindia.com/corporate/ANGELONE_14072022185944_Results.pdf
2022-07-14 18:59:42,Outcome of Board Meeting,Angel One Limited  has informed the Exchange about Board Meeting held on 14-Jul-2022 to consider financial statements for the period ended June 2022 and 01st Interim Dividend ,https://nsearchives.nseindia.com/corporate/ANGELONE_14072022185942_Results.pdf
2022-07-13 21:53:51,Schedule of Analysts/Institutional Investor Meet/Con. Call,"Subject: Revised intimation of earnings call with analysts and investors to be held on July 15,2022Ref: Intimation dated July 04, 2022Pursuant to Regulation 30 of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements), 2015 and in furtherance to our intimation dated July 04, 2022, we hereby intimate that the Company will be now hosting an earnings call with analysts and investors, instead of an earnings webcast, on Friday, July 15, 2022 at 1100 hrs (IST), to discuss the financial results for the quarter ended June 30, 2022. The details are attached herewith. The transcript of the earnings call will be posted on the Company���s website at www.angelone.in.",https://nsearchives.nseindia.com/corporate/ANGELONE_13072022215351_Revisedintimationofearningscall.pdf
2022-07-04 19:53:48,Schedule of Analysts/Institutional Investor Meet/Con. Call,"Angel One Limited has informed the Exchange about Schedule of Analysts/Institutional Investor Meet/Con. Call - Intimation of Board Meeting on July 14, 2022 and earnings webcast with analysts and investors pursuant to Regulation 30 of the Listing Regulations, we hereby intimate that the Company will be hosting an earnings webcast with analysts and investors on Friday, July 15, 2022 at 1100 hrs (IST), to discuss the financial results for the quarter ended June 30, 2022. The details are attached herewith. The transcript of the earnings webcast will be posted on the Company���s website at www.angelone.in.",https://nsearchives.nseindia.com/corporate/ANGELONE_04072022195348_July042022IntimationofBoardmeetingandearningswebcast.pdf
2022-06-27 10:25:36,Closure of trading window,"Please be informed that, pursuant to the SEBI (Prohibition of Insider Trading) Regulations 2015, the Trading Window of the Company shall remain closed for dealing in securities of the Company for all the designated persons and their immediate relatives from Friday, July 1, 2022 till the completion of 48 hours after declaration of the financial results of the Company for the quarter ended June 30, 2022.The date of Board meeting for declaration of the financial results of the Company for the quarter ended June 30, 2022 will be intimated in due course.Designated Persons and their immediate relatives shall not deal in the Company���s securities during the period of closure of trading window.The aforesaid information is also being uploaded on the Company���s website i.e. www.angelone.in for information and compliance of all concerned.Kindly take the same on record.",https://nsearchives.nseindia.com/corporate/ANGELONE_27062022102536_27.06.2022Intimationofclosureoftradingwindow.pdf
2022-06-21 18:53:28,Disclosure of other UPSI/material event,"Angel One Limited has informed the Exchange about Disclosure of other UPSI/material eventPursuant to Regulation 30 of Securities and Exchange Board of India (Listing Obligations and Disclosure Requirement) Regulations, 2015 and with reference to the captioned subject, we wish to inform you that the Securities Allotment Committee of the Board of Directors of the Company in its meeting held on June 21, 2022 has approved the allotment of 60 equity shares of the Company of face value of Rs. 10 each to the eligible employees of the Company.Consequent to the said allotment, the issued, subscribed and paid-up capital of the Company stands at Rs. 830,722,290 comprising of 8,30,72,229 equity shares of face value of Rs. 10 each.",https://nsearchives.nseindia.com/corporate/ANGELONE_21062022185328_June212022Intimationofallotmentofshares.pdf
2022-05-31 21:29:57,Annual General Meeting,"Angel One Limited has informed the Exchange about  Scrutinizer report and  Proceedings of Annual General Meeting held on 31-May-2022The 26th Annual General Meeting (���AGM���) of the Company was held on Tuesday, May 31, 2022 at 10.35 a.m. (IST) and concluded at 11:25 a.m. (IST) through Video Conferencing (VC) / Other Audio Video Means (OAVM). In this regard, we are enclosing the following:a. Details of the Proceedings of the AGM pursuant to Regulation 30 of the Listing Regulations ��� Annexure Ab. The voting results of the business transacted at the AGM in the prescribed format pursuant to Regulation 44(3) of the Listing Regulations ��� Annexure Bc. The consolidated report of the Scrutinizer on remote e-voting prior and during the AGM ��� Annexure C",https://nsearchives.nseindia.com/corporate/ANGELONE_31052022212957_May312022Intimationofproceedingsandvotingresults.pdf
2022-05-07 13:20:17,Annual General Meeting,"Angel One Limited has informed the Exchange about Notice of Annual General Meeting to be held on 31-May-2022We wish to inform you that the Twenty Sixth (26th) Annual General Meeting of Angel One Limited(Formerly known as Angel Broking Limited) (���the Company���) will be held on Tuesday, 31 May, 2022 at 10.30 a.m. (IST) through Video Conferencing in accordance with the Ministry of Corporate Affairs (���MCA���) Circular No. 20/2020 dated 05 May, 2020 and Circular no. 02/2021 dated 13 January, 2021 read with Circular Nos. 14/2020 and 17/2020 dated 08 April, 2020 and 13 April, 2020 respectively and Circular No 21/2021 dated 14 December, 2021 (collectively referred to as ���MCA Circulars���) and Securities and Exchange Board of India (���SEBI���) vide its Circular No. SEBI/HO/CFD/CMD1/CIR/P/2020/79 dated 12 May, 2020 and Circular No. SEBI/HO/CFD/CMD2/CIR/P/2021/11 dated 15 January, 2021 (collectively referred to as ���SEBICirculars���)Accordingly, pursuant to Regulation 30 read with Schedule III Part A of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, the Notice of the Twenty Sixth (26th) Annual General Meeting of the Company along with the explanatory statement is enclosed for the information of the Stock Exchanges. The Notice forms part of the Annual Report of the Company for the Financial Year 2021-22. Further, the Annual Report is sent to those members whose e-mail addresses are registered with the Company/Registrar and Transfer Agent/ Depositories through electronic mode. The Notice is also available on the website of the Company i.e.www.angelone.in",https://nsearchives.nseindia.com/corporate/ANGELONE_07052022132013_May072022intimationagmnotice.pdf
2022-05-05 18:29:28,General updates,"Angel One Limited has informed the Exchange about Intimation to Members about Annual General Meeting of the Company and Record Date for the purpose of Final Dividend.We wish to inform you that 26th Annual General Meeting (���AGM���) of the Company will be held over video conference/ other audio-visual means on Tuesday, May 31, 2022 at 10:30 a.m. (IST) in compliance with the circulars issued by the Ministry of Corporate Affairs (���MCA���), Government of India and Securities and Exchange Board of India (���SEBI���) and all other applicable laws.",https://nsearchives.nseindia.com/corporate/ANGELONE_05052022182924_IntimationAGMandrecorddate.pdf
2022-04-20 20:14:59,General updates,"Angel One Limited has informed the Exchange about Outcome of Board Meeting held today i.e. April 20,2022 under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015On Page no 02 of the Outcome Name of the Internal Auditor was inadvertently mentioned as M/s Mahajan & Aibara, Chartered Accountants LLP instead of M/s. Parekh Shah & Lodha. All other contents remains unchanged in the Outcome intimated earlier.",https://nsearchives.nseindia.com/corporate/ANGELONE_20042022201453_OutcomeoftheBoardmeeing200422.pdf
2022-04-20 19:20:08,Dividend,"Angel One Limited has informed the Exchange that Board of Directors at its meeting held on 20-Apr-2022, declared Dividend of Rs. 2.25 per equity share.",https://nsearchives.nseindia.com/corporate/ANGELONE_20042022191959_OutcomeoftheBoardmeeing200422.pdf
2022-04-20 19:20:06,Outcome of Board Meeting,"Outcome of Board Meeting held today i.e. April 20,2022 under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015.",https://nsearchives.nseindia.com/corporate/ANGELONE_20042022191959_OutcomeoftheBoardmeeing200422.pdf
2022-04-20 19:18:12,Financial Result Updates,"Angel One Limited has submitted to the Exchange, the financial results for the period ended March 31, 2022.",https://nsearchives.nseindia.com/corporate/OutcomeoftheBoardmeeing200422_20042022191812.pdf
2022-04-19 18:16:35,General updates,"Angel One Limited has informed the Exchange about Intimation of allotment of 12,318 Equity Shares of Angel One Limited (Formerly Known as Angel Broking Limited) (���the Company���) having face value of Rs. 10 each pursuant to exercise under Angel Broking Employee Long Term Incentive Plan 2021.Pursuant to Regulation 30 of Securities and Exchange Board of India (Listing Obligations and Disclosure Requirement) Regulations, 2015 and with reference to the captioned subject, we wish to inform you that the Securities Allotment Committee of the Board of Directors of the Company, vide its meeting held on April 19, 2022 has approved the allotment of 12,318 Equity shares of the Company of face value of Rs. 10 each to the eligible employees of the Company.Consequent to the said allotment the issued, subscribed and paid-up capital of the Company stands at Rs. 829,306,930 comprising of 82,930,693 equity shares of face value of Rs. 10 each.This is for your information and records.",https://nsearchives.nseindia.com/corporate/ANGELONE_19042022181622_April192022Intimationofallotmentofshares.pdf
2022-04-04 19:33:32,Schedule of Analysts/Institutional Investor Meet/Con. Call,"Pursuant to Regulation 29 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 (""Listing Regulations"") we hereby inform that a meeting of the Board of Directors of the Company is scheduled to be held on Wednesday, April 20, 2022 to consider and approve the Audited Financial Results for the quarter and year ended March 31, 2022.Further, pursuant to Regulation 30 of the Listing Regulations, we hereby intimate that an earnings call with analysts and investors is being hosted by the Company on Thursday, April 21, 2022 at 1100 hrs (IST), to discuss the Audited Financial Results for the quarter and year ended March 31, 2022. The details are attached herewith. The transcript of the earnings call will be posted on the Company���s website at www.angelone.in.",https://nsearchives.nseindia.com/corporate/ANGELONE_04042022193329_April42022IntimationofBoardmeetingandearningscall.pdf
2022-04-04 19:10:02,General updates,"Angel One Limited has informed the Exchange about Intimation of allotment of 59,653 Equity Shares of Angel One Limited (Formerly Known as Angel Broking Limited) (���the Company���) having face value of Rs. 10 each pursuant to exercise under Angel Broking Employee Long Term Incentive Plan 2021.Pursuant to Regulation 30 of Securities and Exchange Board of India (Listing Obligations and Disclosure Requirement) Regulations, 2015 and with reference to the captioned subject, we wish to inform you that the Securities Allotment Committee of the Board of Directors of the Company, vide its meeting held on April 04, 2022 has approved the allotment of 59,653 Equity shares of the Company of face value of Rs. 10 each to the eligible employees of the Company.Consequent to the said allotment the issued, subscribed and paid-up capital of the Company stands at Rs. 829,183,750 comprising of 82,918,375 equity shares of face value of Rs. 10 each.This is for your information and records.",https://nsearchives.nseindia.com/corporate/ANGELONE_04042022191001_April042022Intimationofallotmentofshares1.pdf
2022-01-21 12:41:32,Analysts/Institutional Investor Meet/Con. Call Updates,"Angel One Limited has informed the Exchange about Filing of the transcript of earnings call with analysts and investors under Regulation 30 of Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015.",https://nsearchives.nseindia.com/corporate/ANGELONE_21012022124132_January212022Intimationoftranscript.pdf
2022-01-17 18:35:52,Financial Result Updates,"Angel One Limited has submitted to the Exchange, the financial results for the period ended December 31, 2021.",https://nsearchives.nseindia.com/corporate/outcomebmjanuary1720222_17012022183552.pdf
2022-01-17 18:34:40,Outcome of Board Meeting,"Angel One Limited has informed the Exchange regarding  Board meeting held on January 17, 2022.",https://nsearchives.nseindia.com/corporate/ANGELONE_17012022183440_outcomebmjanuary1720222.pdf
2022-01-17 18:33:04,Outcome of Board Meeting,"Angel One Limited has informed the Exchange regarding  Board meeting held on January 17, 2022.",https://nsearchives.nseindia.com/corporate/ANGELONE_17012022183304_outcomebmjanuary1720222.pdf
2021-12-13 13:22:29,Shareholders meeting,"Angel One Limited has submitted the Exchange a copy Srutinizers report of  Postal Ballot. Further, the company has informed the Exchange regarding voting results.",https://nsearchives.nseindia.com/corporate/ANGELONE_13122021132229_Consolidatedreportintimationandscrutinizerreportsigned.pdf
2021-11-12 23:27:39,Shareholders meeting,Angel Broking Limited has informed the Exchange regarding Notice of Postal Ballot,https://nsearchives.nseindia.com/corporate/ANGELONE_12112021232739_November122021IntimationofNoticeofPostalBallot.pdf
2021-10-26 19:39:58,Updates,"Angel Broking Limited has informed the Exchange regarding 'Filing of the transcript of earnings call with analysts and investors under Regulation 30 of Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015'.",https://nsearchives.nseindia.com/corporate/ANGELBRKG_26102021193958_intimationtrancript26102021.pdf
2021-10-20 18:29:05,Financial Result Updates,"Angel Broking Limited has submitted to the Exchange, the financial results for the period ended September 30, 2021.",https://nsearchives.nseindia.com/corporate/outcomeofboardmeetingoctober202021_20102021182905.pdf
2021-10-20 18:28:10,Outcome of Board Meeting,"Angel Broking Limited has informed the Exchange regarding  Board meeting held on October 20, 2021. to unaudited consider and approve standalone and consolidated financial results",https://nsearchives.nseindia.com/corporate/ANGELBRKG_20102021182810_outcomeofboardmeetingoctober202021.pdf
2021-10-20 18:26:25,Dividend,"Angel Broking Limited has informed the Exchange that Board of Directors at its meeting held on October 20, 2021, declared Interim Dividend of 5.70 per equity share.",https://nsearchives.nseindia.com/corporate/ANGELBRKG_20102021182625_outcomeofboardmeetingoctober202021.pdf
2021-09-24 21:56:44,Updates,"Angel Broking Limited has informed the Exchange regarding 'Disclosure under Regulation 30 SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015   Resignation of Independent Director and Reconstitution of Committees of the Board of Directors'.",https://nsearchives.nseindia.com/corporate/ANGELBRKG_24092021215644_Sep242021IntimationofapprovalofresignationandrecosntitutionofNRCandSRC.pdf
2021-09-08 21:13:46,Shareholders meeting,"Angel Broking Limited has submitted the Exchange a copy Srutinizers report of  Postal Ballot. Further, the company has informed the Exchange regarding voting results.",https://nsearchives.nseindia.com/corporate/ANGELBRKG_08092021211346_September082021IntimationofPostalBallot.pdf
2021-08-09 20:49:26,Shareholders meeting,Angel Broking Limited has informed the Exchange regarding Notice of Postal Ballot,https://nsearchives.nseindia.com/corporate/ANGELBRKG_09082021204926_August092021Intimationofnoticeofpostalballot.pdf
2021-07-15 19:54:10,Financial Result Updates,"Angel Broking Limited has submitted to the Exchange, the financial results for the period ended June 30, 2021.",https://nsearchives.nseindia.com/corporate/15072021outcome_15072021195410.pdf
2021-07-15 18:53:25,Financial Results Updates,"Financial Result for quarter ended June 30, 2021",https://nsearchives.nseindia.com/corporate/ANGELBRKG_15072021185325_15072021outcome.pdf
2021-07-15 17:57:43,Outcome of Board Meeting,"Angel Broking Limited has informed the Exchange regarding Outcome of Board Meeting held on July 15, 2021.",https://nsearchives.nseindia.com/corporate/ANGELBRKG_15072021175742_15072021outcome.pdf
2021-07-15 17:57:42,Dividend,"Angel Broking Limited has informed the Exchange that Board of Directors at its meeting held on July 15, 2021, declared Interim Dividend of Rs. 5.15 per equity share.",https://nsearchives.nseindia.com/corporate/ANGELBRKG_15072021175742_15072021outcome.pdf
2021-06-29 22:27:18,Shareholders meeting,"Angel Broking Limited has informed the Exchange regarding Proceedings of Annual General Meeting held on Jun 29, 2021. Further, the company has submitted the Exchange a copy of Srutinizers report.",https://nsearchives.nseindia.com/corporate/ANGELBRKG_29062021222718_IntimationofvotingresultsABL.pdf
2021-06-07 21:02:27,Shareholders meeting,"Angel Broking Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on Jun 29, 2021",https://nsearchives.nseindia.com/corporate/ANGELBRKG_07062021210227_IntimationofAGMNotice.pdf
2021-05-30 12:40:15,Outcome of Board Meeting,"Angel Broking Limited has informed the Exchange regarding  Board meeting held on May 29, 2021.",https://nsearchives.nseindia.com/corporate/ANGELBRKG_30052021124015_ANGEL.pdf
2021-05-19 12:42:48,Reply to Clarification- Financial results,"The Exchange had sought clarification from Angel Broking Limited for the quarter ended 31-Mar-2021 with respect to Regulation 33 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015.  On basis of above the Company was required to clarify the following:     -1. Financial results submitted is not as per format prescribed by SEBI  The response of the Company is enclosed.",https://nsearchives.nseindia.com/corporate/ANGELBRKG_19052021124248_Regulation333e.pdf
2021-05-14 10:27:39,Clarification - Financial Results,"The Exchange has sought clarification from Angel Broking Limited for the quarter ended 31-Mar-2021 with respect to Regulation 33 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015.  On basis of above the Company is required to clarify the following:    -1. Financial results submitted is not as per format prescribed by SEBI  The response of the Company is awaited.",-
2021-05-05 19:27:50,Financial Result Updates,"Angel Broking Limited has submitted to the Exchange, the financial results for the period ended March 31, 2021.",https://nsearchives.nseindia.com/corporate/05052021OutcomeofBM_05052021192750.pdf
2021-05-05 19:24:42,Outcome of Board Meeting,"Angel Broking Limited has informed the Exchange regarding  Board meeting held on May 05, 2021.",https://nsearchives.nseindia.com/corporate/ANGELBRKG_05052021192442_05052021OutcomeofBM.pdf
2021-04-22 18:45:11,Dividend,"Angel Broking Limited has informed the Exchange that Board of Directors at its meeting held on April 22, 2021, declared Interim Dividend of 7.50 per equity share.",https://nsearchives.nseindia.com/corporate/ANGELBRKG_22042021184511_April222021OutcomeoftheBoardMeeting.pdf
2021-04-15 21:28:48,Updates,Angel Broking Limited has informed the Exchange regarding 'Board Meeting'.,https://nsearchives.nseindia.com/corporate/ANGELBRKG_15042021212848_April152021IntimationofBMrecorddateandtradingwindow.pdf
2021-03-05 20:35:02,Shareholders meeting,Angel Broking Limited has submitted the Exchange a copy Srutinizers report of  Postal Ballot,https://nsearchives.nseindia.com/corporate/ANGELBRKG_05032021203502_March052021votingresultsofpostalballot.pdf
2021-02-03 19:40:58,Shareholders meeting,Angel Broking Limited has informed the Exchange regarding Notice of Postal Ballot,https://nsearchives.nseindia.com/corporate/ANGELBRKG_03022021194058_February032021IntimationofPostalballotnotice.pdf
2021-02-03 15:56:45,Updates,"Angel Broking Limited has informed the Exchange regarding 'Filing of the transcript of earnings call with analysts and investors under Regulation 30of Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements)Regulations, 2015.'.",https://nsearchives.nseindia.com/corporate/ANGELBRKG_03022021155644_February032021FilingoftranscriptofEarningscall.pdf
2021-02-01 16:09:42,Reply to Clarification Sought,"ANGELBRKG: The Exchange had sought clarification from Angel Broking Limited with respect to announcement dated 28-Jan-2021, regarding outcome of its Board meeting held on January 28, 2021. On basis of above the Company was required to clarify following: 1. Brief profile (in case of appointment)The response of the Company is attached.",-
2021-01-29 15:29:37,Clarification,"ANGELBRKG: The Exchange has sought clarification from Angel Broking Limited with respect to announcement dated 28-Jan-2021, regarding outcome of its Board meeting held on January 28, 2021. On basis of above the Company is required to clarify following: 1. Brief profile (in case of appointment)The response of the Company is awaited.",-
2021-01-28 18:43:30,Financial Result Updates,"Angel Broking Limited has submitted to the Exchange, the financial results for the period ended December 31, 2020.",https://nsearchives.nseindia.com/corporate/January282021OutcomeoftheBoardmeeting_28012021184330.zip
2021-01-28 18:41:31,Outcome of Board Meeting,"Angel Broking Limited has informed the Exchange regarding  Board meeting held on January 28, 2021.",https://nsearchives.nseindia.com/corporate/ANGELBRKG_28012021184131_January282021OutcomeoftheBoardmeeting.pdf
2021-01-16 16:22:07,Updates,"Angel Broking Limited has informed the Exchange regarding 'Pursuant to Regulation 47 of the SEBI (Listing Obligations and Disclosure Requirements)Regulations, 2015, we enclose herewith the newspaper advertisement for the publication ofintimation of Board Meeting scheduled to be held on Thursday, January 28, 2021 to considerand approve the unaudited standalone and consolidated financial results for the quarter endedDecember 31, 2020 in the following newspapers:1. Business Standard2. Mumbai LakshadeepYou are requested to take the same on records pursuant to Regulation 47 of SEBI (ListingObligations and Disclosure Requirements) Regulations, 2015.'.",https://nsearchives.nseindia.com/corporate/ANGELBRKG_16012021162207_Reg47IntimationofBoardMeeting28012021.pdf
2020-10-26 17:09:07,Financial Result Updates,"Angel Broking Limited has submitted to the Exchange, the financial results for the period ended September 30, 2020.",https://nsearchives.nseindia.com/corporate/Outcome_26102020170907.zip
2020-10-26 17:06:50,Dividend,"Angel Broking Limited has informed the Exchange that Board of Directors at its meeting held on October 26, 2020, declared Interim Dividend of 4.15 per equity share.",https://nsearchives.nseindia.com/corporate/ANGELBRKG_26102020170650_Outcome.pdf
2020-10-26 17:05:17,Outcome of Board Meeting,"Angel Broking Limited has informed the Exchange regarding financials approved at the Board meeting held on October 26, 2020.",https://nsearchives.nseindia.com/corporate/ANGELBRKG_26102020170517_Outcome.pdf
