exDate,recDate,subject,faceVal
19-Jun-2026 18:46:38,19-Jun-2026 18:46:38,General Updates,1
04-May-2026 16:23:00,04-May-2026 16:23:00,Dividend,1
27-Apr-2026 19:25:55,27-Apr-2026 19:25:55,General Updates,1
17-Nov-2025 19:18:15,17-Nov-2025 19:18:15,General Updates,1
07-Nov-2025 21:44:57,07-Nov-2025 21:44:57,Record Date,1
07-Nov-2025 16:25:32,07-Nov-2025 16:25:32,Outcome of Board Meeting,1
30-Jul-2025 20:08:55,30-Jul-2025 20:08:55,General Updates,1
24-Jun-2025 19:12:08,24-Jun-2025 19:12:08,Record Date,1
19-May-2025 17:46:14,19-May-2025 17:46:14,Dividend,1
31-Jan-2025 19:59:28,31-Jan-2025 19:59:28,Press Release,1
25-Oct-2024 20:35:57,25-Oct-2024 20:35:57,General Updates,1
25-Oct-2024 12:12:21,25-Oct-2024 12:12:21,Record Date,1
24-Oct-2024 16:28:41,24-Oct-2024 16:28:41,Dividend,1
30-Jul-2024 20:00:53,30-Jul-2024 20:00:53,Dividend Updates,1
26-Jul-2024 14:32:37,26-Jul-2024 14:32:37,Updates,1
25-Jun-2024 15:45:38,25-Jun-2024 15:45:38,Record Date,1
22-May-2024 16:40:52,22-May-2024 16:40:52,Dividend,1
02-Nov-2023 15:29:07,02-Nov-2023 15:29:07,Dividend Updates,1
30-Oct-2023 20:15:34,30-Oct-2023 20:15:34,Record Date,1
30-Oct-2023 14:13:48,30-Oct-2023 14:13:48,Dividend,1
31-Aug-2023 18:30:15,31-Aug-2023 18:30:15,Updates,1
31-Aug-2023 16:49:32,31-Aug-2023 16:49:32,Shareholders meeting,1
07-Aug-2023 17:49:45,07-Aug-2023 17:49:45,Record Date,1
03-May-2023 17:02:42,03-May-2023 17:02:42,Dividend,1
14-Nov-2022 13:12:48,14-Nov-2022 13:12:48,General updates,1
10-Nov-2022 18:09:18,10-Nov-2022 18:09:18,Record Date,1
10-Nov-2022 18:06:36,10-Nov-2022 18:06:36,Dividend,1
10-Nov-2022 18:04:18,10-Nov-2022 18:04:18,General updates,1
09-Nov-2022 19:15:08,09-Nov-2022 19:15:08,Dividend,1
09-Nov-2022 19:15:06,09-Nov-2022 19:15:06,Outcome of Board Meeting,1
26-Oct-2022 17:36:54,26-Oct-2022 17:36:54,Closure of trading window,1
24-Aug-2022 17:22:03,24-Aug-2022 17:22:03,Annual General Meeting,1
08-Aug-2022 15:54:36,08-Aug-2022 15:54:36,General updates,1
02-Aug-2022 11:53:03,02-Aug-2022 11:53:03,General updates,1
22-Jun-2022 18:18:34,22-Jun-2022 18:18:34,Record Date,1
22-Jun-2022 18:06:05,22-Jun-2022 18:06:05,Dividend,1
11-May-2022 18:55:13,11-May-2022 18:55:13,Dividend,1
11-May-2022 18:45:28,11-May-2022 18:45:28,Dividend,1
11-May-2022 18:45:25,11-May-2022 18:45:25,Outcome of Board Meeting,1
15-Nov-2021 11:11:39,15-Nov-2021 11:11:39,Updates,1
09-Nov-2021 18:29:49,09-Nov-2021 18:29:49,Record Date,1
09-Nov-2021 18:28:04,09-Nov-2021 18:28:04,Dividend,1
