bm_symbol,bm_date,bm_purpose,bm_desc,sm_indusrty,bm_timestamp,sm_name,sm_isin,diff,sysTime,attFileSize,attachment,ixbrl,ixbrlFileSize,symbol,company_name,intimationType,meetingType,oriiginalMeetingDate,proposedMeetingDate,bm_source
EICHERMOT,22-May-2026,Board Meeting Intimation,EICHER MOTORS LIMITED has informed the Exchange about Board Meeting to be held on 22-May-2026 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2026 and Dividend.,Automobiles - 4 Wheelers,14-May-2026 18:56:40,Eicher Motors Limited,INE066A01013,00:00:03,14-May-2026 18:56:43,14.93 KB,https://nsearchives.nseindia.com/corporate/xbrl/PIBM_505200_1452026185635_PRIOR_INTIMATION_WebXMLFile_20260514_185638605.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_20260514_185638_WEB.html,3.37 KB,EICHERMOT,Eicher Motors Ltd.,,,,,
EICHERMOT,14-May-2025,Board Meeting Intimation,EICHER MOTORS LIMITED has informed the Exchange about Board Meeting to be held on 14-May-2025 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2025 and Dividend.,Automobiles - 4 Wheelers,06-May-2025 16:55:34,Eicher Motors Limited,INE066A01013,00:00:02,06-May-2025 16:55:36,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_52534_1432320_06052025045532_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_52534_06052025165532_iXBRL_WEB.html,,EICHERMOT,Eicher Motors Ltd.,,,,,
EICHERMOT,10-May-2024,EICHER MOTORS LIMITED has informed the Exchange about Board Meeting to be held on 10-May-2024 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2024 and Dividend.,Board Meeting Intimation,Automobiles - 4 Wheelers,03-May-2024 22:31:12,Eicher Motors Limited,INE066A01013,00:00:02,03-May-2024 22:31:14,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_23418_1115158_03052024103110_WEB.xml,,,EICHERMOT,Eicher Motors Ltd.,,,,,
EICHERMOT,13-May-2022,Outcome of Board Meeting,Eicher Motors Limited  has informed the Exchange about Board Meeting held on 13-May-2022 to consider financial statements for the period ended March 2022 and Dividend,,,Eicher Motors Limited,INE066A01013,,,,,,,EICHERMOT,Eicher Motors Ltd.,,,,,announcements
EICHERMOT,10-May-2019,Outcome of Board Meeting,"Eicher Motors Limited has informed the Exchange regarding Outcome of Board Meeting held on May 10, 2019.",,,Eicher Motors Limited,INE066A01013,,,,,,,EICHERMOT,Eicher Motors Ltd.,,,,,announcements
EICHERMOT,09-May-2018,Outcome of Board Meeting,"Eicher Motors Limited has informed the Exchange regarding Outcome of Board Meeting held on May 09, 2018.",,,Eicher Motors Limited,INE066A01013,,,,,,,EICHERMOT,Eicher Motors Ltd.,,,,,announcements
EICHERMOT,05-May-2016,Outcome of Board Meeting,"Eicher Motors Limited has informed the Exchange that the Board of Directors at their meeting held May 5, 2016 have fixed: a) June 18, 2016 for convening the Annual General Meeting of the Company. b) June 11, 2016 (Cut-off date) for determining the members who would be entitled to vote through Remote e-voting or at the Annual General Meeting of the Company.",,,Eicher Motors Limited,INE066A01013,,,,,,,EICHERMOT,Eicher Motors Ltd.,,,,,announcements
EICHERMOT,25-May-2005,Outcome of Board Meeting,"Eicher Motors Ltd has informed the Exchange that the BODs of the company has, at its meeting held on May 25, 2005:  1) Subject to approval of the shareholders of the Company, approved the slump sale (as defined in section 2(42C) of the Income Tax Act, 1961), on a 'going concern' basis, of the tractors, engines and gears divisions of the Company at Mandideep, Alwar and Parwanoo, respectively, to TAFE Motors and Tractors Limited, a wholly owned subsidiary of Tractors and Farm Equipment Limited, for a total consideration of Rs.310 crores (the ""Transaction)  (a) Approved the agreed drafts of the agreements for the transaction and authorized certain officers of the company to execute necessary documents in this regard;  (b) Resolved to seek approval of the shareholders of the company pursuant to section 293(1)(a) of the Companies Act, 1956, as amended, by way of a postal ballot, for the proposed Transaction; 2) The Board also approved the investment upto USD 2.5 million, subject to compliance with applicable laws, for acquisition of a US based company engaged in computer aided engineering and design services. The Board further authorized certain officers of the company to execute necessary agreements in this regard. Pursuant to the proposed acquisition, the said company would become a wholly owned subsidiary of the company.",,,Eicher Motors Limited,INE066A01013,,,,,,,EICHERMOT,Eicher Motors Ltd.,,,,,announcements
EICHERMOT,10-Feb-2026,Board Meeting Intimation,EICHER MOTORS LIMITED has informed the Exchange about Board Meeting to be held on 10-Feb-2026 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended December 2025 .,Automobiles - 4 Wheelers,03-Feb-2026 14:31:31,Eicher Motors Limited,INE066A01013,00:00:03,03-Feb-2026 14:31:34,6.52 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_77584_1616930_03022026023129_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_77584_03022026143129_iXBRL_WEB.html,2.93 KB,EICHERMOT,Eicher Motors Ltd.,,,,,
EICHERMOT,13-Nov-2025,Board Meeting Intimation,EICHER MOTORS LIMITED has informed the Exchange about Board Meeting to be held on 13-Nov-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Half Yearly ended September 2025 .,Automobiles - 4 Wheelers,05-Nov-2025 15:46:28,Eicher Motors Limited,INE066A01013,00:00:04,05-Nov-2025 15:46:32,6.52 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_70870_1565672_05112025034627_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_70870_05112025154626_iXBRL_WEB.html,2.93 KB,EICHERMOT,Eicher Motors Ltd.,,,,,
