bcEndDate,bcStartDate,comp,exDate,faceVal,ind,isin,ndEndDate,ndStartDate,recDate,series,subject,symbol,company_name,caBroadcastDate,ca_source
-,-,Eicher Motors Limited,31-Jul-2026,1,-,INE066A01013,-,-,31-Jul-2026,EQ,Dividend - Rs 82 Per Share,EICHERMOT,Eicher Motors Ltd.,,
-,-,Eicher Motors Limited,01-Aug-2025,1,-,INE066A01013,-,-,01-Aug-2025,EQ,Dividend - Rs 70 Per Share,EICHERMOT,Eicher Motors Ltd.,,
-,-,Eicher Motors Limited,07-Aug-2024,1,-,INE066A01013,-,-,07-Aug-2024,EQ,Dividend - Rs 51 Per Share,EICHERMOT,Eicher Motors Ltd.,,
23-Aug-2023,17-Aug-2023,Eicher Motors Limited,14-Aug-2023,1,-,INE066A01013,-,-,-,EQ,Annual General Meeting/Dividend - Rs  37 Per Share,EICHERMOT,Eicher Motors Ltd.,,
24-Aug-2022,18-Aug-2022,Eicher Motors Limited,12-Aug-2022,1,-,INE066A01013,-,-,-,EQ,Annual General Meeting/Dividend - Rs 21 Per Share,EICHERMOT,Eicher Motors Ltd.,,
17-Aug-2021,11-Aug-2021,Eicher Motors Limited,09-Aug-2021,1,-,INE066A01013,-,-,-,EQ, Annual General Meeting/Dividend - Rs 17 Per Share,EICHERMOT,Eicher Motors Ltd.,,
-,-,Eicher Motors Limited,24-Aug-2020,1,-,INE066A01013,-,-,25-Aug-2020,EQ, Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,EICHERMOT,Eicher Motors Ltd.,,
-,-,Eicher Motors Limited,19-Mar-2020,1,-,INE066A01013,-,-,21-Mar-2020,EQ, Interim Dividend - Rs 125 Per Share,EICHERMOT,Eicher Motors Ltd.,,
01-Aug-2019,26-Jul-2019,Eicher Motors Limited,24-Jul-2019,1,-,INE066A01013,-,-,-,EQ, Annual General Meeting/ Dividend - Rs 125 Per Share,EICHERMOT,Eicher Motors Ltd.,,
10-Aug-2018,04-Aug-2018,Eicher Motors Limited,02-Aug-2018,1,-,INE066A01013,-,-,-,EQ, Annual General Meeting / Dividend- Rs 110 Per Share,EICHERMOT,Eicher Motors Ltd.,,
08-Aug-2017,02-Aug-2017,Eicher Motors Limited,31-Jul-2017,1,-,INE066A01013,-,-,-,EQ, Annual General Meeting/Dividend - Rs 100/- Per Share,EICHERMOT,Eicher Motors Ltd.,,
-,-,Eicher Motors Limited,22-Mar-2016,1,-,INE066A01013,-,-,23-Mar-2016,EQ, Interim Dividend - Rs 100/- Per Share,EICHERMOT,Eicher Motors Ltd.,,
20-Mar-2015,13-Mar-2015,Eicher Motors Limited,11-Mar-2015,1,-,INE066A01013,-,-,-,EQ,Annual General Meeting / Dividend - Rs 50/- Per Share (Agm And Book Closure Dates Revised),EICHERMOT,Eicher Motors Ltd.,,
21-Mar-2014,14-Mar-2014,Eicher Motors Limited,12-Mar-2014,1,-,INE066A01013,-,-,-,EQ,Annual General Meeting/Dividend Rs 30/- Per Share,EICHERMOT,Eicher Motors Ltd.,,
22-Mar-2013,15-Mar-2013,Eicher Motors Limited,13-Mar-2013,1,-,INE066A01013,-,-,-,EQ,Annual General Meeting/Dividend Rs 20 Per Share,EICHERMOT,Eicher Motors Ltd.,,
22-Mar-2012,15-Mar-2012,Eicher Motors Limited,13-Mar-2012,1,-,INE066A01013,-,-,-,EQ,Dividend-Rs.16 Per Share,EICHERMOT,Eicher Motors Ltd.,,
18-Mar-2011,10-Mar-2011,Eicher Motors Limited,08-Mar-2011,1,-,INE066A01013,-,-,-,EQ,Dividend-Rs.11/- Per Share,EICHERMOT,Eicher Motors Ltd.,,
15-Mar-2010,09-Mar-2010,Eicher Motors Limited,05-Mar-2010,1,-,INE066A01013,-,-,-,EQ,Dividend-Rs.7/- Per Share,EICHERMOT,Eicher Motors Ltd.,,
29-May-2009,22-May-2009,Eicher Motors Limited,20-May-2009,1,-,INE066A01013,-,-,-,EQ,Agm/Dividend - 50%,EICHERMOT,Eicher Motors Ltd.,,
04-Jun-2008,28-May-2008,Eicher Motors Limited,26-May-2008,1,-,INE066A01013,-,-,-,EQ,Agm/Dividend - 50%,EICHERMOT,Eicher Motors Ltd.,,
29-Jun-2007,22-Jun-2007,Eicher Motors Limited,20-Jun-2007,1,-,INE066A01013,-,-,-,EQ,Annual General Meeting,EICHERMOT,,,
,,EICHERMOT,16-Mar-2007,,,,,,16-Mar-2007,,Dividend - Rs 2.9 Per Share,EICHERMOT,EICHERMOT,,yahoo
