exDate,recDate,subject,faceVal
21-Jan-2026 17:52:27,21-Jan-2026 17:52:27,Dividend,1
21-Jan-2026 17:49:35,21-Jan-2026 17:49:35,Record Date,1
21-Jan-2026 17:48:03,21-Jan-2026 17:48:03,Dividend,1
26-Jul-2025 12:38:54,26-Jul-2025 12:38:54,Copy of Newspaper Publication,1
21-Jan-2025 17:35:49,21-Jan-2025 17:35:49,Record Date,1
21-Jan-2025 16:56:15,21-Jan-2025 16:56:15,Dividend,1
11-Mar-2024 17:43:30,11-Mar-2024 17:43:30,Date of payment of dividend,1
11-Mar-2024 17:09:54,11-Mar-2024 17:09:54,Dividend Updates,1
11-Mar-2024 17:06:35,11-Mar-2024 17:06:35,Dividend,1
11-Mar-2024 17:02:08,11-Mar-2024 17:02:08,Dividend,1
01-Mar-2024 18:17:05,01-Mar-2024 18:17:05,Record Date,1
23-Jan-2023 17:59:58,23-Jan-2023 17:59:58,Record Date,1
23-Jan-2023 17:50:11,23-Jan-2023 17:50:11,Dividend,1
23-Jan-2023 17:46:49,23-Jan-2023 17:46:49,Dividend,1
13-Aug-2022 12:32:48,13-Aug-2022 12:32:48,Newspaper Advertisements,1
27-Jan-2022 17:24:39,27-Jan-2022 17:24:39,Dividend,1
27-Jan-2022 17:22:05,27-Jan-2022 17:22:05,Dividend Updates,1
27-Jan-2022 17:12:26,27-Jan-2022 17:12:26,Record Date,1
26-Feb-2021 15:36:10,26-Feb-2021 15:36:10,Record Date,1
26-Feb-2021 15:33:50,26-Feb-2021 15:33:50,Dividend Updates,1
26-Feb-2021 15:32:20,26-Feb-2021 15:32:20,Dividend,1
09-Mar-2020 18:15:00,09-Mar-2020 18:15:00,Record Date,1
09-Mar-2020 17:41:00,09-Mar-2020 17:41:00,Dividend,1
23-Aug-2019 16:52:00,23-Aug-2019 16:52:00,Book Closure Updates,1
12-Aug-2019 17:10:00,12-Aug-2019 17:10:00,Updates,1
06-Aug-2019 08:59:00,06-Aug-2019 08:59:00,AGM/Book Closure,1
21-May-2019 19:43:00,21-May-2019 19:43:00,Dividend,1
09-Aug-2018 18:59:00,09-Aug-2018 18:59:00,AGM/Book Closure,1
23-Jul-2018 15:32:00,23-Jul-2018 15:32:00,Updates,1
17-May-2018 18:24:00,17-May-2018 18:24:00,Dividend,1
27-Jun-2017 08:43:00,27-Jun-2017 08:43:00,Book Closure,1
10-May-2017 17:11:00,10-May-2017 17:11:00,Dividend,1
16-Aug-2016 15:15:00,16-Aug-2016 15:15:00,Book Closure Updates,1
21-Jul-2016 08:24:00,21-Jul-2016 08:24:00,AGM/Book Closure,1
21-May-2016 16:37:00,21-May-2016 16:37:00,Dividend,1
06-Aug-2015 18:53:00,06-Aug-2015 18:53:00,AGM/Book Closure,1
28-May-2015 17:08:00,28-May-2015 17:08:00,Date of payment of dividend,1
28-May-2015 17:07:00,28-May-2015 17:07:00,Dividend,1
11-Aug-2014 09:44:00,11-Aug-2014 09:44:00,AGM/Book Closure,1
08-Aug-2014 17:00:00,08-Aug-2014 17:00:00,Outcome of Board Meeting,1
15-May-2014 19:08:00,15-May-2014 19:08:00,Dividend,1
22-May-2013 17:56:00,22-May-2013 17:56:00,Dividend,1
22-May-2013 17:56:00,22-May-2013 17:56:00,AGM/Book Closure,1
22-May-2013 17:56:00,22-May-2013 17:56:00,Date of payment of dividend,1
14-Aug-2012 21:16:00,14-Aug-2012 21:16:00,AGM / Book Closure,1
29-May-2012 18:01:00,29-May-2012 18:01:00,Dividend,1
11-Aug-2011 13:13:00,11-Aug-2011 13:13:00,AGM / Book Closure,1
23-May-2011 09:37:00,23-May-2011 09:37:00,Dividend,1
30-Aug-2010 10:24:00,30-Aug-2010 10:24:00,Outcome of Annual General Meeting,1
27-Jul-2010 17:51:00,27-Jul-2010 17:51:00,AGM/Book Closure,1
28-May-2010 15:17:00,28-May-2010 15:17:00,Dividend,1
22-Jun-2009 15:05:00,22-Jun-2009 15:05:00,AGM/Book Closure/Others,1
22-Jun-2009 11:07:00,22-Jun-2009 11:07:00,Dividend,1
30-Jul-2008 12:20:00,30-Jul-2008 12:20:00,Book Closure,1
18-Jun-2008 19:09:00,18-Jun-2008 19:09:00,Dividend,1
16-Aug-2007 12:44:00,16-Aug-2007 12:44:00,Book Closure,1
18-May-2007 20:18:00,18-May-2007 20:18:00,Dividend/Date of AGM/Others,1
16-May-2006 00:00:00,16-May-2006 00:00:00,AGM/Book Closure,1
16-May-2006 00:00:00,16-May-2006 00:00:00,Dividend,1
11-May-2006 00:00:00,11-May-2006 00:00:00,Dividend/AGM,1
