exDate,recDate,subject,faceVal
23-Apr-2026 19:03:17,23-Apr-2026 19:03:17,Updates,1
22-Apr-2026 20:51:58,22-Apr-2026 20:51:58,Record Date,1
22-Apr-2026 20:49:48,22-Apr-2026 20:49:48,Dividend,1
22-Oct-2025 17:33:29,22-Oct-2025 17:33:29,General Updates,1
17-Oct-2025 20:55:12,17-Oct-2025 20:55:12,Record Date,1
17-Oct-2025 20:50:30,17-Oct-2025 20:50:30,Dividend,1
17-Oct-2025 20:49:03,17-Oct-2025 20:49:03,Dividend,1
12-May-2025 18:41:31,12-May-2025 18:41:31,Copy of Newspaper Publication,1
28-Apr-2025 16:46:57,28-Apr-2025 16:46:57,Updates,1
25-Apr-2025 20:08:48,25-Apr-2025 20:08:48,Dividend,1
25-Apr-2025 20:03:19,25-Apr-2025 20:03:19,Record Date,1
25-Apr-2025 20:01:30,25-Apr-2025 20:01:30,Dividend,1
26-Apr-2024 18:03:49,26-Apr-2024 18:03:49,Dividend Updates,1
24-Apr-2024 20:12:18,24-Apr-2024 20:12:18,Record Date,1
24-Apr-2024 20:10:43,24-Apr-2024 20:10:43,Dividend Updates,1
24-Apr-2024 19:49:43,24-Apr-2024 19:49:43,Dividend,1
29-Jan-2024 13:01:03,29-Jan-2024 13:01:03,Copy of Newspaper Publication,1
28-Apr-2023 18:30:29,28-Apr-2023 18:30:29,Updates,1
26-Apr-2023 19:58:27,26-Apr-2023 19:58:27,Record Date,1
26-Apr-2023 19:56:22,26-Apr-2023 19:56:22,Dividend Updates,1
26-Apr-2023 19:52:10,26-Apr-2023 19:52:10,Dividend,1
06-May-2022 16:26:13,06-May-2022 16:26:13,Communication to shareholders as per Reg 30,1
04-May-2022 20:50:53,04-May-2022 20:50:53,Record Date,1
04-May-2022 20:48:22,04-May-2022 20:48:22,Dividend,1
04-May-2022 20:48:20,04-May-2022 20:48:20,Outcome of Board Meeting,1
06-May-2021 18:54:10,06-May-2021 18:54:10,Updates,1
05-May-2021 21:08:12,05-May-2021 21:08:12,Record Date,1
05-May-2021 21:01:13,05-May-2021 21:01:13,Dividend,1
28-Apr-2021 12:52:12,28-Apr-2021 12:52:12,Copy of Newspaper Publication,1
20-May-2020 12:31:00,20-May-2020 12:31:00,Updates,1
15-May-2020 09:13:00,15-May-2020 09:13:00,Financial Results Updates,1
14-May-2020 21:23:00,14-May-2020 21:23:00,Outcome of Board Meeting,1
12-May-2020 17:18:00,12-May-2020 17:18:00,Updates,1
11-May-2020 16:30:00,11-May-2020 16:30:00,Updates,1
11-May-2020 08:51:00,11-May-2020 08:51:00,Record Date,1
08-May-2020 20:16:00,08-May-2020 20:16:00,Dividend,1
10-May-2019 09:37:00,10-May-2019 09:37:00,Dividend Updates,1
04-Jul-2018 08:32:00,04-Jul-2018 08:32:00,AGM/Book Closure,1
11-May-2018 20:34:00,11-May-2018 20:34:00,Dividend,1
11-May-2018 20:08:00,11-May-2018 20:08:00,Dividend,1
17-May-2017 13:51:00,17-May-2017 13:51:00,Dividend Updates,1
30-Mar-2017 08:56:00,30-Mar-2017 08:56:00,Record Date,1
30-Mar-2017 08:27:00,30-Mar-2017 08:27:00,Dividend,1
19-Jul-2016 08:22:00,19-Jul-2016 08:22:00,AGM/Book Closure,1
12-May-2016 08:19:00,12-May-2016 08:19:00,Press Release,1
12-May-2016 08:04:00,12-May-2016 08:04:00,Dividend,1
24-Jul-2015 10:46:00,24-Jul-2015 10:46:00,AGM/Book Closure,1
15-May-2015 20:20:00,15-May-2015 20:20:00,Dividend,1
12-Sep-2014 13:12:00,12-Sep-2014 13:12:00,Dividend,1
12-Sep-2014 13:12:00,12-Sep-2014 13:12:00,Date of payment of dividend,1
19-May-2014 08:36:00,19-May-2014 08:36:00,Outcome of Board Meeting,1
08-May-2013 09:44:00,08-May-2013 09:44:00,Outcome of Board Meeting,1
12-May-2012 13:37:00,12-May-2012 13:37:00,Outcome of Board Meeting,1
11-May-2011 08:38:00,11-May-2011 08:38:00,Outcome of Board Meeting,1
10-May-2010 10:29:00,10-May-2010 10:29:00,Outcome of Board Meeting,1
18-May-2009 09:27:00,18-May-2009 09:27:00,Outcome of Board Meeting,1
06-May-2008 09:22:00,06-May-2008 09:22:00,Outcome of Board Meeting,1
11-Aug-2006 00:00:00,11-Aug-2006 00:00:00,Outcome of AGM,1
06-Jul-2006 00:00:00,06-Jul-2006 00:00:00,Book Closure/Others,1
08-May-2006 00:00:00,08-May-2006 00:00:00,Dividend,1
16-Aug-2005 00:00:00,16-Aug-2005 00:00:00,Outcome of AGM,1
06-Jun-2005 00:00:00,06-Jun-2005 00:00:00,Board meeting postponed,1
29-Apr-2005 00:00:00,29-Apr-2005 00:00:00,Press Release,1
29-Apr-2005 00:00:00,29-Apr-2005 00:00:00,Dividend/Others,1
