exDate,recDate,subject,faceVal
29-Apr-2026 14:21:52,29-Apr-2026 14:21:52,Record Date,1
29-Apr-2026 14:05:47,29-Apr-2026 14:05:47,Dividend,1
03-May-2025 16:08:46,03-May-2025 16:08:46,Record Date,1
03-May-2025 15:38:27,03-May-2025 15:38:27,Dividend,1
03-May-2025 15:18:11,03-May-2025 15:18:11,Outcome of Board Meeting,1
06-May-2024 14:08:54,06-May-2024 14:08:54,Record Date,1
06-May-2024 13:52:20,06-May-2024 13:52:20,Dividend,1
08-May-2023 17:28:28,08-May-2023 17:28:28,Book Closure,1
08-May-2023 14:15:30,08-May-2023 14:15:30,Dividend,1
11-May-2022 21:31:27,11-May-2022 21:31:27,Book Closure,1
11-May-2022 21:29:59,11-May-2022 21:29:59,Record Date,1
28-May-2021 15:58:29,28-May-2021 15:58:29,Record Date,1
28-May-2021 15:47:55,28-May-2021 15:47:55,Dividend,1
07-Jun-2019 20:01:00,07-Jun-2019 20:01:00,Updates,1
28-Jun-2018 10:28:00,28-Jun-2018 10:28:00,Updates,1
16-May-2018 20:04:00,16-May-2018 20:04:00,AGM/Book Closure,1
10-May-2018 14:15:00,10-May-2018 14:15:00,Dividend,1
30-Jun-2017 17:23:00,30-Jun-2017 17:23:00,Date of payment of dividend,1
08-Jun-2017 08:28:00,08-Jun-2017 08:28:00,Updates,1
05-May-2017 18:00:00,05-May-2017 18:00:00,AGM/Book Closure,1
25-Apr-2017 13:03:00,25-Apr-2017 13:03:00,Dividend,1
15-Jul-2016 18:32:00,15-Jul-2016 18:32:00,Date of payment of dividend,1
13-May-2016 16:02:00,13-May-2016 16:02:00,AGM/Book Closure,1
11-May-2016 13:39:00,11-May-2016 13:39:00,Dividend,1
17-Jul-2015 14:27:00,17-Jul-2015 14:27:00,Date of payment of dividend,1
18-May-2015 08:42:00,18-May-2015 08:42:00,AGM/Book Closure,1
14-May-2015 14:16:00,14-May-2015 14:16:00,Dividend,1
04-Jul-2014 16:00:00,04-Jul-2014 16:00:00,Date of payment of dividend,1
13-May-2014 17:20:00,13-May-2014 17:20:00,AGM/Book Closure,1
12-May-2014 15:04:00,12-May-2014 15:04:00,Dividend,1
13-Jan-2014 15:08:00,13-Jan-2014 15:08:00,Dividend,1
13-Jan-2014 14:56:00,13-Jan-2014 14:56:00,Record Date,1
24-Jun-2013 12:08:00,24-Jun-2013 12:08:00,Date of payment of dividend,1
22-May-2013 17:04:00,22-May-2013 17:04:00,AGM/Book Closure,1
09-May-2013 12:04:00,09-May-2013 12:04:00,Dividend,1
27-Jun-2012 13:34:00,27-Jun-2012 13:34:00,Date of payment of dividend,1
29-May-2012 12:05:00,29-May-2012 12:05:00,AGM / Book Closure,1
11-May-2012 15:05:00,11-May-2012 15:05:00,Dividend,1
24-Jun-2011 12:30:00,24-Jun-2011 12:30:00,Date of payment of dividend,1
23-May-2011 14:19:00,23-May-2011 14:19:00,AGM / Book Closure,1
09-May-2011 12:38:00,09-May-2011 12:38:00,Dividend,1
25-Apr-2011 08:53:00,25-Apr-2011 08:53:00,Dividend,1
18-May-2010 18:46:00,18-May-2010 18:46:00,Updates,1
29-Apr-2010 09:54:00,29-Apr-2010 09:54:00,AGM/Book Closure,1
24-Apr-2010 14:41:00,24-Apr-2010 14:41:00,Dividend,1
22-Feb-2010 10:15:00,22-Feb-2010 10:15:00,Dividend/Record Date/Others,1
15-Jun-2009 14:11:00,15-Jun-2009 14:11:00,Payment of Dividend,1
25-May-2009 15:51:00,25-May-2009 15:51:00,AGM/Book Closure,1
27-Apr-2009 12:10:00,27-Apr-2009 12:10:00,Dividend,1
20-Feb-2009 16:46:00,20-Feb-2009 16:46:00,Interim Dividend/Record Date/Others,1
30-Jun-2008 10:32:00,30-Jun-2008 10:32:00,Outcome of Board Meeting,1
24-Jun-2008 13:32:00,24-Jun-2008 13:32:00,Date of Payment of Dividend,1
07-May-2008 12:29:00,07-May-2008 12:29:00,Book Closure,1
23-Apr-2008 14:51:00,23-Apr-2008 14:51:00,Dividend,1
27-Jun-2007 15:04:00,27-Jun-2007 15:04:00,Outcome of AGM,1
18-Jun-2007 14:15:00,18-Jun-2007 14:15:00,Date of Payment of Dividend,1
21-May-2007 17:58:00,21-May-2007 17:58:00,Revision in Book Closure,1
21-May-2007 15:00:00,21-May-2007 15:00:00,AGM/Book Closure/Others,1
23-Apr-2007 13:06:00,23-Apr-2007 13:06:00,Dividend,1
