exDate,recDate,subject,faceVal
30-Apr-2026 15:29:33,30-Apr-2026 15:29:33,Record Date,1
23-Oct-2025 15:34:18,23-Oct-2025 15:34:18,Record Date,1
24-Apr-2025 15:08:03,24-Apr-2025 15:08:03,Record Date,1
24-Apr-2025 14:55:23,24-Apr-2025 14:55:23,Dividend,1
24-Oct-2024 15:14:40,24-Oct-2024 15:14:40,Record Date,1
24-Oct-2024 15:12:06,24-Oct-2024 15:12:06,Dividend,1
25-Apr-2024 15:30:50,25-Apr-2024 15:30:50,Record Date,1
25-Apr-2024 15:14:47,25-Apr-2024 15:14:47,Dividend,1
20-Oct-2023 19:28:42,20-Oct-2023 19:28:42,Revised Record date,1
20-Oct-2023 15:20:04,20-Oct-2023 15:20:04,Record Date,1
27-Apr-2023 15:21:52,27-Apr-2023 15:21:52,Record Date,1
27-Apr-2023 15:05:22,27-Apr-2023 15:05:22,Dividend,1
25-Oct-2022 11:36:57,25-Oct-2022 11:36:57,Record Date,1
21-Oct-2022 15:04:15,21-Oct-2022 15:04:15,Dividend,1
21-Oct-2022 14:53:00,21-Oct-2022 14:53:00,Dividend,1
21-Oct-2022 14:52:58,21-Oct-2022 14:52:58,Outcome of Board Meeting,1
28-Apr-2022 15:09:45,28-Apr-2022 15:09:45,Record Date,1
28-Apr-2022 14:57:30,28-Apr-2022 14:57:30,Dividend,1
28-Apr-2022 14:57:28,28-Apr-2022 14:57:28,Outcome of Board Meeting,1
28-Oct-2021 15:26:49,28-Oct-2021 15:26:49,Record Date,1
29-Apr-2021 14:58:31,29-Apr-2021 14:58:31,Record Date,1
02-Feb-2021 18:24:35,02-Feb-2021 18:24:35,Record Date,1
29-Oct-2020 15:29:26,29-Oct-2020 15:29:26,Record Date,1
30-Jul-2020 14:55:00,30-Jul-2020 14:55:00,Stock split,1
28-May-2020 14:35:00,28-May-2020 14:35:00,Book Closure,1
26-Mar-2020 16:02:00,26-Mar-2020 16:02:00,Dividend Updates,1
12-Mar-2020 18:59:00,12-Mar-2020 18:59:00,Record Date,1
12-Mar-2020 18:57:00,12-Mar-2020 18:57:00,Dividend,1
03-May-2019 09:01:00,03-May-2019 09:01:00,Dividend,1
02-May-2019 19:24:00,02-May-2019 19:24:00,Book Closure,1
10-May-2018 19:16:00,10-May-2018 19:16:00,Dividend,1
10-May-2018 18:55:00,10-May-2018 18:55:00,AGM/Book Closure,1
10-May-2018 18:05:00,10-May-2018 18:05:00,Outcome of Board Meeting,1
18-May-2017 19:53:00,18-May-2017 19:53:00,AGM/Book Closure,1
18-May-2017 19:49:00,18-May-2017 19:49:00,Dividend,1
