bm_symbol,bm_date,bm_purpose,bm_desc,sm_indusrty,bm_timestamp,sm_name,sm_isin,diff,sysTime,attFileSize,attachment,ixbrl,ixbrlFileSize,symbol,company_name,intimationType,meetingType,oriiginalMeetingDate,proposedMeetingDate,bm_source
KOTAKBANK,18-Jul-2026,Board Meeting Intimation,KOTAK MAHINDRA BANK LIMITED has informed the Exchange about Board Meeting to be held on 18-Jul-2026 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended June 2026 .,Banks,06-Jul-2026 16:15:44,Kotak Mahindra Bank Limited,INE237A01010,00:00:03,06-Jul-2026 16:15:47,14.50 KB,https://nsearchives.nseindia.com/corporate/xbrl/PriorIntimation_PRIOR_INTIMATION_WebXMLFile_20260706_161542873.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_1118_20260706_161542900_WEB.html,3.24 KB,KOTAKBANK,Kotak Mahindra Bank Ltd.,,,,,
KOTAKBANK,02-May-2026,Board Meeting Intimation,KOTAK MAHINDRA BANK LIMITED has informed the Exchange about Board Meeting to be held on 02-May-2026 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2026 and Dividend.,Banks,17-Apr-2026 19:14:31,Kotak Mahindra Bank Limited,INE237A01010,00:00:03,17-Apr-2026 19:14:34,15.09 KB,https://nsearchives.nseindia.com/corporate/xbrl/PIBM_500247_174202619535_PRIOR_INTIMATION_WebXMLFile_20260417_191429390.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_20260417_191429_WEB.html,3.53 KB,KOTAKBANK,Kotak Mahindra Bank Ltd.,,,,,
KOTAKBANK,24-Jan-2026,Board Meeting Intimation,KOTAK MAHINDRA BANK LIMITED has informed the Exchange about Board Meeting to be held on 24-Jan-2026 to consider and approve the Quarterly Unaudited Financial results of the Company for the period ended December 2025 and Fund raising.,Banks,13-Jan-2026 15:12:59,Kotak Mahindra Bank Limited,INE237A01010,00:00:03,13-Jan-2026 15:13:02,6.88 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_75320_1599653_13012026031257_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_75320_13012026151257_iXBRL_WEB.html,3.09 KB,KOTAKBANK,Kotak Mahindra Bank Ltd.,,,,,
KOTAKBANK,21-Nov-2025,Board Meeting Intimation,KOTAK MAHINDRA BANK LIMITED has informed the Exchange about Board Meeting to be held on 21-Nov-2025 to consider Stock split.,Banks,14-Nov-2025 17:14:41,Kotak Mahindra Bank Limited,INE237A01010,00:00:03,14-Nov-2025 17:14:44,6.46 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_72717_1575100_14112025051439_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_72717_14112025171439_iXBRL_WEB.html,2.39 KB,KOTAKBANK,Kotak Mahindra Bank Ltd.,,,,,
KOTAKBANK,25-Oct-2025,Board Meeting Intimation,KOTAK MAHINDRA BANK LIMITED has informed the Exchange about Board Meeting to be held on 25-Oct-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Half Yearly ended September 2025 .,Banks,06-Oct-2025 19:11:25,Kotak Mahindra Bank Limited,INE237A01010,00:00:10,06-Oct-2025 19:11:35,6.53 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_67969_1541583_06102025071054_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_67969_06102025191046_iXBRL_WEB.html,2.94 KB,KOTAKBANK,Kotak Mahindra Bank Ltd.,,,,,
KOTAKBANK,26-Jul-2025,Financial Results,"To consider and approve the financial results for the period ended Jun 30, 2025",Banks,26-Jul-2025 13:09:05,Kotak Mahindra Bank Limited,INE237A01010,00:00:00,26-Jul-2025 13:09:05,7.93 MB,https://nsearchives.nseindia.com/corporate/Kotakmahindrabank_26072025130848_OutcomeofBMJuly262025.pdf,,,KOTAKBANK,Kotak Mahindra Bank Ltd.,,,,,
KOTAKBANK,05-May-2025,Outcome of Board Meeting,"Kotak Mahindra Bank Limited has informed the Exchange regarding Outcome of Board Meeting held on May 03, 2025.",,,Kotak Mahindra Bank Limited,INE237A01010,,,,,,,KOTAKBANK,Kotak Mahindra Bank Ltd.,,,,,announcements
KOTAKBANK,03-May-2025,Board Meeting Intimation,KOTAK MAHINDRA BANK LIMITED has informed the Exchange about Board Meeting to be held on 03-May-2025 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2025 and Dividend.,Banks,15-Apr-2025 13:05:08,Kotak Mahindra Bank Limited,INE237A01010,00:00:02,15-Apr-2025 13:05:10,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_50619_1414476_15042025010505_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_50619_15042025130505_iXBRL_WEB.html,,KOTAKBANK,Kotak Mahindra Bank Ltd.,,,,,
KOTAKBANK,18-Jan-2025,Board Meeting Intimation,KOTAK MAHINDRA BANK LIMITED has informed the Exchange about Board Meeting to be held on 18-Jan-2025 to consider and approve the Quarterly Unaudited Financial results of the Company for the period ended December 2024 and Fund raising.,Banks,08-Jan-2025 20:11:44,Kotak Mahindra Bank Limited,INE237A01010,00:00:03,08-Jan-2025 20:11:47,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_43370_1340008_08012025081140_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_43370_08012025201140_iXBRL_WEB.html,,KOTAKBANK,Kotak Mahindra Bank Ltd.,,,,,
KOTAKBANK,19-Oct-2024,Outcome of Board Meeting,"Kotak Mahindra Bank Limited has informed the Exchange regarding  Board meeting held on October 19, 2024.",,,Kotak Mahindra Bank Limited,INE237A01010,,,,,,,KOTAKBANK,Kotak Mahindra Bank Ltd.,,,,,announcements
KOTAKBANK,16-Jun-2023,Outcome of Board Meeting,"Kotak Mahindra Bank Limited has informed the Exchange regarding  Board meeting held on Jun 16, 2023.",,,Kotak Mahindra Bank Limited,INE237A01010,,,,,,,KOTAKBANK,Kotak Mahindra Bank Ltd.,,,,,announcements
KOTAKBANK,21-Jan-2023,Outcome of Board Meeting,"Kotak Mahindra Bank Limited has informed the Exchange regarding  Board meeting held on January 21, 2023.",,,Kotak Mahindra Bank Limited,INE237A01010,,,,,,,KOTAKBANK,Kotak Mahindra Bank Ltd.,,,,,announcements
KOTAKBANK,22-Oct-2022,Outcome of Board Meeting,Outcome of Board Meeting,,,Kotak Mahindra Bank Limited,INE237A01010,,,,,,,KOTAKBANK,Kotak Mahindra Bank Ltd.,,,,,announcements
KOTAKBANK,23-Jul-2022,Outcome of Board Meeting,"Outcome of Board Meeting-(i)	Consolidated and Standalone Unaudited Financial Results of Kotak Mahindra Bank Limited (""Bank"") for the Quarter (Q1) ended June 30, 2022. The said Financial Results were duly reviewed and recommended by the Audit Committee and approved by the Board of Directors of the Bank at their respective Meetings held today. (ii)	Limited Review Reports on the aforesaid Financial Results, issued by the Joint Statutory Auditors, viz., Walker Chandiok & Co LLP, Cha1tered Accountants and Price Waterhouse LLP, Chartered Accountants. (iii)	Press Release and Earnings Update Presentation on the aforesaid Financial Results.",,,Kotak Mahindra Bank Limited,INE237A01010,,,,,,,KOTAKBANK,Kotak Mahindra Bank Ltd.,,,,,announcements
KOTAKBANK,04-May-2022,Outcome of Board Meeting,Kotak Mahindra Bank Limited  has informed the Exchange about outcome Board Meeting held on 04-May-2022 ,,,Kotak Mahindra Bank Limited,INE237A01010,,,,,,,KOTAKBANK,Kotak Mahindra Bank Ltd.,,,,,announcements
KOTAKBANK,13-May-2020,Outcome of Board Meeting,"Kotak Mahindra Bank Limited has informed the Exchange regarding  Board meeting held on May 13, 2020.1. Approved re-appointment of Mr. Prakash Apte, part-time Chairman of the Board of Directors for the period from 1st January 2021 to 31st December 2023, subject to approval of the shareholders, Reserve Bank of India (RBI) and such other concerned authorities.  2. Approved re-appointment of Mr. Uday Kotak, Managing Director & CEO and Mr. Dipak Gupta, Joint Managing Director for the period from 1st January 2021 to 31st December 2023, subject to approval of the shareholders, RBI and such other concerned authorities",,,Kotak Mahindra Bank Limited,INE237A01010,,,,,,,KOTAKBANK,Kotak Mahindra Bank Ltd.,,,,,announcements
KOTAKBANK,22-Apr-2020,Outcome of Board Meeting,"Kotak Mahindra Bank Limited has informed the Exchange regarding  Board meeting held on April 22, 2020. At the Meeting of the Board of Directors of the Bank held today i.e. on Wednesday, April 22, 2020, which commenced at 9.30AM and concluded at 11.46 A.M, the Board has accorded its approval for raising of capital by way of issue of equity shares, by the Bank for up to 6,50,00,000 (Six Crores and Fifty Lacs) equity shares of Rs. 5 (five) each, through a private placement, follow-on public offering ( FPO ), Qualified Institutions Placement ( QIP ) or a combination thereof, as may be considered appropriate, subject to shareholders  approval and governmental/regulatory/ statutory approvals and requirements, as applicable.",,,Kotak Mahindra Bank Limited,INE237A01010,,,,,,,KOTAKBANK,Kotak Mahindra Bank Ltd.,,,,,announcements
KOTAKBANK,22-Oct-2019,Outcome of Board Meeting,"Kotak Mahindra Bank Limited has informed the Exchange regarding  Board meeting held on October 22, 2019.",,,Kotak Mahindra Bank Limited,INE237A01010,,,,,,,KOTAKBANK,Kotak Mahindra Bank Ltd.,,,,,announcements
KOTAKBANK,22-Jul-2019,Outcome of Board Meeting,"Kotak Mahindra Bank Limited has informed the Exchange regarding  Board meeting held on July 22, 2019.",,,Kotak Mahindra Bank Limited,INE237A01010,,,,,,,KOTAKBANK,Kotak Mahindra Bank Ltd.,,,,,announcements
KOTAKBANK,30-Apr-2019,Outcome of Board Meeting,"Kotak Mahindra Bank Limited has informed the Exchange regarding Outcome of Board Meeting held on April 30, 2019.",,,Kotak Mahindra Bank Limited,INE237A01010,,,,,,,KOTAKBANK,Kotak Mahindra Bank Ltd.,,,,,announcements
KOTAKBANK,15-Mar-2019,Outcome of Board Meeting,"Kotak Mahindra Bank Limited has informed the Exchange regarding  Board meeting held on March 15, 2019.",,,Kotak Mahindra Bank Limited,INE237A01010,,,,,,,KOTAKBANK,Kotak Mahindra Bank Ltd.,,,,,announcements
