exDate,recDate,subject,faceVal
03-Aug-2026 19:07:46,03-Aug-2026 19:07:46,Record Date,1
15-May-2026 21:14:53,15-May-2026 21:14:53,Dividend,1
04-Feb-2026 17:28:21,04-Feb-2026 17:28:21,Record Date,1
04-Feb-2026 17:13:26,04-Feb-2026 17:13:26,Dividend,1
07-Aug-2025 22:16:13,07-Aug-2025 22:16:13,Record Date,1
20-May-2025 21:57:20,20-May-2025 21:57:20,Dividend,1
07-Feb-2025 20:16:24,07-Feb-2025 20:16:24,Record Date,1
07-Feb-2025 20:07:57,07-Feb-2025 20:07:57,Dividend,1
02-Aug-2024 14:43:01,02-Aug-2024 14:43:01,Copy of Newspaper Publication,1
30-Jul-2024 18:15:01,30-Jul-2024 18:15:01,Record Date,1
17-May-2024 19:58:58,17-May-2024 19:58:58,Dividend Updates,1
17-May-2024 19:48:50,17-May-2024 19:48:50,Dividend,1
12-Feb-2024 14:46:18,12-Feb-2024 14:46:18,Record Date,1
12-Feb-2024 14:41:32,12-Feb-2024 14:41:32,Dividend,1
05-Aug-2023 10:46:51,05-Aug-2023 10:46:51,Copy of Newspaper Publication,1
02-Aug-2023 17:07:48,02-Aug-2023 17:07:48,Record Date,1
29-May-2023 21:18:32,29-May-2023 21:18:32,Dividend Updates,1
29-May-2023 21:08:03,29-May-2023 21:08:03,Dividend,1
07-Feb-2023 22:27:07,07-Feb-2023 22:27:07,Record Date,1
07-Feb-2023 22:24:08,07-Feb-2023 22:24:08,Dividend,1
28-Jul-2022 12:32:57,28-Jul-2022 12:32:57,Communication to shareholders as per Reg 30,1
27-Jul-2022 17:30:00,27-Jul-2022 17:30:00,Record Date,1
27-Jul-2022 17:12:18,27-Jul-2022 17:12:18,General updates,1
25-May-2022 14:37:41,25-May-2022 14:37:41,Dividend,1
25-May-2022 14:37:39,25-May-2022 14:37:39,Outcome of Board Meeting,1
11-Feb-2022 17:04:57,11-Feb-2022 17:04:57,Record Date,1
11-Feb-2022 17:02:44,11-Feb-2022 17:02:44,Dividend,1
11-Feb-2022 17:01:28,11-Feb-2022 17:01:28,Outcome of Board Meeting,1
27-Aug-2021 14:56:02,27-Aug-2021 14:56:02,Updates,1
27-Aug-2021 14:50:51,27-Aug-2021 14:50:51,Record Date,1
10-Jun-2021 18:55:19,10-Jun-2021 18:55:19,Dividend,1
10-Jun-2021 18:41:11,10-Jun-2021 18:41:11,Outcome of Board Meeting,1
11-Feb-2021 21:57:04,11-Feb-2021 21:57:04,Record Date,1
11-Feb-2021 21:54:38,11-Feb-2021 21:54:38,Dividend,1
11-Feb-2021 21:51:38,11-Feb-2021 21:51:38,Outcome of Board Meeting,1
28-Aug-2020 12:36:54,28-Aug-2020 12:36:54,Record Date,1
27-Jun-2020 16:21:00,27-Jun-2020 16:21:00,Dividend,1
27-Jun-2020 16:19:00,27-Jun-2020 16:19:00,Outcome of Board Meeting,1
07-Feb-2020 18:11:00,07-Feb-2020 18:11:00,Record Date,1
07-Feb-2020 18:11:00,07-Feb-2020 18:11:00,Dividend,1
13-Aug-2019 15:59:00,13-Aug-2019 15:59:00,Book Closure,1
27-May-2019 21:48:00,27-May-2019 21:48:00,Dividend,1
08-Feb-2019 18:09:00,08-Feb-2019 18:09:00,Record Date,1
