audited,bank,broadCastDate,companyName,consolidated,cumulative,difference,exchdisstime,filingDate,financialYear,format,fromDate,indAs,industry,isin,oldNewFlag,params,period,reInd,relatingTo,resultDescription,resultDetailedDataLink,seqNumber,symbol,toDate,xbrl
Un-Audited,F,29-Jan-2025 19:49:23,Bajaj Finance Limited,Consolidated,Non-cumulative,00:00:30,29-Jan-2025 19:49:53,29-Jan-2025 19:49,01-Apr-2024 To 31-Mar-2025,New,01-Oct-2024,NBFC-IND,-,INE296A01016,,01-Oct-202431-Dec-2024Q3UFNCFEBAJFINANCE,Quarterly,F,Third Quarter,,,1191343,BAJFINANCE,31-Dec-2024,https://nsearchives.nseindia.com/corporate/xbrl/NBFC_INDAS_118072_1365160_29012025074915.xml
Un-Audited,F,29-Jan-2025 19:47:36,Bajaj Finance Limited,Non-Consolidated,Non-cumulative,00:00:52,29-Jan-2025 19:48:28,29-Jan-2025 19:47,01-Apr-2024 To 31-Mar-2025,New,01-Oct-2024,NBFC-IND,-,INE296A01016,,01-Oct-202431-Dec-2024Q3UFNNFEBAJFINANCE,Quarterly,F,Third Quarter,,,1191339,BAJFINANCE,31-Dec-2024,https://nsearchives.nseindia.com/corporate/xbrl/NBFC_INDAS_118070_1365151_29012025074729.xml
Un-Audited,F,22-Oct-2024 19:42:44,Bajaj Finance Limited,Consolidated,Non-cumulative,00:00:41,22-Oct-2024 19:43:25,22-Oct-2024 19:42,01-Apr-2024 To 31-Mar-2025,New,01-Jul-2024,NBFC-IND,-,INE296A01016,,01-Jul-202430-Sep-2024Q2UFNCFEBAJFINANCE,Quarterly,F,Second Quarter,,,1181958,BAJFINANCE,30-Sep-2024,https://nsearchives.nseindia.com/corporate/xbrl/NBFC_INDAS_113040_1285336_22102024074237.xml
Un-Audited,F,22-Oct-2024 19:40:32,Bajaj Finance Limited,Non-Consolidated,Non-cumulative,00:00:35,22-Oct-2024 19:41:07,22-Oct-2024 19:40,01-Apr-2024 To 31-Mar-2025,New,01-Jul-2024,NBFC-IND,-,INE296A01016,,01-Jul-202430-Sep-2024Q2UFNNFEBAJFINANCE,Quarterly,F,Second Quarter,,,1181954,BAJFINANCE,30-Sep-2024,https://nsearchives.nseindia.com/corporate/xbrl/NBFC_INDAS_113038_1285327_22102024074026.xml
Un-Audited,F,23-Jul-2024 19:55:51,Bajaj Finance Limited,Consolidated,Non-cumulative,00:00:18,23-Jul-2024 19:56:09,23-Jul-2024 19:55,01-Apr-2024 To 31-Mar-2025,New,01-Apr-2024,NBFC-IND,-,INE296A01016,,01-Apr-202430-Jun-2024Q1UFNCFEBAJFINANCE,Quarterly,F,First Quarter,,,1177897,BAJFINANCE,30-Jun-2024,https://nsearchives.nseindia.com/corporate/xbrl/NBFC_INDAS_109334_1200554_23072024075544.xml
Un-Audited,F,23-Jul-2024 19:51:14,Bajaj Finance Limited,Non-Consolidated,Non-cumulative,00:00:21,23-Jul-2024 19:51:35,23-Jul-2024 19:51,01-Apr-2024 To 31-Mar-2025,New,01-Apr-2024,NBFC-IND,-,INE296A01016,,01-Apr-202430-Jun-2024Q1UFNNFEBAJFINANCE,Quarterly,F,First Quarter,,,1177896,BAJFINANCE,30-Jun-2024,https://nsearchives.nseindia.com/corporate/xbrl/NBFC_INDAS_109333_1200549_23072024075106.xml
Audited,F,25-Apr-2024 21:14:59,Bajaj Finance Limited,Consolidated,Non-cumulative,00:03:06,25-Apr-2024 21:18:05,25-Apr-2024 21:14,01-Apr-2023 To 31-Mar-2024,New,01-Jan-2024,NBFC-IND,-,INE296A01016,,01-Jan-202431-Mar-2024Q4AFNCFEBAJFINANCE,Quarterly,F,Fourth Quarter,,,1169377,BAJFINANCE,31-Mar-2024,https://nsearchives.nseindia.com/corporate/xbrl/NBFC_INDAS_104721_1108498_25042024091449.xml
Audited,F,25-Apr-2024 21:11:32,Bajaj Finance Limited,Non-Consolidated,Non-cumulative,00:02:33,25-Apr-2024 21:14:05,25-Apr-2024 21:11,01-Apr-2023 To 31-Mar-2024,New,01-Jan-2024,NBFC-IND,-,INE296A01016,,01-Jan-202431-Mar-2024Q4AFNNFEBAJFINANCE,Quarterly,F,Fourth Quarter,,,1169375,BAJFINANCE,31-Mar-2024,https://nsearchives.nseindia.com/corporate/xbrl/NBFC_INDAS_104720_1108490_25042024091121.xml
Un-Audited,F,29-Jan-2024 20:18:14,Bajaj Finance Limited,Consolidated,Non-cumulative,00:03:51,29-Jan-2024 20:22:05,29-Jan-2024 20:18,01-Apr-2023 To 31-Mar-2024,New,01-Oct-2023,NBFC-IND,-,INE296A01016,,01-Oct-202331-Dec-2023Q3UFNCFEBAJFINANCE,Quarterly,F,Third Quarter,,,1163376,BAJFINANCE,31-Dec-2023,https://nsearchives.nseindia.com/corporate/xbrl/NBFC_INDAS_101681_1038301_29012024081744.xml
Un-Audited,F,29-Jan-2024 20:16:07,Bajaj Finance Limited,Non-Consolidated,Non-cumulative,00:04:00,29-Jan-2024 20:20:07,29-Jan-2024 20:16,01-Apr-2023 To 31-Mar-2024,New,01-Oct-2023,NBFC-IND,-,INE296A01016,,01-Oct-202331-Dec-2023Q3UFNNFEBAJFINANCE,Quarterly,F,Third Quarter,,,1163372,BAJFINANCE,31-Dec-2023,https://nsearchives.nseindia.com/corporate/xbrl/NBFC_INDAS_101679_1038297_29012024081538.xml
Un-Audited,F,17-Oct-2023 19:53:43,Bajaj Finance Limited,Consolidated,Non-cumulative,00:06:50,17-Oct-2023 20:00:33,17-Oct-2023 19:53,01-Apr-2023 To 31-Mar-2024,New,01-Jul-2023,NBFC-IND,-,INE296A01016,,01-Jul-202330-Sep-2023Q2UFNCFEBAJFINANCE,Quarterly,F,Second Quarter,,,1155393,BAJFINANCE,30-Sep-2023,https://nsearchives.nseindia.com/corporate/xbrl/NBFC_INDAS_97624_956699_17102023075322.xml
Un-Audited,F,17-Oct-2023 19:50:16,Bajaj Finance Limited,Non-Consolidated,Non-cumulative,00:05:47,17-Oct-2023 19:56:03,17-Oct-2023 19:50,01-Apr-2023 To 31-Mar-2024,New,01-Jul-2023,NBFC-IND,-,INE296A01016,,01-Jul-202330-Sep-2023Q2UFNNFEBAJFINANCE,Quarterly,F,Second Quarter,,,1155391,BAJFINANCE,30-Sep-2023,https://nsearchives.nseindia.com/corporate/xbrl/NBFC_INDAS_97623_956691_17102023074954.xml
Un-Audited,F,26-Jul-2023 16:30:44,Bajaj Finance Limited,Consolidated,Non-cumulative,00:05:19,26-Jul-2023 16:36:03,26-Jul-2023 16:30,01-Apr-2023 To 31-Mar-2024,New,01-Apr-2023,NBFC-IND,-,INE296A01016,,01-Apr-202330-Jun-2023Q1UFNCFEBAJFINANCE,Quarterly,F,First Quarter,,,1152243,BAJFINANCE,30-Jun-2023,https://nsearchives.nseindia.com/corporate/xbrl/NBFC_INDAS_94579_900555_26072023043039.xml
Un-Audited,F,26-Jul-2023 16:28:41,Bajaj Finance Limited,Non-Consolidated,Non-cumulative,00:05:22,26-Jul-2023 16:34:03,26-Jul-2023 16:28,01-Apr-2023 To 31-Mar-2024,New,01-Apr-2023,NBFC-IND,-,INE296A01016,,01-Apr-202330-Jun-2023Q1UFNNFEBAJFINANCE,Quarterly,F,First Quarter,,,1152242,BAJFINANCE,30-Jun-2023,https://nsearchives.nseindia.com/corporate/xbrl/NBFC_INDAS_94578_900553_26072023042836.xml
Audited,N,26-Apr-2023 21:36:40,Bajaj Finance Limited,Consolidated,Non-cumulative,00:05:22,26-Apr-2023 21:42:02,26-Apr-2023 21:36,01-Apr-2022 To 31-Mar-2023,New,01-Jan-2023,Ind-AS New,-,INE296A01016,N,01-Jan-202331-Mar-2023Q4ANNCNEBAJFINANCE,Quarterly,N,Fourth Quarter,,,1145384,BAJFINANCE,31-Mar-2023,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_90872_833491_26042023093640.xml
Audited,N,26-Apr-2023 21:34:21,Bajaj Finance Limited,Non-Consolidated,Non-cumulative,00:03:42,26-Apr-2023 21:38:03,26-Apr-2023 21:34,01-Apr-2022 To 31-Mar-2023,New,01-Jan-2023,Ind-AS New,-,INE296A01016,N,01-Jan-202331-Mar-2023Q4ANNNNEBAJFINANCE,Quarterly,N,Fourth Quarter,,,1145382,BAJFINANCE,31-Mar-2023,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_90871_833488_26042023093420.xml
