bm_symbol,bm_date,bm_purpose,bm_desc,sm_indusrty,bm_timestamp,sm_name,sm_isin,diff,sysTime,attFileSize,attachment,ixbrl,ixbrlFileSize,symbol,company_name,intimationType,meetingType,oriiginalMeetingDate,proposedMeetingDate,bm_source
BAJFINANCE,30-Jul-2026,Board Meeting Intimation,Bajaj Finance Limited has informed the Exchange about Board Meeting to be held on 30-Jul-2026 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended June 2026 .,Finance,08-Jul-2026 18:59:46,Bajaj Finance Limited,INE296A01016,00:00:03,08-Jul-2026 18:59:49,14.49 KB,https://nsearchives.nseindia.com/corporate/xbrl/PIBM_500034_872026185941_PRIOR_INTIMATION_WebXMLFile_20260708_185944513.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_1257_20260708_185944536_WEB.html,3.24 KB,BAJFINANCE,Bajaj Finance Ltd.,,,,,
BAJFINANCE,29-Apr-2026,Board Meeting Intimation,BAJAJ FINANCE LIMITED has informed the Exchange about Board Meeting to be held on 29-Apr-2026 to consider Fund raising.,Finance,24-Apr-2026 12:57:56,Bajaj Finance Limited,INE296A01016,00:00:03,24-Apr-2026 12:57:59,14.38 KB,https://nsearchives.nseindia.com/corporate/xbrl/PIBM_500034_2442026125751_PRIOR_INTIMATION_WebXMLFile_20260424_125754489.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_20260424_125754_WEB.html,3.16 KB,BAJFINANCE,Bajaj Finance Ltd.,,,,,
BAJFINANCE,03-Feb-2026,Board Meeting Intimation,Bajaj Finance Limited has informed the Exchange about Board Meeting to be held on 03-Feb-2026 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended December 2025 .,Finance,07-Jan-2026 17:21:37,Bajaj Finance Limited,INE296A01016,00:00:03,07-Jan-2026 17:21:40,6.52 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_74997_1596216_07012026052135_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_74997_07012026172135_iXBRL_WEB.html,2.93 KB,BAJFINANCE,Bajaj Finance Ltd.,,,,,
BAJFINANCE,10-Nov-2025,Board Meeting Intimation,Bajaj Finance Limited has informed the Exchange about Board Meeting to be held on 10-Nov-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended September 2025 .,Finance,15-Oct-2025 20:01:32,Bajaj Finance Limited,INE296A01016,00:00:03,15-Oct-2025 20:01:35,6.52 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_68569_1549481_15102025080129_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_68569_15102025200129_iXBRL_WEB.html,2.93 KB,BAJFINANCE,Bajaj Finance Ltd.,,,,,
BAJFINANCE,24-Jul-2025,Other business matters,"BAJFINANCE : Bajaj Finance Limited has informed the Exchange regarding prior intimation of Board Meeting to be held on Thursday, 24 July 2025 to consider and approve the unaudited Standalone and Consolidated Financial Results for the quarter ended 30 June 2025.",Finance,01-Jul-2025 10:17:20,Bajaj Finance Limited,INE296A01016,00:00:00,01-Jul-2025 10:17:20,206.15 KB,https://nsearchives.nseindia.com/corporate/BAJFINANCE_01072025101513_PriorIntimationofBM_July2025.pdf,,,BAJFINANCE,Bajaj Finance Ltd.,,,,,
BAJFINANCE,29-Apr-2025,Board Meeting Intimation,Bajaj Finance Limited has informed the Exchange about Board Meeting to be held on 29-Apr-2025 to consider and approve Bonus/Dividend/Stock split.,Finance,23-Apr-2025 21:20:55,Bajaj Finance Limited,INE296A01016,00:00:02,23-Apr-2025 21:20:57,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_51205_1423503_23042025092052_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_51205_23042025212052_iXBRL_WEB.html,,BAJFINANCE,Bajaj Finance Ltd.,,,,,
BAJFINANCE,29-Jan-2025,Board Meeting Intimation,Bajaj Finance Limited has informed the Exchange about Board Meeting to be held on 29-Jan-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended December 2024 .,Finance,04-Jan-2025 15:00:32,Bajaj Finance Limited,INE296A01016,00:00:02,04-Jan-2025 15:00:34,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_43112_1337565_04012025030029_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_43112_04012025150029_iXBRL_WEB.html,,BAJFINANCE,Bajaj Finance Ltd.,,,,,
BAJFINANCE,22-Oct-2024,Outcome of Board Meeting,"Bajaj Finance Limited has informed the Exchange regarding Outcome of Board Meeting held on October 22, 2024.",,,Bajaj Finance Limited,INE296A01016,,,,,,,BAJFINANCE,Bajaj Finance Ltd.,,,,,announcements
BAJFINANCE,23-Jul-2024,Outcome of Board Meeting,"Bajaj Finance Limited has informed the Exchange regarding Outcome of Board Meeting held on July 23, 2024.",,,Bajaj Finance Limited,INE296A01016,,,,,,,BAJFINANCE,Bajaj Finance Ltd.,,,,,announcements
BAJFINANCE,25-Apr-2024,Outcome of Board Meeting,"Bajaj Finance Limited has informed the Exchange regarding  Board meeting held on April 25, 2024.",,,Bajaj Finance Limited,INE296A01016,,,,,,,BAJFINANCE,Bajaj Finance Ltd.,,,,,announcements
