exDate,recDate,subject,faceVal
01-Jun-2026 16:12:10,01-Jun-2026 16:12:10,Record Date,1
01-Jun-2026 16:05:36,01-Jun-2026 16:05:36,Updates,1
19-May-2026 19:35:26,19-May-2026 19:35:26,General Updates,1
21-Apr-2026 20:44:43,21-Apr-2026 20:44:43,Dividend,1
22-May-2025 15:11:40,22-May-2025 15:11:40,Updates,1
15-May-2025 15:25:31,15-May-2025 15:25:31,Record Date,1
15-May-2025 15:21:17,15-May-2025 15:21:17,Updates,1
17-Apr-2025 19:14:47,17-Apr-2025 19:14:47,Dividend,1
11-Jun-2024 20:02:44,11-Jun-2024 20:02:44,Updates,1
11-Jun-2024 19:06:37,11-Jun-2024 19:06:37,Book Closure,1
23-Apr-2024 17:54:57,23-Apr-2024 17:54:57,Dividend,1
09-Jun-2023 18:09:28,09-Jun-2023 18:09:28,Updates,1
05-Jun-2023 20:01:26,05-Jun-2023 20:01:26,Shareholders meeting,1
05-Jun-2023 19:55:31,05-Jun-2023 19:55:31,Book Closure,1
18-May-2023 21:03:46,18-May-2023 21:03:46,Dividend,1
30-May-2022 16:51:35,30-May-2022 16:51:35,Book Closure,1
31-May-2021 21:17:41,31-May-2021 21:17:41,Book Closure,1
19-Jun-2020 10:18:00,19-Jun-2020 10:18:00,Book Closure,1
24-May-2019 12:55:00,24-May-2019 12:55:00,AGM/Book Closure,1
25-Apr-2019 06:22:00,25-Apr-2019 06:22:00,Dividend,1
08-Jun-2018 18:09:00,08-Jun-2018 18:09:00,AGM/Book Closure,1
26-Apr-2018 14:02:00,26-Apr-2018 14:02:00,Dividend,1
08-Dec-2017 17:01:00,08-Dec-2017 17:01:00,Updates,1
27-Jul-2017 13:57:00,27-Jul-2017 13:57:00,Bonus,1
03-Jul-2017 13:54:00,03-Jul-2017 13:54:00,AGM/Book Closure,1
27-Apr-2017 14:41:00,27-Apr-2017 14:41:00,Dividend,1
28-Jun-2016 13:34:00,28-Jun-2016 13:34:00,AGM/Book Closure,1
27-Jun-2016 11:41:00,27-Jun-2016 11:41:00,Date of payment of dividend,1
28-Apr-2016 14:34:00,28-Apr-2016 14:34:00,Dividend,1
24-Jun-2015 15:58:00,24-Jun-2015 15:58:00,Date of payment of dividend,1
24-Jun-2015 15:58:00,24-Jun-2015 15:58:00,AGM/Book Closure,1
28-Apr-2015 19:41:00,28-Apr-2015 19:41:00,Dividend,1
30-Jun-2014 08:40:00,30-Jun-2014 08:40:00,AGM/Book Closure,1
22-Apr-2014 14:32:00,22-Apr-2014 14:32:00,Dividend,1
12-Jun-2013 15:52:00,12-Jun-2013 15:52:00,Date of payment of dividend,1
12-Jun-2013 09:00:00,12-Jun-2013 09:00:00,AGM/Book Closure,1
22-Apr-2013 12:32:00,22-Apr-2013 12:32:00,Dividend,1
19-Jun-2012 18:55:00,19-Jun-2012 18:55:00,Date of payment of dividend,1
19-Jun-2012 14:47:00,19-Jun-2012 14:47:00,AGM / Book Closure,1
08-May-2012 08:32:00,08-May-2012 08:32:00,Dividend,1
22-Jul-2011 20:30:00,22-Jul-2011 20:30:00,Outcome of Annual General Meeting,1
17-Jun-2011 15:33:00,17-Jun-2011 15:33:00,AGM / Book Closure,1
27-Apr-2011 13:47:00,27-Apr-2011 13:47:00,Dividend,1
11-Jun-2010 11:38:00,11-Jun-2010 11:38:00,AGM/Book Closure,1
30-Apr-2010 17:53:00,30-Apr-2010 17:53:00,Dividend,1
31-Jul-2009 21:20:00,31-Jul-2009 21:20:00,AGM/Book Closure/Others,1
28-Apr-2009 12:51:00,28-Apr-2009 12:51:00,Dividend,1
12-Jun-2008 13:29:00,12-Jun-2008 13:29:00,AGM/Book Closure/Others,1
30-Apr-2008 11:56:00,30-Apr-2008 11:56:00,Dividend,1
18-May-2007 10:02:00,18-May-2007 10:02:00,AGM/Book Closure/Others,1
20-Apr-2007 17:05:00,20-Apr-2007 17:05:00,Dividend,1
09-Jun-2006 00:00:00,09-Jun-2006 00:00:00,AGM/Book Closure,1
21-Apr-2006 00:00:00,21-Apr-2006 00:00:00,Dividend,1
20-Apr-2005 00:00:00,20-Apr-2005 00:00:00,Dividend,1
