an_dt,attFileSize,attchmntFile,attchmntText,bflag,csvName,desc,difference,dt,exchdisstime,fileSize,hasXbrl,old_new,orgid,seq_id,smIndustry,sm_isin,sm_name,sort_date,symbol
27-Aug-2026 15:13:58,297.38 KB,https://nsearchives.nseindia.com/corporate/IREDAEQ_27082026151244_IntimationtoSEegardingfinedated27082026singed23.pdf,Intimation regarding imposition of fines by Stock Exchanges.,,,General Updates,00:00:01,27082026151358,27-Aug-2026 15:13:59,297.38 KB,True,,,106758851,,INE202E07104,Indian Renewable Energy Development Agency Limited,2026-08-27 15:13:58,IREDA
22-Aug-2026 14:53:42,346.65 KB,https://nsearchives.nseindia.com/corporate/IREDAEQ_22082026145233_SignedOBM.pdf,Indian Renewable Energy Development Agency Limited has informed the Exchange that Record date for the purpose of Dividend  is 11-Sep-2026.,,,Record Date,00:00:02,22082026145342,22-Aug-2026 14:53:44,346.65 KB,True,,,106753403,,INE202E07104,Indian Renewable Energy Development Agency Limited,2026-08-22 14:53:42,IREDA
22-Aug-2026 14:51:24,346.65 KB,https://nsearchives.nseindia.com/corporate/IREDAEQ_22082026145111_SignedOBM.pdf,Changes in the Senior Management Personnel of the Company,,,Outcome of Board Meeting,00:00:01,22082026145124,22-Aug-2026 14:51:25,346.65 KB,True,,,106753400,,INE202E07104,Indian Renewable Energy Development Agency Limited,2026-08-22 14:51:24,IREDA
18-Aug-2026 21:29:57,273.68 KB,https://nsearchives.nseindia.com/corporate/IREDAEQ_18082026212950_SignedapptID.pdf,Indian Renewable Energy Development Agency Limited has informed the Exchange regarding Change in Director(s) of the company.,,,Change in Director(s),00:00:00,18082026212957,18-Aug-2026 21:29:57,273.68 KB,True,,,106748892,,INE202E07104,Indian Renewable Energy Development Agency Limited,2026-08-18 21:29:57,IREDA
13-Aug-2026 11:50:54,11.26 MB,https://nsearchives.nseindia.com/corporate/IREDAEQ_13082026114308_Binder1_SET.pdf,Indian Renewable Energy Development Agency Limited has informed the Exchange regarding 'Comments of C&AG on Audited Financial Statements(Standalone & Consolidated) For FY 2025-26'.,,,Updates,00:00:01,13082026115054,13-Aug-2026 11:50:55,11.26 MB,True,,,106740995,,INE202E07104,Indian Renewable Energy Development Agency Limited,2026-08-13 11:50:54,IREDA
03-Aug-2026 20:18:20,2.52 MB,https://nsearchives.nseindia.com/corporate/IREDAEQ_03082026201610_Investor_PPT_Q1_FY_2026-27_for_Upload_SEBI_Latest.pdf,Indian Renewable Energy Development Agency Limited has informed the Exchange regarding ''.Investor Presentation for the quarter ended 30.06.2026,,,Updates,00:00:02,03082026201820,03-Aug-2026 20:18:22,2.52 MB,True,,,106722840,,INE202E07104,Indian Renewable Energy Development Agency Limited,2026-08-03 20:18:20,IREDA
03-Aug-2026 19:49:13,5.90 MB,https://nsearchives.nseindia.com/corporate/IREDAEQ_03082026194902_SignedOutcomeBM03082026.pdf,Indian Renewable Energy Development Agency Limited has informed the Exchange regarding Change in Auditors of the company.,,,Change in Auditors,00:00:01,03082026194913,03-Aug-2026 19:49:14,5.90 MB,True,,,106722787,,INE202E07104,Indian Renewable Energy Development Agency Limited,2026-08-03 19:49:13,IREDA
03-Aug-2026 19:46:31,5.90 MB,https://nsearchives.nseindia.com/corporate/IREDAEQ_03082026194450_SignedOutcomeBM03082026.pdf,Outcome of the Board meeting held on 03.08.2026,,,Outcome of Board Meeting,00:00:01,03082026194631,03-Aug-2026 19:46:32,5.90 MB,True,,,106722779,,INE202E07104,Indian Renewable Energy Development Agency Limited,2026-08-03 19:46:31,IREDA
24-Jul-2026 17:00:11,280.86 KB,https://nsearchives.nseindia.com/corporate/IREDAEQ_24072026170001_signedAPPOFGOVTNOMNIEESEINTIMATION.pdf,Indian Renewable Energy Development Agency Limited has informed the Exchange regarding Change in Director(s) of the company.,,,Change in Director(s),00:00:01,24072026170011,24-Jul-2026 17:00:12,280.86 KB,True,,,106709904,,INE202E07104,Indian Renewable Energy Development Agency Limited,2026-07-24 17:00:11,IREDA
23-Jul-2026 17:30:23,266.41 KB,https://nsearchives.nseindia.com/corporate/IREDAEQ_23072026173016_signedIntimationtoSEappointmentofgovtnominee.pdf,"Intimation under Regulation 30 of the SEBI (LODR) Regulations, 2015",,,General Updates,00:00:01,23072026173023,23-Jul-2026 17:30:24,266.41 KB,True,,,106708313,,INE202E07104,Indian Renewable Energy Development Agency Limited,2026-07-23 17:30:23,IREDA
