bcEndDate,bcStartDate,comp,exDate,faceVal,ind,isin,ndEndDate,ndStartDate,recDate,series,subject,symbol,company_name,caBroadcastDate,ca_source
,,HCLTECH,04-Feb-2015,2,,,,,04-Feb-2015,,Dividend - Rs 2.0 Per Share,HCLTECH,HCLTECH,,yahoo
,,HCLTECH,21-Oct-2014,2,,,,,21-Oct-2014,,Dividend - Rs 1.5 Per Share,HCLTECH,HCLTECH,,yahoo
,,HCLTECH,05-Aug-2014,2,,,,,05-Aug-2014,,Dividend - Rs 3.0 Per Share,HCLTECH,HCLTECH,,yahoo
,,HCLTECH,22-Apr-2014,2,,,,,22-Apr-2014,,Dividend - Rs 1.0 Per Share,HCLTECH,HCLTECH,,yahoo
,,HCLTECH,22-Jan-2014,2,,,,,22-Jan-2014,,Dividend - Rs 1.0 Per Share,HCLTECH,HCLTECH,,yahoo
,,HCLTECH,18-Dec-2013,2,,,,,18-Dec-2013,,Dividend - Rs 1.5 Per Share,HCLTECH,HCLTECH,,yahoo
,,HCLTECH,22-Oct-2013,2,,,,,22-Oct-2013,,Dividend - Rs 0.5 Per Share,HCLTECH,HCLTECH,,yahoo
,,HCLTECH,22-Apr-2013,2,,,,,22-Apr-2013,,Dividend - Rs 0.5 Per Share,HCLTECH,HCLTECH,,yahoo
,,HCLTECH,21-Jan-2013,2,,,,,21-Jan-2013,,Dividend - Rs 0.5 Per Share,HCLTECH,HCLTECH,,yahoo
,,HCLTECH,19-Oct-2012,2,,,,,19-Oct-2012,,Dividend - Rs 1.0 Per Share,HCLTECH,HCLTECH,,yahoo
,,HCLTECH,23-Apr-2012,2,,,,,23-Apr-2012,,Dividend - Rs 0.5 Per Share,HCLTECH,HCLTECH,,yahoo
,,HCLTECH,20-Jan-2012,2,,,,,20-Jan-2012,,Dividend - Rs 0.5 Per Share,HCLTECH,HCLTECH,,yahoo
,,HCLTECH,21-Oct-2011,2,,,,,21-Oct-2011,,Dividend - Rs 1.0 Per Share,HCLTECH,HCLTECH,,yahoo
,,HCLTECH,25-Apr-2011,2,,,,,25-Apr-2011,,Dividend - Rs 0.5 Per Share,HCLTECH,HCLTECH,,yahoo
,,HCLTECH,24-Jan-2011,2,,,,,24-Jan-2011,,Dividend - Rs 0.5 Per Share,HCLTECH,HCLTECH,,yahoo
,,HCLTECH,22-Oct-2010,2,,,,,22-Oct-2010,,Dividend - Rs 0.62 Per Share,HCLTECH,HCLTECH,,yahoo
,,HCLTECH,26-Apr-2010,2,,,,,26-Apr-2010,,Dividend - Rs 0.25 Per Share,HCLTECH,HCLTECH,,yahoo
,,HCLTECH,29-Jan-2010,2,,,,,29-Jan-2010,,Dividend - Rs 0.25 Per Share,HCLTECH,HCLTECH,,yahoo
,,HCLTECH,02-Dec-2009,2,,,,,02-Dec-2009,,Dividend - Rs 0.25 Per Share,HCLTECH,HCLTECH,,yahoo
,,HCLTECH,30-Oct-2009,2,,,,,30-Oct-2009,,Dividend - Rs 0.25 Per Share,HCLTECH,HCLTECH,,yahoo
,,HCLTECH,24-Apr-2009,2,,,,,24-Apr-2009,,Dividend - Rs 0.25 Per Share,HCLTECH,HCLTECH,,yahoo
,,HCLTECH,28-Jan-2009,2,,,,,28-Jan-2009,,Dividend - Rs 0.5 Per Share,HCLTECH,HCLTECH,,yahoo
,,HCLTECH,22-Oct-2008,2,,,,,22-Oct-2008,,Dividend - Rs 1.5 Per Share,HCLTECH,HCLTECH,,yahoo
,,HCLTECH,21-Apr-2008,2,,,,,21-Apr-2008,,Dividend - Rs 0.5 Per Share,HCLTECH,HCLTECH,,yahoo
,,HCLTECH,23-Jan-2008,2,,,,,23-Jan-2008,,Dividend - Rs 0.5 Per Share,HCLTECH,HCLTECH,,yahoo
,,HCLTECH,30-Nov-2007,2,,,,,30-Nov-2007,,Dividend - Rs 0.5 Per Share,HCLTECH,HCLTECH,,yahoo
,,HCLTECH,23-Oct-2007,2,,,,,23-Oct-2007,,Dividend - Rs 0.5 Per Share,HCLTECH,HCLTECH,,yahoo
,,HCLTECH,23-Apr-2007,2,,,,,23-Apr-2007,,Dividend - Rs 0.5 Per Share,HCLTECH,HCLTECH,,yahoo
,,HCLTECH,15-Mar-2007,2,,,,,15-Mar-2007,,2:1,HCLTECH,HCLTECH,,yahoo
,,HCLTECH,19-Jan-2007,2,,,,,19-Jan-2007,,Dividend - Rs 0.5 Per Share,HCLTECH,HCLTECH,,yahoo
