bm_symbol,bm_date,bm_purpose,bm_desc,sm_indusrty,bm_timestamp,sm_name,sm_isin,diff,sysTime,attFileSize,attachment,ixbrl,ixbrlFileSize,symbol,company_name,intimationType,meetingType,oriiginalMeetingDate,proposedMeetingDate,bm_source
APOLLOHOSP,12-Aug-2026,Board Meeting Intimation,APOLLO HOSPITALS ENTERPRISE LIMITED has informed the Exchange about Board Meeting to be held on 12-Aug-2026 to consider and approve the Quarterly Unaudited Financial results of the Company for the period ended June 2026 and Other business.,Miscellaneous,16-Jul-2026 18:08:26,Apollo Hospitals Enterprise Limited,INE437A01016,00:00:03,16-Jul-2026 18:08:29,15.19 KB,https://nsearchives.nseindia.com/corporate/xbrl/PIBM_508869_167202618820_PRIOR_INTIMATION_WebXMLFile_20260716_180824515.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_417_20260716_180824539_WEB.html,3.65 KB,APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,,,,,
APOLLOHOSP,20-May-2026,Board Meeting Intimation,APOLLO HOSPITALS ENTERPRISE LIMITED has informed the Exchange about Board Meeting to be held on 20-May-2026 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2026 and Dividend/Other business.,Miscellaneous,04-May-2026 15:03:55,Apollo Hospitals Enterprise Limited,INE437A01016,00:00:03,04-May-2026 15:03:58,15.40 KB,https://nsearchives.nseindia.com/corporate/xbrl/508869_04052026_PRIOR_INTIMATION_WebXMLFile_20260504_150353796.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_20260504_150353_WEB.html,3.55 KB,APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,,,,,
APOLLOHOSP,10-Feb-2026,Board Meeting Intimation,APOLLO HOSPITALS ENTERPRISE LIMITED has informed the Exchange about Board Meeting to be held on 10-Feb-2026 to consider and approve the Quarterly Unaudited Financial results of the Company for the period ended December 2025 and Dividend/Other business.,Miscellaneous,05-Feb-2026 16:45:56,Apollo Hospitals Enterprise Limited,INE437A01016,00:00:02,05-Feb-2026 16:45:58,6.66 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_78164_1619106_05022026044554_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_78164_05022026164554_iXBRL_WEB.html,3.26 KB,APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,,,,,
APOLLOHOSP,06-Nov-2025,Board Meeting Intimation,APOLLO HOSPITALS ENTERPRISE LIMITED has informed the Exchange about Board Meeting to be held on 06-Nov-2025 to consider and approve the Quarterly Unaudited Financial results of the Company for the period ended September 2025 and Other business.,Miscellaneous,14-Oct-2025 16:42:25,Apollo Hospitals Enterprise Limited,INE437A01016,00:00:03,14-Oct-2025 16:42:28,6.58 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_68438_1547674_14102025044223_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_68438_14102025164223_iXBRL_WEB.html,3.12 KB,APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,,,,,
APOLLOHOSP,12-Aug-2025,Financial Results/Other business matters,"To consider and approve the financial results for the period ended Jun 30, 2025 and other business matters",Miscellaneous,17-Jul-2025 10:48:42,Apollo Hospitals Enterprise Limited,INE437A01016,00:00:00,17-Jul-2025 10:48:42,516.50 KB,https://nsearchives.nseindia.com/corporate/APOLLOHOSP_17072025104831_SE_let_BM_Notice.pdf,,,APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,,,,,
APOLLOHOSP,30-May-2025,Board Meeting Intimation,APOLLO HOSPITALS ENTERPRISE LIMITED has informed the Exchange about Board Meeting to be held on 30-May-2025 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2025 and Dividend/Other business.,Miscellaneous,06-May-2025 14:42:56,Apollo Hospitals Enterprise Limited,INE437A01016,00:00:02,06-May-2025 14:42:58,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_52498_1432196_06052025024253_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_52498_06052025144253_iXBRL_WEB.html,,APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,,,,,
APOLLOHOSP,10-Feb-2025,Board Meeting Intimation,APOLLO HOSPITALS ENTERPRISE LIMITED has informed the Exchange about Board Meeting to be held on 10-Feb-2025 to consider and approve the Quarterly Unaudited Financial results of the Company for the period ended December 2024 and Dividend/Other business.,Miscellaneous,05-Feb-2025 16:48:09,Apollo Hospitals Enterprise Limited,INE437A01016,00:00:02,05-Feb-2025 16:48:11,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_46471_1371671_05022025044806_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_46471_05022025164806_iXBRL_WEB.html,,APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,,,,,
APOLLOHOSP,06-Nov-2024,APOLLO HOSPITALS ENTERPRISE LIMITED has informed the Exchange about Board Meeting to be held on 06-Nov-2024 to consider and approve the Quarterly Unaudited Financial results of the Company for the period ended September 2024 and Other business.,Board Meeting Intimation,Miscellaneous,15-Oct-2024 17:17:59,Apollo Hospitals Enterprise Limited,INE437A01016,00:00:02,15-Oct-2024 17:18:01,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_37514_1270675_15102024051756_WEB.xml,,,APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,,,,,
APOLLOHOSP,13-Aug-2024,APOLLO HOSPITALS ENTERPRISE LIMITED has informed the Exchange about Board Meeting to be held on 13-Aug-2024 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended June 2024 .,Board Meeting Intimation,Miscellaneous,31-Jul-2024 18:17:36,Apollo Hospitals Enterprise Limited,INE437A01016,00:00:03,31-Jul-2024 18:17:39,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_31368_1208211_31072024061732_WEB.xml,,,,,,,,,
APOLLOHOSP,30-May-2024,Outcome of Board Meeting,"Apollo Hospitals Enterprise Limited has informed the Exchange regarding  Board meeting held on May 30, 2024.",,,Apollo Hospitals Enterprise Limited,INE437A01016,,,,,,,APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,,,,,announcements
