exDate,recDate,subject,faceVal
28-May-2026 15:33:19,28-May-2026 15:33:19,General Updates,1
31-Jan-2026 14:40:23,31-Jan-2026 14:40:23,Record Date,1
31-Jan-2026 14:32:51,31-Jan-2026 14:32:51,Dividend,1
27-May-2025 16:43:02,27-May-2025 16:43:02,General Updates,1
27-May-2025 16:34:27,27-May-2025 16:34:27,Dividend,1
06-Feb-2025 11:43:31,06-Feb-2025 11:43:31,Record Date,1
06-Feb-2025 11:34:30,06-Feb-2025 11:34:30,Dividend,1
04-Sep-2024 11:54:59,04-Sep-2024 11:54:59,Book Closure,1
30-May-2024 15:59:29,30-May-2024 15:59:29,Dividend Updates,1
21-Mar-2024 16:38:02,21-Mar-2024 16:38:02,Record Date,1
21-Mar-2024 16:14:22,21-Mar-2024 16:14:22,Stock split,1
21-Mar-2024 16:08:33,21-Mar-2024 16:08:33,Dividend,1
05-Mar-2024 18:47:11,05-Mar-2024 18:47:11,Revised Record date,1
04-Mar-2024 11:01:03,04-Mar-2024 11:01:03,Record Date,1
05-Sep-2023 14:49:20,05-Sep-2023 14:49:20,Book Closure,1
25-May-2023 15:16:46,25-May-2023 15:16:46,Dividend,1
28-Feb-2023 16:45:56,28-Feb-2023 16:45:56,Date of payment of dividend,1
07-Feb-2023 14:39:56,07-Feb-2023 14:39:56,Record Date,1
07-Feb-2023 14:05:51,07-Feb-2023 14:05:51,Dividend,1
01-Sep-2022 16:09:51,01-Sep-2022 16:09:51,Book Closure,1
26-May-2022 16:22:24,26-May-2022 16:22:24,Dividend,1
14-Feb-2022 14:47:50,14-Feb-2022 14:47:50,Dividend,1
28-Jan-2022 09:56:04,28-Jan-2022 09:56:04,Record Date,1
02-Sep-2021 12:40:41,02-Sep-2021 12:40:41,Book Closure,1
21-Jun-2021 14:21:10,21-Jun-2021 14:21:10,Dividend,1
12-Mar-2021 13:39:56,12-Mar-2021 13:39:56,Dividend,1
01-Mar-2021 15:04:04,01-Mar-2021 15:04:04,Record Date,1
03-Sep-2020 10:53:13,03-Sep-2020 10:53:13,Book Closure,1
29-Jun-2020 19:14:00,29-Jun-2020 19:14:00,Dividend,1
12-Feb-2020 19:04:00,12-Feb-2020 19:04:00,Record Date,1
29-Aug-2019 13:45:00,29-Aug-2019 13:45:00,AGM/Book Closure,1
30-May-2019 19:54:00,30-May-2019 19:54:00,Dividend,1
18-Mar-2019 14:19:00,18-Mar-2019 14:19:00,Date of payment of dividend,1
18-Mar-2019 14:13:00,18-Mar-2019 14:13:00,Dividend,1
08-Mar-2019 20:57:00,08-Mar-2019 20:57:00,Record Date,1
30-Aug-2018 19:23:00,30-Aug-2018 19:23:00,AGM/Book Closure,1
30-May-2018 17:51:00,30-May-2018 17:51:00,Dividend,1
