bm_symbol,bm_date,bm_purpose,bm_desc,sm_indusrty,bm_timestamp,sm_name,sm_isin,diff,sysTime,attFileSize,attachment,ixbrl,ixbrlFileSize,symbol,company_name,intimationType,meetingType,oriiginalMeetingDate,proposedMeetingDate,bm_source
NESTLEIND,22-Jul-2026,Board Meeting Intimation,NESTLE INDIA LIMITED has informed the Exchange about Board Meeting to be held on 22-Jul-2026 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended June 2026 .,Food And Food Processing,19-Jun-2026 18:57:46,Nestle India Limited,INE239A01016,00:00:03,19-Jun-2026 18:57:49,14.49 KB,https://nsearchives.nseindia.com/corporate/xbrl/Prior_Intimation_of_Board_Meeting.xlsm_PRIOR_INTIMATION_WebXMLFile_20260619_185744063.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_3034_20260619_185744084_WEB.html,3.23 KB,NESTLEIND,Nestle India Ltd.,,,,,
NESTLEIND,03-Jul-2026,Dividend,"A meeting of the Board of Directors of the Company is scheduled for Friday, 3rd July 2026, to consider declaration of a special dividend 2026, if any, out of the Retained Earnings of the Company.",Food And Food Processing,19-Jun-2026 17:19:41,Nestle India Limited,INE239A01016,00:00:00,19-Jun-2026 17:19:41,312.55 KB,https://nsearchives.nseindia.com/corporate/NESTLEIND1_19062026171619_TradingWindowClosureSEintimationsigned.pdf,,,NESTLEIND,Nestle India Ltd.,,,,,
NESTLEIND,21-Apr-2026,Board Meeting Intimation,NESTLE INDIA LIMITED has informed the Exchange about Board Meeting to be held on 21-Apr-2026 to inter-alia consider and approve the Audited Financial results of the Company for the Yearly ended March 2026 .,Food And Food Processing,24-Mar-2026 18:41:13,Nestle India Limited,INE239A01016,00:00:03,24-Mar-2026 18:41:16,14.49 KB,https://nsearchives.nseindia.com/corporate/xbrl/BMIntimationXML_PRIOR_INTIMATION_WebXMLFile_20260324_184111788.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_20260324_184111_WEB.html,3.23 KB,NESTLEIND,Nestle India Ltd.,,,,,
NESTLEIND,30-Jan-2026,Board Meeting Intimation,NESTLE INDIA LIMITED has informed the Exchange about Board Meeting to be held on 30-Jan-2026 to consider Dividend.,Food And Food Processing,16-Jan-2026 17:04:54,Nestle India Limited,INE239A01016,00:00:03,16-Jan-2026 17:04:57,6.96 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_75619_1602489_16012026050452_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_75619_16012026170452_iXBRL_WEB.html,3.01 KB,NESTLEIND,Nestle India Ltd.,,,,,
NESTLEIND,16-Oct-2025,Board Meeting Intimation,Nestle India Limited has informed the Exchange about Board Meeting to be held on 16-Oct-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended September 2025 .,Food And Food Processing,29-Sep-2025 10:25:57,Nestle India Limited,INE239A01016,00:00:03,29-Sep-2025 10:26:00,6.52 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_67244_1536208_29092025102555_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_67244_29092025102555_iXBRL_WEB.html,2.93 KB,NESTLEIND,Nestle India Ltd.,,,,,
NESTLEIND,24-Jul-2025,Board Meeting Intimation,NESTLE INDIA LIMITED has informed the Exchange about Board Meeting to be held on 24-Jul-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended June 2025 .,Food And Food Processing,26-Jun-2025 18:50:21,Nestle India Limited,INE239A01016,00:00:04,26-Jun-2025 18:50:25,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_58470_1472406_26062025065019_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_58470_26062025185019_iXBRL_WEB.html,,NESTLEIND,Nestle India Ltd.,,,,,
NESTLEIND,26-Jun-2025,Board Meeting Intimation,NESTLE INDIA LIMITED has informed the Exchange about Board Meeting to be held on 26-Jun-2025 to consider Bonus.,Food And Food Processing,19-Jun-2025 17:48:05,Nestle India Limited,INE239A01016,00:00:03,19-Jun-2025 17:48:08,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_58149_1468575_19062025054803_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_58149_19062025174803_iXBRL_WEB.html,,NESTLEIND,Nestle India Ltd.,,,,,
NESTLEIND,24-Apr-2025,Board Meeting Intimation,NESTLE INDIA LIMITED has informed the Exchange about Board Meeting to be held on 24-Apr-2025 to consider Dividend.,Food And Food Processing,17-Apr-2025 23:35:35,Nestle India Limited,INE239A01016,00:00:03,17-Apr-2025 23:35:38,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_50838_1417997_17042025113531_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_50838_17042025233531_iXBRL_WEB.html,,NESTLEIND,Nestle India Ltd.,,,,,
NESTLEIND,17-Oct-2024,Outcome of Board Meeting,"Nestle India Limited has informed the Exchange regarding  Board meeting held on October 17, 2024.",,,Nestle India Limited,INE239A01016,,,,,,,NESTLEIND,Nestle India Ltd.,,,,,announcements
NESTLEIND,25-Jul-2024,Outcome of Board Meeting,"Nestle India Limited has informed the Exchange regarding  Board meeting held on July 25, 2024.",,,Nestle India Limited,INE239A01016,,,,,,,NESTLEIND,Nestle India Ltd.,,,,,announcements
