bm_date,bm_purpose,bm_desc,attachment
24-Jul-2026 19:04:19,Outcome of Board Meeting,"Container Corporation Of India Limited has submitted to the Exchange, the financial results for the period ended Jun 30, 2026.",https://nsearchives.nseindia.com/corporate/CONCOR_24072026190217_CONCOR_SE_BOD_Outcome_240726.pdf
