exDate,recDate,subject,faceVal
03-Jun-2026 16:55:52,03-Jun-2026 16:55:52,Copy of Newspaper Publication,1
12-May-2026 15:58:12,12-May-2026 15:58:12,Dividend,1
01-Sep-2025 23:44:13,01-Sep-2025 23:44:13,Record Date,1
20-May-2025 15:53:58,20-May-2025 15:53:58,Dividend,1
03-Sep-2024 21:08:07,03-Sep-2024 21:08:07,Record Date,1
03-Sep-2024 21:05:44,03-Sep-2024 21:05:44,Book Closure,1
15-May-2024 16:13:54,15-May-2024 16:13:54,Dividend,1
05-Sep-2023 22:47:07,05-Sep-2023 22:47:07,Book Closure,1
23-May-2023 16:18:59,23-May-2023 16:18:59,Dividend,1
01-Aug-2022 22:23:30,01-Aug-2022 22:23:30,Record Date,1
30-May-2022 14:36:17,30-May-2022 14:36:17,Dividend,1
30-May-2022 14:36:15,30-May-2022 14:36:15,Outcome of Board Meeting,1
02-Sep-2021 18:48:44,02-Sep-2021 18:48:44,Record Date,1
27-May-2021 16:49:22,27-May-2021 16:49:22,Dividend,1
02-Feb-2021 14:33:43,02-Feb-2021 14:33:43,Stock split,1
18-Mar-2020 16:00:00,18-Mar-2020 16:00:00,Dividend,1
06-Mar-2020 19:30:00,06-Mar-2020 19:30:00,Record Date,1
03-Jul-2019 17:02:00,03-Jul-2019 17:02:00,AGM/Book Closure,1
24-May-2019 16:36:00,24-May-2019 16:36:00,Dividend,1
29-Jun-2018 16:21:00,29-Jun-2018 16:21:00,AGM/Book Closure,1
26-May-2018 19:15:00,26-May-2018 19:15:00,Dividend,1
