exDate,recDate,subject,faceVal
20-May-2026 18:40:33,20-May-2026 18:40:33,Record Date,1
20-May-2026 14:33:09,20-May-2026 14:33:09,Dividend,1
19-Mar-2026 18:01:41,19-Mar-2026 18:01:41,Record Date,1
19-Mar-2026 17:46:09,19-Mar-2026 17:46:09,Dividend,1
29-May-2025 16:36:51,29-May-2025 16:36:51,Bonus,1
29-May-2025 14:30:18,29-May-2025 14:30:18,Record Date,1
29-May-2025 14:12:56,29-May-2025 14:12:56,Dividend,1
21-Mar-2025 18:10:13,21-Mar-2025 18:10:13,Record Date,1
21-Mar-2025 18:07:54,21-Mar-2025 18:07:54,Dividend,1
30-Jul-2024 17:49:57,30-Jul-2024 17:49:57,Book Closure,1
29-May-2024 14:34:29,29-May-2024 14:34:29,Dividend,1
21-Jul-2023 16:54:51,21-Jul-2023 16:54:51,Book Closure,1
26-May-2023 13:18:11,26-May-2023 13:18:11,Dividend,1
05-Aug-2022 19:18:18,05-Aug-2022 19:18:18,Book Closure,1
26-May-2022 18:17:03,26-May-2022 18:17:03,Dividend,1
26-May-2022 18:17:02,26-May-2022 18:17:02,Outcome of Board Meeting,1
26-Aug-2021 16:53:50,26-Aug-2021 16:53:50,Book Closure,1
02-Jun-2021 12:54:13,02-Jun-2021 12:54:13,Dividend,1
29-Feb-2020 18:07:00,29-Feb-2020 18:07:00,Updates,1
28-Feb-2020 13:37:00,28-Feb-2020 13:37:00,Dividend,1
28-Feb-2020 13:37:00,28-Feb-2020 13:37:00,Record Date,1
07-Aug-2019 20:18:00,07-Aug-2019 20:18:00,Updates,1
25-Jul-2019 12:18:00,25-Jul-2019 12:18:00,AGM/Book Closure,1
27-May-2019 12:23:00,27-May-2019 12:23:00,Dividend,1
10-Sep-2018 08:42:00,10-Sep-2018 08:42:00,Bonus,1
07-Sep-2018 13:36:00,07-Sep-2018 13:36:00,Bonus,1
23-Jul-2018 17:15:00,23-Jul-2018 17:15:00,Book Closure,1
23-May-2018 12:51:00,23-May-2018 12:51:00,Dividend,1
01-Aug-2017 14:14:00,01-Aug-2017 14:14:00,AGM/Book Closure,1
19-May-2017 12:29:00,19-May-2017 12:29:00,Bonus,1
19-May-2017 12:26:00,19-May-2017 12:26:00,Dividend,1
16-Mar-2016 15:08:00,16-Mar-2016 15:08:00,Dividend,1
11-Mar-2016 19:04:00,11-Mar-2016 19:04:00,Record Date,1
16-Jul-2015 09:17:00,16-Jul-2015 09:17:00,Book Closure,1
10-Jun-2015 12:53:00,10-Jun-2015 12:53:00,Bonus,1
12-May-2015 16:46:00,12-May-2015 16:46:00,Dividend,1
05-Aug-2014 17:40:00,05-Aug-2014 17:40:00,AGM/Book Closure,1
22-May-2014 12:16:00,22-May-2014 12:16:00,Dividend,1
01-Nov-2013 13:04:00,01-Nov-2013 13:04:00,Bonus,1
28-May-2013 15:20:00,28-May-2013 15:20:00,AGM/Book Closure,1
17-May-2013 13:52:00,17-May-2013 13:52:00,Dividend,1
17-May-2013 13:48:00,17-May-2013 13:48:00,Date of payment of dividend,1
25-Aug-2012 12:49:00,25-Aug-2012 12:49:00,Revision in Book Closure,1
09-Aug-2012 14:33:00,09-Aug-2012 14:33:00,Bonus,1
12-Jun-2012 11:08:00,12-Jun-2012 11:08:00,AGM / Book Closure,1
30-May-2012 13:37:00,30-May-2012 13:37:00,Dividend,1
02-Sep-2011 17:20:00,02-Sep-2011 17:20:00,Outcome of Annual General Meeting,1
25-May-2011 17:49:00,25-May-2011 17:49:00,AGM / Book Closure,1
25-May-2011 13:26:00,25-May-2011 13:26:00,Dividend,1
30-Aug-2010 16:30:00,30-Aug-2010 16:30:00,Outcome of Annual General Meeting,1
18-May-2010 13:32:00,18-May-2010 13:32:00,AGM/Book Closure,1
18-May-2010 11:48:00,18-May-2010 11:48:00,Dividend,1
24-Sep-2009 15:58:00,24-Sep-2009 15:58:00,Outcome of AGM,1
29-Jun-2009 13:55:00,29-Jun-2009 13:55:00,Dividend/Book Closure/Date of AGM,1
11-Aug-2008 17:35:00,11-Aug-2008 17:35:00,Payment of Dividend,1
15-Jul-2008 17:39:00,15-Jul-2008 17:39:00,AGM/Book Closure/Others,1
02-Jun-2008 15:45:00,02-Jun-2008 15:45:00,Final Dividend,1
28-May-2007 19:33:00,28-May-2007 19:33:00,AGM/Book Closure,1
28-May-2007 10:21:00,28-May-2007 10:21:00,Bonus,1
28-May-2007 09:23:00,28-May-2007 09:23:00,Final Dividend,1
26-May-2006 00:00:00,26-May-2006 00:00:00,Dividend,1
26-May-2006 00:00:00,26-May-2006 00:00:00,AGM/Book Closure,1
27-May-2005 00:00:00,27-May-2005 00:00:00,Dividend/Book Closure,1
07-Jan-2005 00:00:00,07-Jan-2005 00:00:00,Bonus,1
