bm_symbol,bm_date,bm_purpose,bm_desc,sm_indusrty,bm_timestamp,sm_name,sm_isin,diff,sysTime,attFileSize,attachment,ixbrl,ixbrlFileSize,symbol,company_name,intimationType,meetingType,oriiginalMeetingDate,proposedMeetingDate,bm_source
DRREDDY,22-Jul-2026,Board Meeting Intimation,Dr. Reddy's Laboratories Limited has informed the Exchange about Board Meeting to be held on 22-Jul-2026 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended June 2026 .,Pharmaceuticals,22-Jun-2026 17:04:59,Dr. Reddy's Laboratories Limited,INE089A01023,00:00:02,22-Jun-2026 17:05:01,14.51 KB,https://nsearchives.nseindia.com/corporate/xbrl/PIBM_500124_226202617427_PRIOR_INTIMATION_WebXMLFile_20260622_170457013.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_251_20260622_170457032_WEB.html,3.24 KB,DRREDDY,Dr. Reddy's Laboratories Ltd.,,,,,
DRREDDY,12-May-2026,Board Meeting Intimation,Dr. Reddy's Laboratories Limited has informed the Exchange about Board Meeting to be held on 12-May-2026 to inter-alia consider and approve the Audited Financial results of the Company for the Yearly ended March 2026 .,Pharmaceuticals,24-Mar-2026 10:17:52,Dr. Reddy's Laboratories Limited,INE089A01023,00:00:03,24-Mar-2026 10:17:55,14.50 KB,https://nsearchives.nseindia.com/corporate/xbrl/PIBM_500124_2432026101748_PRIOR_INTIMATION_WebXMLFile_20260324_101750475.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_20260324_101750_WEB.html,3.24 KB,DRREDDY,Dr. Reddy's Laboratories Ltd.,,,,,
DRREDDY,21-Jan-2026,Board Meeting Intimation,Dr. Reddy's Laboratories Limited has informed the Exchange about Board Meeting to be held on 21-Jan-2026 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended December 2026 .,Pharmaceuticals,23-Dec-2025 16:38:58,Dr. Reddy's Laboratories Limited,INE089A01023,00:00:02,23-Dec-2025 16:39:00,6.53 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_74308_1588963_23122025043856_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_74308_23122025163856_iXBRL_WEB.html,2.94 KB,DRREDDY,Dr. Reddy's Laboratories Ltd.,,,,,
DRREDDY,24-Oct-2025,Board Meeting Intimation,Dr. Reddy's Laboratories Limited has informed the Exchange about Board Meeting to be held on 24-Oct-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended September 2025 .,Pharmaceuticals,22-Sep-2025 16:46:37,Dr. Reddy's Laboratories Limited,INE089A01023,00:00:09,22-Sep-2025 16:46:46,6.53 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_66622_1530316_22092025044630_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_66622_22092025164630_iXBRL_WEB.html,2.94 KB,DRREDDY,Dr. Reddy's Laboratories Ltd.,,,,,
DRREDDY,23-Jul-2025,Board Meeting Intimation,Dr. Reddy's Laboratories Limited has informed the Exchange about Board Meeting to be held on 23-Jul-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended June 2025 .,Pharmaceuticals,23-Jun-2025 16:01:22,Dr. Reddy's Laboratories Limited,INE089A01023,00:00:04,23-Jun-2025 16:01:26,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_58270_1469657_23062025040120_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_58270_23062025160120_iXBRL_WEB.html,,DRREDDY,Dr. Reddy's Laboratories Ltd.,,,,,
DRREDDY,09-May-2025,Board Meeting Intimation,DR. REDDY'S LABORATORIES LIMITED has informed the Exchange about Board Meeting to be held on 09-May-2025 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2025 and Dividend.,Pharmaceuticals,24-Mar-2025 11:22:56,Dr. Reddy's Laboratories Limited,INE089A01023,00:00:02,24-Mar-2025 11:22:58,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_49030_1399987_24032025112253_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_49030_24032025112252_iXBRL_WEB.html,,DRREDDY,Dr. Reddy's Laboratories Ltd.,,,,,
DRREDDY,23-Jan-2025,Board Meeting Intimation,DR. REDDY'S LABORATORIES LIMITED has informed the Exchange about Board Meeting to be held on 23-Jan-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended December 2024 .,Pharmaceuticals,23-Dec-2024 19:22:30,Dr. Reddy's Laboratories Limited,INE089A01023,00:00:03,23-Dec-2024 19:22:33,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_42545_1330508_23122024072227_WEB.xml,,,DRREDDY,Dr. Reddy's Laboratories Ltd.,,,,,
DRREDDY,05-Nov-2024,DR. REDDY'S LABORATORIES LIMITED has informed the Exchange about Board Meeting to be held on 05-Nov-2024 to inter-alia consider and approve the Unaudited Financial results of the Company for the Half Yearly ended September 2024 .,Board Meeting Intimation,Pharmaceuticals,22-Sep-2024 12:02:33,Dr. Reddy's Laboratories Limited,INE089A01023,00:00:04,22-Sep-2024 12:02:37,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_35873_1247142_22092024120230_WEB.xml,,,DRREDDY,Dr. Reddy's Laboratories Ltd.,,,,,
DRREDDY,07-May-2024,Outcome of Board Meeting,"Dr. Reddy's Laboratories Limited has informed the Exchange regarding  Board meeting held on May 07, 2024.",,,Dr. Reddy's Laboratories Limited,INE089A01023,,,,,,,DRREDDY,Dr. Reddy's Laboratories Ltd.,,,,,announcements
DRREDDY,19-May-2022,Outcome of Board Meeting,Dr. Reddy's Laboratories Limited  has informed the Exchange about Board Meeting held on 19-May-2022 to consider financial statements for the period ended March 2022,,,Dr. Reddy's Laboratories Limited,INE089A01023,,,,,,,DRREDDY,Dr. Reddy's Laboratories Ltd.,,,,,announcements
