exDate,recDate,subject,faceVal
28-Jul-2026 16:51:13,28-Jul-2026 16:51:13,Record Date,1
28-Jul-2026 16:40:33,28-Jul-2026 16:40:33,Updates,1
15-Jul-2026 15:03:01,15-Jul-2026 15:03:01,Copy of Newspaper Publication,1
25-May-2026 18:16:27,25-May-2026 18:16:27,Dividend,1
05-Feb-2026 15:32:36,05-Feb-2026 15:32:36,Dividend,1
05-Feb-2026 15:29:42,05-Feb-2026 15:29:42,Record Date,1
31-Jul-2025 16:58:15,31-Jul-2025 16:58:15,Record Date,1
31-Jul-2025 16:32:26,31-Jul-2025 16:32:26,Updates,1
21-May-2025 17:53:59,21-May-2025 17:53:59,Dividend,1
30-Aug-2024 16:17:28,30-Aug-2024 16:17:28,Record Date,1
30-Aug-2024 16:01:39,30-Aug-2024 16:01:39,Updates,1
17-May-2024 17:00:24,17-May-2024 17:00:24,Dividend Updates,1
17-May-2024 16:50:01,17-May-2024 16:50:01,Dividend,1
29-Aug-2023 18:39:28,29-Aug-2023 18:39:28,Record Date,1
29-Aug-2023 18:35:14,29-Aug-2023 18:35:14,Updates,1
29-May-2023 17:39:29,29-May-2023 17:39:29,Dividend,1
24-Mar-2023 12:27:21,24-Mar-2023 12:27:21,Record Date,1
24-Mar-2023 12:25:29,24-Mar-2023 12:25:29,Dividend Updates,1
24-Mar-2023 12:16:03,24-Mar-2023 12:16:03,Dividend,1
21-Mar-2023 18:36:43,21-Mar-2023 18:36:43,Board Meeting Intimation,1
08-Sep-2022 18:41:48,08-Sep-2022 18:41:48,Book Closure,1
08-Sep-2022 18:40:36,08-Sep-2022 18:40:36,Record Date,1
08-Sep-2022 18:20:42,08-Sep-2022 18:20:42,General updates,1
05-Sep-2022 15:47:27,05-Sep-2022 15:47:27,Book Closure,1
05-Sep-2022 15:42:44,05-Sep-2022 15:42:44,Record Date,1
05-Sep-2022 15:33:51,05-Sep-2022 15:33:51,General updates,1
30-May-2022 18:58:44,30-May-2022 18:58:44,Dividend,1
30-May-2022 17:54:05,30-May-2022 17:54:05,Dividend,1
30-May-2022 17:54:00,30-May-2022 17:54:00,Outcome of Board Meeting,1
21-Mar-2022 18:40:08,21-Mar-2022 18:40:08,Press Release,1
16-Mar-2022 14:12:00,16-Mar-2022 14:12:00,Dividend,1
16-Mar-2022 14:02:33,16-Mar-2022 14:02:33,Record Date,1
16-Mar-2022 13:56:53,16-Mar-2022 13:56:53,Dividend,1
16-Mar-2022 13:56:51,16-Mar-2022 13:56:51,Outcome of Board Meeting,1
09-Mar-2022 14:41:23,09-Mar-2022 14:41:23,Record Date,1
09-Mar-2022 14:39:05,09-Mar-2022 14:39:05,Closure of trading window,1
12-Nov-2021 13:20:06,12-Nov-2021 13:20:06,Book Closure,1
12-Nov-2021 13:17:15,12-Nov-2021 13:17:15,Record Date,1
29-Jun-2021 17:15:40,29-Jun-2021 17:15:40,Dividend,1
29-Jun-2021 17:05:03,29-Jun-2021 17:05:03,Dividend,1
26-Mar-2021 13:55:24,26-Mar-2021 13:55:24,Date of payment of dividend,1
26-Mar-2021 13:53:14,26-Mar-2021 13:53:14,Record Date,1
26-Mar-2021 13:48:38,26-Mar-2021 13:48:38,Dividend Updates,1
26-Mar-2021 13:43:38,26-Mar-2021 13:43:38,Dividend,1
22-Mar-2021 19:55:51,22-Mar-2021 19:55:51,Dividend Updates,1
20-Nov-2020 18:43:28,20-Nov-2020 18:43:28,Book Closure,1
20-Nov-2020 18:35:25,20-Nov-2020 18:35:25,Record Date,1
29-Jul-2020 16:15:00,29-Jul-2020 16:15:00,Dividend,1
12-Feb-2020 15:25:00,12-Feb-2020 15:25:00,Dividend Updates,1
21-Aug-2019 17:49:00,21-Aug-2019 17:49:00,Record Date Updates,1
21-Aug-2019 14:47:00,21-Aug-2019 14:47:00,Record Date,1
29-May-2019 19:31:00,29-May-2019 19:31:00,Outcome of Board Meeting,1
29-May-2019 19:01:00,29-May-2019 19:01:00,Outcome of Board Meeting,1
29-May-2019 18:58:00,29-May-2019 18:58:00,Dividend,1
