audited,bank,broadCastDate,companyName,consolidated,cumulative,difference,exchdisstime,filingDate,financialYear,format,fromDate,indAs,industry,isin,oldNewFlag,params,period,reInd,relatingTo,resultDescription,resultDetailedDataLink,seqNumber,symbol,toDate,xbrl
Un-Audited,N,04-Feb-2025 17:57:54,Power Grid Corporation of India Limited,Non-Consolidated,Non-cumulative,01:39:50,04-Feb-2025 19:37:44,04-Feb-2025 17:57,01-Apr-2024 To 31-Mar-2025,New,01-Oct-2024,Ind-AS New,-,INE752E01010,N,01-Oct-202431-Dec-2024Q3UNNNNEPOWERGRID,Quarterly,N,Third Quarter,,,1192405,POWERGRID,31-Dec-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_118615_1370657_04022025055754.xml
Un-Audited,N,04-Feb-2025 17:45:38,Power Grid Corporation of India Limited,Consolidated,Non-cumulative,01:50:45,04-Feb-2025 19:36:23,04-Feb-2025 17:45,01-Apr-2024 To 31-Mar-2025,New,01-Oct-2024,Ind-AS New,-,INE752E01010,N,01-Oct-202431-Dec-2024Q3UNNCNEPOWERGRID,Quarterly,N,Third Quarter,,,1192391,POWERGRID,31-Dec-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_118608_1370603_04022025054537.xml
Un-Audited,N,07-Nov-2024 13:07:03,Power Grid Corporation of India Limited,Consolidated,Non-cumulative,00:00:09,07-Nov-2024 13:07:12,07-Nov-2024 13:07,01-Apr-2024 To 31-Mar-2025,New,01-Jul-2024,Ind-AS New,-,INE752E01010,N,01-Jul-202430-Sep-2024Q2UNNCNEPOWERGRID,Quarterly,N,Second Quarter,,,1184407,POWERGRID,30-Sep-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_114323_1299551_07112024010702.xml
Un-Audited,N,07-Nov-2024 13:05:14,Power Grid Corporation of India Limited,Non-Consolidated,Non-cumulative,00:00:15,07-Nov-2024 13:05:29,07-Nov-2024 13:05,01-Apr-2024 To 31-Mar-2025,New,01-Jul-2024,Ind-AS New,-,INE752E01010,N,01-Jul-202430-Sep-2024Q2UNNNNEPOWERGRID,Quarterly,N,Second Quarter,,,1184405,POWERGRID,30-Sep-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_114322_1299545_07112024010513.xml
Un-Audited,N,26-Jul-2024 21:46:42,Power Grid Corporation of India Limited,Non-Consolidated,Non-cumulative,00:00:15,26-Jul-2024 21:46:57,26-Jul-2024 21:46,01-Apr-2024 To 31-Mar-2025,New,01-Apr-2024,Ind-AS New,-,INE752E01010,N,01-Apr-202430-Jun-2024Q1UNNNNEPOWERGRID,Quarterly,N,First Quarter,,,1178175,POWERGRID,30-Jun-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_109616_1204134_26072024094642.xml
Un-Audited,N,26-Jul-2024 21:42:44,Power Grid Corporation of India Limited,Consolidated,Non-cumulative,00:00:42,26-Jul-2024 21:43:26,26-Jul-2024 21:42,01-Apr-2024 To 31-Mar-2025,New,01-Apr-2024,Ind-AS New,-,INE752E01010,N,01-Apr-202430-Jun-2024Q1UNNCNEPOWERGRID,Quarterly,N,First Quarter,,,1178174,POWERGRID,30-Jun-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_109615_1204126_26072024094244.xml
Audited,N,23-May-2024 16:44:47,Power Grid Corporation of India Limited,Consolidated,Cumulative,00:00:38,23-May-2024 16:45:25,23-May-2024 16:44,01-Apr-2023 To 31-Mar-2024,New,01-Apr-2023,Ind-AS New,-,INE752E01010,N,01-Apr-202331-Mar-2024ANANCCNEPOWERGRID,Annual,N,Annual,,,1173368,POWERGRID,31-Mar-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_106835_1135496_23052024044444.xml
Un-Audited,N,23-May-2024 16:44:45,Power Grid Corporation of India Limited,Consolidated,Non-cumulative,00:00:09,23-May-2024 16:44:54,23-May-2024 16:44,01-Apr-2023 To 31-Mar-2024,New,01-Jan-2024,Ind-AS New,-,INE752E01010,N,01-Jan-202431-Mar-2024Q4UNNCNEPOWERGRID,Quarterly,N,Fourth Quarter,,,1173367,POWERGRID,31-Mar-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_106835_1135496_23052024044444.xml
Audited,N,23-May-2024 16:41:23,Power Grid Corporation of India Limited,Non-Consolidated,Cumulative,00:00:45,23-May-2024 16:42:08,23-May-2024 16:41,01-Apr-2023 To 31-Mar-2024,New,01-Apr-2023,Ind-AS New,-,INE752E01010,N,01-Apr-202331-Mar-2024ANANCNNEPOWERGRID,Annual,N,Annual,,,1173364,POWERGRID,31-Mar-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_106833_1135473_23052024044120.xml
Un-Audited,N,23-May-2024 16:41:22,Power Grid Corporation of India Limited,Non-Consolidated,Non-cumulative,00:00:09,23-May-2024 16:41:31,23-May-2024 16:41,01-Apr-2023 To 31-Mar-2024,New,01-Jan-2024,Ind-AS New,-,INE752E01010,N,01-Jan-202431-Mar-2024Q4UNNNNEPOWERGRID,Quarterly,N,Fourth Quarter,,,1173363,POWERGRID,31-Mar-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_106833_1135473_23052024044120.xml
Un-Audited,N,08-Feb-2024 14:13:15,Power Grid Corporation of India Limited,Consolidated,Non-cumulative,00:02:50,08-Feb-2024 14:16:05,08-Feb-2024 14:13,01-Apr-2023 To 31-Mar-2024,New,01-Oct-2023,Ind-AS New,-,INE752E01010,N,01-Oct-202331-Dec-2023Q3UNNCNEPOWERGRID,Quarterly,N,Third Quarter,,,1165455,POWERGRID,31-Dec-2023,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_102732_1047985_08022024021315.xml
Un-Audited,N,08-Feb-2024 14:11:49,Power Grid Corporation of India Limited,Non-Consolidated,Non-cumulative,00:02:17,08-Feb-2024 14:14:06,08-Feb-2024 14:11,01-Apr-2023 To 31-Mar-2024,New,01-Oct-2023,Ind-AS New,-,INE752E01010,N,01-Oct-202331-Dec-2023Q3UNNNNEPOWERGRID,Quarterly,N,Third Quarter,,,1165453,POWERGRID,31-Dec-2023,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_102731_1047982_08022024021149.xml
Un-Audited,N,08-Nov-2023 14:48:08,Power Grid Corporation of India Limited,Consolidated,Non-cumulative,36:45:58,10-Nov-2023 03:34:06,08-Nov-2023 14:48,01-Apr-2023 To 31-Mar-2024,New,01-Jul-2023,Ind-AS New,-,INE752E01010,N,01-Jul-202330-Sep-2023Q2UNNCNEPOWERGRID,Quarterly,N,Second Quarter,,,1158899,POWERGRID,30-Sep-2023,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_99399_980303_08112023024808.xml
Un-Audited,N,08-Nov-2023 14:46:24,Power Grid Corporation of India Limited,Non-Consolidated,Non-cumulative,36:41:41,10-Nov-2023 03:28:05,08-Nov-2023 14:46,01-Apr-2023 To 31-Mar-2024,New,01-Jul-2023,Ind-AS New,-,INE752E01010,N,01-Jul-202330-Sep-2023Q2UNNNNEPOWERGRID,Quarterly,N,Second Quarter,,,1158895,POWERGRID,30-Sep-2023,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_99397_980293_08112023024624.xml
Un-Audited,N,01-Aug-2023 12:38:26,Power Grid Corporation of India Limited,Consolidated,Non-cumulative,00:03:38,01-Aug-2023 12:42:04,01-Aug-2023 12:38,01-Apr-2023 To 31-Mar-2024,New,01-Apr-2023,Ind-AS New,-,INE752E01010,N,01-Apr-202330-Jun-2023Q1UNNCNEPOWERGRID,Quarterly,N,First Quarter,,,1152667,POWERGRID,30-Jun-2023,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_94998_904970_01082023123825.xml
Un-Audited,N,01-Aug-2023 12:36:16,Power Grid Corporation of India Limited,Non-Consolidated,Non-cumulative,00:03:49,01-Aug-2023 12:40:05,01-Aug-2023 12:36,01-Apr-2023 To 31-Mar-2024,New,01-Apr-2023,Ind-AS New,-,INE752E01010,N,01-Apr-202330-Jun-2023Q1UNNNNEPOWERGRID,Quarterly,N,First Quarter,,,1152666,POWERGRID,30-Jun-2023,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_94997_904965_01082023123615.xml
Audited,N,20-May-2023 14:13:43,Power Grid Corporation of India Limited,Consolidated,Cumulative,00:12:19,20-May-2023 14:26:02,20-May-2023 14:13,01-Apr-2022 To 31-Mar-2023,New,01-Apr-2022,Ind-AS New,-,INE752E01010,N,01-Apr-202231-Mar-2023ANANCCNEPOWERGRID,Annual,N,Annual,,,1147996,POWERGRID,31-Mar-2023,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_92209_847834_20052023021341.xml
Un-Audited,N,20-May-2023 14:13:42,Power Grid Corporation of India Limited,Consolidated,Non-cumulative,00:10:20,20-May-2023 14:24:02,20-May-2023 14:13,01-Apr-2022 To 31-Mar-2023,New,01-Jan-2023,Ind-AS New,-,INE752E01010,N,01-Jan-202331-Mar-2023Q4UNNCNEPOWERGRID,Quarterly,N,Fourth Quarter,,,1147995,POWERGRID,31-Mar-2023,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_92209_847834_20052023021341.xml
Audited,N,20-May-2023 14:11:19,Power Grid Corporation of India Limited,Non-Consolidated,Cumulative,00:10:43,20-May-2023 14:22:02,20-May-2023 14:11,01-Apr-2022 To 31-Mar-2023,New,01-Apr-2022,Ind-AS New,-,INE752E01010,N,01-Apr-202231-Mar-2023ANANCNNEPOWERGRID,Annual,N,Annual,,,1147994,POWERGRID,31-Mar-2023,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_92208_847831_20052023021117.xml
Un-Audited,N,20-May-2023 14:11:18,Power Grid Corporation of India Limited,Non-Consolidated,Non-cumulative,00:08:44,20-May-2023 14:20:02,20-May-2023 14:11,01-Apr-2022 To 31-Mar-2023,New,01-Jan-2023,Ind-AS New,-,INE752E01010,N,01-Jan-202331-Mar-2023Q4UNNNNEPOWERGRID,Quarterly,N,Fourth Quarter,,,1147993,POWERGRID,31-Mar-2023,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_92208_847831_20052023021117.xml
