exDate,recDate,subject,faceVal
06-Mar-2026 19:05:15,06-Mar-2026 19:05:15,Updates,1
05-Mar-2026 20:09:54,05-Mar-2026 20:09:54,Record Date,1
05-Mar-2026 19:59:35,05-Mar-2026 19:59:35,Dividend,1
27-Feb-2026 19:17:22,27-Feb-2026 19:17:22,Record Date,1
17-Feb-2025 17:11:57,17-Feb-2025 17:11:57,Dividend,1
12-Feb-2025 09:36:04,12-Feb-2025 09:36:04,Record Date,1
19-Mar-2024 19:18:26,19-Mar-2024 19:18:26,Dividend,1
14-Mar-2024 09:38:21,14-Mar-2024 09:38:21,Record Date,1
21-Mar-2023 16:08:42,21-Mar-2023 16:08:42,Dividend,1
16-Mar-2023 09:50:23,16-Mar-2023 09:50:23,Record Date,1
29-Sep-2022 18:10:12,29-Sep-2022 18:10:12,General updates,1
22-Mar-2022 20:49:57,22-Mar-2022 20:49:57,Dividend,1
22-Mar-2022 20:41:18,22-Mar-2022 20:41:18,Dividend,1
22-Mar-2022 20:41:15,22-Mar-2022 20:41:15,Outcome of Board Meeting,1
16-Mar-2022 09:30:01,16-Mar-2022 09:30:01,Record Date,1
08-May-2020 15:04:00,08-May-2020 15:04:00,Dividend,1
06-May-2020 09:02:00,06-May-2020 09:02:00,Record Date,1
