exDate,recDate,subject,faceVal
10-Jul-2026 16:46:33,10-Jul-2026 16:46:33,Updates,1
07-Jul-2026 19:44:53,07-Jul-2026 19:44:53,Record Date,1
06-May-2026 16:52:11,06-May-2026 16:52:11,Dividend,1
28-Oct-2025 16:16:44,28-Oct-2025 16:16:44,Dividend,1
28-Sep-2025 09:45:36,28-Sep-2025 09:45:36,Record Date,1
14-Jul-2025 13:04:23,14-Jul-2025 13:04:23,Updates,1
11-Jul-2025 20:51:19,11-Jul-2025 20:51:19,Record Date,1
14-May-2025 14:46:15,14-May-2025 14:46:15,Dividend,1
30-Jan-2025 16:28:41,30-Jan-2025 16:28:41,Dividend,1
09-Jan-2025 19:25:54,09-Jan-2025 19:25:54,Record Date,1
15-Jul-2024 20:33:10,15-Jul-2024 20:33:10,Updates,1
10-Jul-2024 17:58:30,10-Jul-2024 17:58:30,Record Date,1
14-May-2024 16:27:43,14-May-2024 16:27:43,Dividend,1
31-Jan-2024 15:59:57,31-Jan-2024 15:59:57,Dividend,1
16-Jan-2024 12:33:57,16-Jan-2024 12:33:57,Updates,1
28-Dec-2023 19:18:33,28-Dec-2023 19:18:33,Record Date,1
22-May-2023 16:46:37,22-May-2023 16:46:37,Date of payment of dividend,1
22-May-2023 16:45:13,22-May-2023 16:45:13,Dividend,1
12-May-2023 16:16:42,12-May-2023 16:16:42,Updates,1
08-May-2023 20:25:32,08-May-2023 20:25:32,Record Date,1
08-Feb-2023 13:21:21,08-Feb-2023 13:21:21,Date of payment of dividend,1
08-Feb-2023 13:13:55,08-Feb-2023 13:13:55,Dividend,1
19-Jan-2023 11:21:36,19-Jan-2023 11:21:36,Updates,1
14-Jan-2023 14:00:33,14-Jan-2023 14:00:33,Record Date,1
06-Jul-2022 15:35:33,06-Jul-2022 15:35:33,General updates,1
15-Jun-2022 17:22:59,15-Jun-2022 17:22:59,Record Date,1
15-Jun-2022 17:07:35,15-Jun-2022 17:07:35,General updates,1
21-May-2022 13:52:29,21-May-2022 13:52:29,Outcome of Board Meeting,1
21-May-2022 13:52:28,21-May-2022 13:52:28,Dividend,1
04-Feb-2022 16:31:39,04-Feb-2022 16:31:39,Dividend,1
25-Jan-2022 19:01:00,25-Jan-2022 19:01:00,Updates,1
22-Jan-2022 14:57:34,22-Jan-2022 14:57:34,Revised Record date,1
20-Jan-2022 18:35:05,20-Jan-2022 18:35:05,Updates,1
17-Jan-2022 14:37:03,17-Jan-2022 14:37:03,Record Date,1
17-Jul-2021 15:06:26,17-Jul-2021 15:06:26,Updates,1
13-Jul-2021 14:46:56,13-Jul-2021 14:46:56,Record Date,1
21-May-2021 16:56:17,21-May-2021 16:56:17,Dividend,1
14-Feb-2020 13:44:00,14-Feb-2020 13:44:00,Dividend,1
13-Jan-2020 15:13:00,13-Jan-2020 15:13:00,Record Date,1
01-Jul-2019 15:40:00,01-Jul-2019 15:40:00,Book Closure,1
29-Jun-2019 15:07:00,29-Jun-2019 15:07:00,Updates,1
18-May-2019 14:09:00,18-May-2019 14:09:00,Dividend,1
22-Jan-2019 14:29:00,22-Jan-2019 14:29:00,Dividend,1
22-Jan-2019 13:30:00,22-Jan-2019 13:30:00,Dividend,1
09-Jan-2019 18:12:00,09-Jan-2019 18:12:00,Record Date,1
29-May-2018 08:27:00,29-May-2018 08:27:00,Book Closure,1
28-May-2018 20:19:00,28-May-2018 20:19:00,Book Closure,1
28-Apr-2018 12:34:00,28-Apr-2018 12:34:00,Dividend,1
11-Jan-2018 15:59:00,11-Jan-2018 15:59:00,Dividend,1
02-Jan-2018 15:11:00,02-Jan-2018 15:11:00,Record Date,1
29-Jun-2017 20:07:00,29-Jun-2017 20:07:00,Book Closure,1
16-May-2017 16:01:00,16-May-2017 16:01:00,Dividend,1
30-Jan-2017 16:16:00,30-Jan-2017 16:16:00,Date of payment of dividend,1
30-Jan-2017 15:52:00,30-Jan-2017 15:52:00,Dividend,1
05-Jan-2017 15:32:00,05-Jan-2017 15:32:00,Record Date,1
12-Aug-2016 14:04:00,12-Aug-2016 14:04:00,Dividend,1
05-Aug-2016 12:37:00,05-Aug-2016 12:37:00,Record Date,1
10-Mar-2016 14:17:00,10-Mar-2016 14:17:00,Date of payment of dividend,1
10-Mar-2016 14:15:00,10-Mar-2016 14:15:00,Dividend,1
07-Mar-2016 10:34:00,07-Mar-2016 10:34:00,Record Date,1
02-Feb-2016 13:52:00,02-Feb-2016 13:52:00,Dividend,1
29-Dec-2015 13:28:00,29-Dec-2015 13:28:00,Record Date,1
23-Sep-2015 12:35:00,23-Sep-2015 12:35:00,AGM/Book Closure,1
05-Aug-2015 13:19:00,05-Aug-2015 13:19:00,Dividend,1
25-Aug-2014 15:48:00,25-Aug-2014 15:48:00,Dividend,1
19-Aug-2014 15:12:00,19-Aug-2014 15:12:00,Record Date Updates,1
21-Jul-2014 19:36:00,21-Jul-2014 19:36:00,Updates,1
21-Jul-2014 09:08:00,21-Jul-2014 09:08:00,Record Date,1
27-Jan-2014 13:32:00,27-Jan-2014 13:32:00,Dividend,1
27-Jan-2014 13:28:00,27-Jan-2014 13:28:00,Date of payment of dividend,1
31-Dec-2013 11:20:00,31-Dec-2013 11:20:00,Record Date,1
30-Jul-2013 17:28:00,30-Jul-2013 17:28:00,Dividend,1
29-Apr-2013 16:04:00,29-Apr-2013 16:04:00,Date of payment of dividend,1
29-Apr-2013 15:56:00,29-Apr-2013 15:56:00,Dividend,1
10-Apr-2013 17:12:00,10-Apr-2013 17:12:00,Record Date,1
11-Sep-2012 11:39:00,11-Sep-2012 11:39:00,AGM / Book Closure,1
23-Aug-2012 14:46:00,23-Aug-2012 14:46:00,Dividend,1
15-May-2012 14:26:00,15-May-2012 14:26:00,Dividend,1
10-May-2012 09:24:00,10-May-2012 09:24:00,Record Date,1
23-Jan-2012 19:31:00,23-Jan-2012 19:31:00,Dividend,1
03-Jan-2012 13:45:00,03-Jan-2012 13:45:00,Record Date,1
28-Jun-2011 15:03:00,28-Jun-2011 15:03:00,AGM / Book Closure,1
27-May-2011 17:24:00,27-May-2011 17:24:00,Dividend,1
01-Feb-2011 17:33:00,01-Feb-2011 17:33:00,Date of payment of dividend,1
31-Jan-2011 15:21:00,31-Jan-2011 15:21:00,Interim Dividend,1
12-Jan-2011 16:55:00,12-Jan-2011 16:55:00,Record Date,1
21-Jul-2010 14:58:00,21-Jul-2010 14:58:00,AGM/Book Closure,1
20-May-2010 13:29:00,20-May-2010 13:29:00,Dividend,1
21-Jan-2010 11:47:00,21-Jan-2010 11:47:00,Interim Dividend,1
08-May-2009 10:28:00,08-May-2009 10:28:00,AGM/Book Closure,1
28-Apr-2009 14:08:00,28-Apr-2009 14:08:00,Dividend,1
30-Mar-2009 19:19:00,30-Mar-2009 19:19:00,Revision in Record Date,1
04-Jun-2008 16:08:00,04-Jun-2008 16:08:00,AGM/Book Closure,1
07-May-2008 17:52:00,07-May-2008 17:52:00,Dividend,1
13-Mar-2007 15:59:00,13-Mar-2007 15:59:00,Interim Dividend,1
08-Jun-2006 00:00:00,08-Jun-2006 00:00:00,Book Closure,1
05-May-2006 00:00:00,05-May-2006 00:00:00,Dividend,1
17-May-2005 00:00:00,17-May-2005 00:00:00,Dividend,1
