bcEndDate,bcStartDate,comp,exDate,faceVal,ind,isin,ndEndDate,ndStartDate,recDate,series,subject,symbol,company_name,caBroadcastDate,ca_source
-,-,NTPC Limited,06-Feb-2026,10,-,INE733E01010,-,-,06-Feb-2026,EQ,Interim Dividend - Rs 2.75 Per Share,NTPC,NTPC Ltd.,,
-,-,NTPC Limited,07-Nov-2025,10,-,INE733E01010,-,-,07-Nov-2025,EQ,Interim Dividend - Rs 2.75 Per Share,NTPC,NTPC Ltd.,,
-,-,NTPC Limited,04-Sep-2025,10,-,INE733E01010,-,-,04-Sep-2025,EQ,Dividend - Rs 3.35 Per Share,NTPC,NTPC Ltd.,,
-,-,NTPC Limited,31-Jan-2025,10,-,INE733E01010,-,-,31-Jan-2025,EQ,Interim Dividend - Rs 2.50 Per Share,NTPC,NTPC Ltd.,,
-,-,NTPC Limited,31-Oct-2024,10,-,INE733E01010,-,-,02-Nov-2024,EQ,Interim Dividend - Rs 2.50 Per Share,NTPC,NTPC Ltd.,,
-,-,NTPC Limited,07-Aug-2024,10,-,INE733E01010,-,-,07-Aug-2024,EQ,Dividend - Rs 3.25 Per Share,NTPC,NTPC Ltd.,,
-,-,NTPC Limited,06-Feb-2024,10,-,INE733E01010,-,-,06-Feb-2024,EQ,Interim Dividend - Rs 2.25 Per Share,NTPC,NTPC Ltd.,,
-,-,NTPC Limited,03-Nov-2023,10,-,INE733E01010,-,-,04-Nov-2023,EQ,Interim Dividend - Rs 2.25 Per Share,NTPC,NTPC Ltd.,,
-,-,NTPC Limited,11-Aug-2023,10,-,INE733E01010,-,-,11-Aug-2023,EQ,Dividend - Rs 3 Per Share,NTPC,NTPC Ltd.,,
-,-,NTPC Limited,03-Feb-2023,10,-,INE733E01010,-,-,04-Feb-2023,EQ,Interim Dividend - Rs 4.25 Per Share,NTPC,NTPC Ltd.,,
-,-,NTPC Limited,10-Aug-2022,10,-,INE733E01010,-,-,11-Aug-2022,EQ,Dividend - Rs 3 Per Share,NTPC,NTPC Ltd.,,
-,-,NTPC Limited,03-Feb-2022,10,-,INE733E01010,-,-,05-Feb-2022,EQ,Interim Dividend - Rs 4 Per Share,NTPC,NTPC Ltd.,,
28-Sep-2021,22-Sep-2021,NTPC Limited,20-Sep-2021,10,-,INE733E01010,-,-,-,EQ, Annual General Meeting,NTPC,NTPC Ltd.,,
-,-,NTPC Limited,08-Sep-2021,10,-,INE733E01010,-,-,10-Sep-2021,EQ, Dividend - Rs 3.15 Per Share,NTPC,NTPC Ltd.,,
-,-,NTPC Limited,11-Feb-2021,10,-,INE733E01010,-,-,12-Feb-2021,EQ, Interim Dividend - Rs 3 Per Share,NTPC,NTPC Ltd.,,
-,-,NTPC Limited,12-Nov-2020,10,-,INE733E01010,-,-,13-Nov-2020,EQ, Buy-Back,NTPC,NTPC Ltd.,,
24-Sep-2020,18-Sep-2020,NTPC Limited,16-Sep-2020,10,-,INE733E01010,-,-,-,EQ, Annual General Meeting,NTPC,NTPC Ltd.,,
-,-,NTPC Limited,13-Aug-2020,10,-,INE733E01010,-,-,14-Aug-2020,EQ, Dividend - Rs 2.65  Per Share,NTPC,NTPC Ltd.,,
-,-,NTPC Limited,26-Mar-2020,10,-,INE733E01010,-,-,27-Mar-2020,EQ, Interim Dividend - Rs 0.50 Per Hsare,NTPC,NTPC Ltd.,,
21-Aug-2019,15-Aug-2019,NTPC Limited,13-Aug-2019,10,-,INE733E01010,-,-,-,EQ, Dividend - Rs 2.50 Per Share,NTPC,NTPC Ltd.,,
,,NTPC,19-Mar-2019,,,,,,,,6:5,NTPC,NTPC,,yahoo
,,NTPC,06-Feb-2019,,,,,,,,Dividend - Rs 2.983333 Per Share,NTPC,NTPC,,yahoo
,,NTPC,06-Sep-2018,,,,,,,,Dividend - Rs 1.991667 Per Share,NTPC,NTPC,,yahoo
,,NTPC,07-Feb-2018,,,,,,,,Dividend - Rs 2.275 Per Share,NTPC,NTPC,,yahoo
,,NTPC,07-Sep-2017,,,,,,,,Dividend - Rs 1.808333 Per Share,NTPC,NTPC,,yahoo
,,NTPC,15-Feb-2017,,,,,,,,Dividend - Rs 2.175 Per Share,NTPC,NTPC,,yahoo
,,NTPC,08-Sep-2016,,,,,,,,Dividend - Rs 1.458333 Per Share,NTPC,NTPC,,yahoo
,,NTPC,05-Feb-2016,,,,,,,,Dividend - Rs 1.333333 Per Share,NTPC,NTPC,,yahoo
,,NTPC,03-Sep-2015,,,,,,,,Dividend - Rs 1.458333 Per Share,NTPC,NTPC,,yahoo
,,NTPC,04-Feb-2015,,,,,,,,Dividend - Rs 0.625 Per Share,NTPC,NTPC,,yahoo
,,NTPC,13-Aug-2014,,,,,,,,Dividend - Rs 1.458333 Per Share,NTPC,NTPC,,yahoo
,,NTPC,31-Jan-2014,,,,,,,,Dividend - Rs 3.333333 Per Share,NTPC,NTPC,,yahoo
,,NTPC,05-Sep-2013,,,,,,,,Dividend - Rs 1.666667 Per Share,NTPC,NTPC,,yahoo
,,NTPC,01-Mar-2013,,,,,,,,Dividend - Rs 3.125 Per Share,NTPC,NTPC,,yahoo
,,NTPC,06-Sep-2012,,,,,,,,Dividend - Rs 0.416667 Per Share,NTPC,NTPC,,yahoo
,,NTPC,31-Jan-2012,,,,,,,,Dividend - Rs 2.916667 Per Share,NTPC,NTPC,,yahoo
,,NTPC,08-Sep-2011,,,,,,,,Dividend - Rs 0.666667 Per Share,NTPC,NTPC,,yahoo
,,NTPC,04-Feb-2011,,,,,,,,Dividend - Rs 2.5 Per Share,NTPC,NTPC,,yahoo
,,NTPC,08-Sep-2010,,,,,,,,Dividend - Rs 0.666667 Per Share,NTPC,NTPC,,yahoo
,,NTPC,18-Mar-2010,,,,,,,,Dividend - Rs 2.5 Per Share,NTPC,NTPC,,yahoo
,,NTPC,03-Sep-2009,,,,,,,,Dividend - Rs 0.666667 Per Share,NTPC,NTPC,,yahoo
,,NTPC,29-Jan-2009,,,,,,,,Dividend - Rs 2.333333 Per Share,NTPC,NTPC,,yahoo
,,NTPC,28-Aug-2008,,,,,,,,Dividend - Rs 0.666667 Per Share,NTPC,NTPC,,yahoo
,,NTPC,04-Feb-2008,,,,,,,,Dividend - Rs 2.25 Per Share,NTPC,NTPC,,yahoo
,,NTPC,30-Aug-2007,,,,,,,,Dividend - Rs 0.666667 Per Share,NTPC,NTPC,,yahoo
,,NTPC,02-Feb-2007,,,,,,,,Dividend - Rs 2.0 Per Share,NTPC,NTPC,,yahoo
