bm_symbol,bm_date,bm_purpose,bm_desc,sm_indusrty,bm_timestamp,sm_name,sm_isin,diff,sysTime,attFileSize,attachment,ixbrl,ixbrlFileSize,symbol,company_name,intimationType,meetingType,oriiginalMeetingDate,proposedMeetingDate,bm_source
NTPC,24-Jul-2026,Board Meeting Intimation,NTPC LIMITED has informed the Exchange about Board Meeting to be held on 24-Jul-2026 to consider and approve the Quarterly Unaudited Financial results of the Company for the period ended June 2026 and Fund raising.,Power,17-Jul-2026 17:02:29,NTPC Limited,INE733E01010,00:00:03,17-Jul-2026 17:02:32,14.93 KB,https://nsearchives.nseindia.com/corporate/xbrl/PIBM_532555_177202617014_PRIOR_INTIMATION_WebXMLFile_20260717_170227273.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_2249_20260717_170227322_WEB.html,3.37 KB,NTPC,NTPC Ltd.,,,,,
NTPC,23-May-2026,Board Meeting Intimation,NTPC LIMITED has informed the Exchange about Board Meeting to be held on 23-May-2026 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2026 and Dividend.,Power,15-May-2026 15:50:20,NTPC Limited,INE733E01010,00:00:03,15-May-2026 15:50:23,14.91 KB,https://nsearchives.nseindia.com/corporate/xbrl/PIBM_532555_1552026155015_PRIOR_INTIMATION_WebXMLFile_20260515_155018598.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_20260515_155018_WEB.html,3.35 KB,NTPC,NTPC Ltd.,,,,,
NTPC,30-Jan-2026,Board Meeting Intimation,NTPC LIMITED has informed the Exchange about Board Meeting to be held on 30-Jan-2026 to consider and approve the Quarterly Unaudited Financial results of the Company for the period ended December 2025 and Dividend.,Power,22-Jan-2026 19:08:33,NTPC Limited,INE733E01010,00:00:03,22-Jan-2026 19:08:36,6.85 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_76211_1608627_22012026070831_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_76211_22012026190831_iXBRL_WEB.html,3.06 KB,NTPC,NTPC Ltd.,,,,,
NTPC,30-Oct-2025,Board Meeting Intimation,NTPC LIMITED has informed the Exchange about Board Meeting to be held on 30-Oct-2025 to consider and approve the Half Yearly Unaudited Financial results of the Company for the period ended September 2025 and Dividend.,Power,24-Oct-2025 18:55:58,NTPC Limited,INE733E01010,00:00:03,24-Oct-2025 18:56:01,8.06 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_69129_1556582_24102025065555_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_69129_24102025185555_iXBRL_WEB.html,4.63 KB,NTPC,NTPC Ltd.,,,,,
NTPC,29-Jul-2025,Financial Results,"To consider and approve the financial results for the period ended Jun 30, 2025",Power,23-Jul-2025 16:14:04,NTPC Limited,INE733E01010,00:00:00,23-Jul-2025 16:14:04,182.52 KB,https://nsearchives.nseindia.com/corporate/NTPC2_23072025161338_Prior_Intimation_BM_22072025__002_.pdf,,,NTPC,NTPC Ltd.,,,,,
NTPC,21-Jun-2025,Fund Raising,"Pursuant to Regulation 29(1)(d) and 50(1)(d) of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, it is informed that a meeting of the Board of Directors of NTPC Limited is scheduled to be held on Saturday, 21st June 2025, to inter-alia, consider issue of secured/ unsecured, redeemable, taxable/tax-free, cumulative/non-cumulative, non-convertible debentures (""Bonds/NCDs"") aggregating upto Rs.18,000 Crore, subject to approval of shareholders.",Power,16-Jun-2025 18:01:47,NTPC Limited,INE733E01010,00:00:00,16-Jun-2025 18:01:47,174.43 KB,https://nsearchives.nseindia.com/corporate/NTPC2_16062025180105_NTPCSE_BM_21062025.pdf,,,NTPC,NTPC Ltd.,,,,,
NTPC,24-May-2025,Board Meeting Intimation,NTPC LIMITED has informed the Exchange about Board Meeting to be held on 24-May-2025 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2025 and Dividend.,Power,19-May-2025 16:41:51,NTPC Limited,INE733E01010,00:00:03,19-May-2025 16:41:54,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_54639_1443009_19052025044149_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_54639_19052025164149_iXBRL_WEB.html,,NTPC,NTPC Ltd.,,,,,
NTPC,25-Jan-2025,Board Meeting Intimation,NTPC LIMITED has informed the Exchange about Board Meeting to be held on 25-Jan-2025 to consider and approve the Quarterly Unaudited Financial results of the Company for the period ended December 2024 and Dividend.,Power,21-Jan-2025 17:41:51,NTPC Limited,INE733E01010,00:00:02,21-Jan-2025 17:41:53,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_44344_1355646_21012025054148_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_44344_21012025174148_iXBRL_WEB.html,,NTPC,NTPC Ltd.,,,,,
NTPC,24-Oct-2024,NTPC LIMITED has informed the Exchange about Board Meeting to be held on 24-Oct-2024 to consider and approve the Half Yearly Unaudited Financial results of the Company for the period ended September 2024 and Dividend.,Board Meeting Intimation,Power,19-Oct-2024 21:18:55,NTPC Limited,INE733E01010,00:00:02,19-Oct-2024 21:18:57,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_37957_1281070_19102024091852_WEB.xml,,,NTPC,NTPC Ltd.,,,,,
NTPC,27-Jul-2024,NTPC LIMITED has informed the Exchange about Board Meeting to be held on 27-Jul-2024 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended June 2024 .,Board Meeting Intimation,Power,24-Jul-2024 16:13:08,NTPC Limited,INE733E01010,00:00:08,24-Jul-2024 16:13:16,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_30453_1201105_24072024041305_WEB.xml,,,,,,,,,
