bm_date,bm_purpose,bm_desc,attachment
25-Jul-2026 19:16:30,Shareholders meeting,"CG Power and Industrial Solutions Limited has submitted the Exchange a copy Srutinizers report of  Annual General Meeting held on July 24, 2026. Further, the company has informed the Exchange regarding voting results.",https://nsearchives.nseindia.com/corporate/CGPOWER_25072026191618_Disclosure_VotingResults_24072026.pdf
24-Jul-2026 16:59:35,Press Release (Revised),"CG Power and Industrial Solutions Limited has informed the Exchange regarding a revised press release dated July 24, 2026, titled ""Press Release-Q1-FY 2026-27 results"".",https://nsearchives.nseindia.com/corporate/CGPOWER_24072026165817_SEDisclosure_PressRelease_-revised.pdf
24-Jul-2026 15:10:36,Press Release,"CG Power and Industrial Solutions Limited has informed the Exchange regarding a press release dated July 24, 2026, titled ""Press Release-Q1-FY 2026-27 results"".",https://nsearchives.nseindia.com/corporate/CGPOWER_24072026150915_SEDisclosure_PressRelease24072026.pdf
24-Jul-2026 14:27:06,Outcome of Board Meeting,"CG Power and Industrial Solutions Limited has submitted to the Exchange, the financial results for the period ended Jun 30, 2026.",https://nsearchives.nseindia.com/corporate/CGPOWER_24072026142609_Outcome_24072026.pdf
