exDate,recDate,subject,faceVal
07-May-2026 17:24:49,07-May-2026 17:24:49,Record Date,1
07-May-2026 17:23:29,07-May-2026 17:23:29,Updates,1
07-May-2026 16:59:47,07-May-2026 16:59:47,Dividend,1
30-Oct-2025 16:17:02,30-Oct-2025 16:17:02,Dividend,1
23-Oct-2025 14:45:12,23-Oct-2025 14:45:12,Record Date,1
21-May-2025 18:28:14,21-May-2025 18:28:14,Updates,1
21-May-2025 18:21:05,21-May-2025 18:21:05,Record Date,1
07-May-2025 15:57:44,07-May-2025 15:57:44,Dividend,1
30-Oct-2024 15:20:34,30-Oct-2024 15:20:34,Dividend,1
16-Oct-2024 11:38:11,16-Oct-2024 11:38:11,Record Date,1
28-Jun-2024 20:00:25,28-Jun-2024 20:00:25,Date of payment of dividend,1
28-Jun-2024 19:59:18,28-Jun-2024 19:59:18,Record Date,1
28-Jun-2024 19:56:46,28-Jun-2024 19:56:46,Book Closure,1
02-May-2024 14:18:54,02-May-2024 14:18:54,Dividend,1
02-Nov-2023 14:55:21,02-Nov-2023 14:55:21,Date of payment of dividend,1
02-Nov-2023 14:53:45,02-Nov-2023 14:53:45,Dividend,1
25-Oct-2023 14:27:37,25-Oct-2023 14:27:37,Record Date,1
22-Jun-2023 15:03:30,22-Jun-2023 15:03:30,Date of payment of dividend,1
22-Jun-2023 15:02:37,22-Jun-2023 15:02:37,Record Date,1
22-Jun-2023 15:01:07,22-Jun-2023 15:01:07,Book Closure,1
04-May-2023 14:39:03,04-May-2023 14:39:03,Dividend,1
26-Oct-2022 14:50:15,26-Oct-2022 14:50:15,Dividend,1
26-Oct-2022 14:43:38,26-Oct-2022 14:43:38,Outcome of Board Meeting,1
26-Oct-2022 14:43:36,26-Oct-2022 14:43:36,Dividend,1
18-Oct-2022 18:42:39,18-Oct-2022 18:42:39,Record Date,1
13-Jul-2022 15:10:57,13-Jul-2022 15:10:57,Book Closure,1
13-Jul-2022 15:02:27,13-Jul-2022 15:02:27,Disclosure of other UPSI/material event,1
05-May-2022 14:19:39,05-May-2022 14:19:39,Dividend,1
02-Nov-2021 14:12:04,02-Nov-2021 14:12:04,Dividend,1
30-Sep-2021 18:16:17,30-Sep-2021 18:16:17,Record Date,1
07-Jul-2021 18:24:21,07-Jul-2021 18:24:21,Date of payment of dividend,1
07-Jul-2021 18:02:39,07-Jul-2021 18:02:39,Book Closure,1
07-May-2021 14:49:58,07-May-2021 14:49:58,Dividend Updates,1
03-Nov-2020 14:59:54,03-Nov-2020 14:59:54,Dividend Updates,1
28-Oct-2020 16:59:13,28-Oct-2020 16:59:13,Record Date,1
30-Jul-2020 21:09:00,30-Jul-2020 21:09:00,Book Closure,1
28-May-2020 12:27:00,28-May-2020 12:27:00,Dividend,1
06-Nov-2019 08:15:00,06-Nov-2019 08:15:00,Dividend,1
30-Sep-2019 18:24:00,30-Sep-2019 18:24:00,Record Date,1
03-May-2019 10:20:00,03-May-2019 10:20:00,AGM/Book Closure,1
03-May-2019 10:10:00,03-May-2019 10:10:00,Dividend,1
31-Oct-2018 13:32:00,31-Oct-2018 13:32:00,Dividend,1
28-Sep-2018 16:07:00,28-Sep-2018 16:07:00,Record Date,1
02-May-2018 08:41:00,02-May-2018 08:41:00,AGM/Book Closure,1
02-May-2018 08:40:00,02-May-2018 08:40:00,Dividend,1
31-Oct-2017 14:05:00,31-Oct-2017 14:05:00,Dividend,1
05-Oct-2017 13:50:00,05-Oct-2017 13:50:00,Record Date,1
02-May-2017 09:14:00,02-May-2017 09:14:00,AGM/Book Closure,1
02-May-2017 09:14:00,02-May-2017 09:14:00,Dividend,1
26-Oct-2016 14:15:00,26-Oct-2016 14:15:00,Date of payment of dividend,1
26-Oct-2016 14:13:00,26-Oct-2016 14:13:00,Dividend,1
27-Sep-2016 14:21:00,27-Sep-2016 14:21:00,Record Date,1
28-Apr-2016 15:02:00,28-Apr-2016 15:02:00,AGM/Book Closure,1
28-Apr-2016 14:57:00,28-Apr-2016 14:57:00,Date of payment of dividend,1
28-Apr-2016 14:54:00,28-Apr-2016 14:54:00,Dividend,1
29-Oct-2015 15:42:00,29-Oct-2015 15:42:00,Date of payment of dividend,1
28-Oct-2015 13:15:00,28-Oct-2015 13:15:00,Dividend,1
