audited,bank,broadCastDate,companyName,consolidated,cumulative,difference,exchdisstime,filingDate,financialYear,format,fromDate,indAs,industry,isin,oldNewFlag,params,period,reInd,relatingTo,resultDescription,resultDetailedDataLink,seqNumber,symbol,toDate,xbrl
Audited,N,09-Jan-2025 21:39:43,Tata Consultancy Services Limited,Consolidated,Non-cumulative,00:00:23,09-Jan-2025 21:40:06,09-Jan-2025 21:39,01-Apr-2024 To 31-Mar-2025,New,01-Oct-2024,Ind-AS New,-,INE467B01029,N,01-Oct-202431-Dec-2024Q3ANNCNETCS,Quarterly,N,Third Quarter,,,1189599,TCS,31-Dec-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_117182_1341298_09012025093940.xml
Audited,N,09-Jan-2025 21:36:33,Tata Consultancy Services Limited,Non-Consolidated,Non-cumulative,00:02:22,09-Jan-2025 21:38:55,09-Jan-2025 21:36,01-Apr-2024 To 31-Mar-2025,New,01-Oct-2024,Ind-AS New,-,INE467B01029,N,01-Oct-202431-Dec-2024Q3ANNNNETCS,Quarterly,N,Third Quarter,,,1189595,TCS,31-Dec-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_117180_1341293_09012025093547.xml
Audited,N,10-Oct-2024 18:59:44,Tata Consultancy Services Limited,Consolidated,Non-cumulative,00:00:26,10-Oct-2024 19:00:10,10-Oct-2024 18:59,01-Apr-2024 To 31-Mar-2025,New,01-Jul-2024,Ind-AS New,-,INE467B01029,N,01-Jul-202430-Sep-2024Q2ANNCNETCS,Quarterly,N,Second Quarter,,,1181372,TCS,30-Sep-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_112733_1265368_10102024065944.xml
Audited,N,10-Oct-2024 18:58:03,Tata Consultancy Services Limited,Non-Consolidated,Non-cumulative,00:00:26,10-Oct-2024 18:58:29,10-Oct-2024 18:58,01-Apr-2024 To 31-Mar-2025,New,01-Jul-2024,Ind-AS New,-,INE467B01029,N,01-Jul-202430-Sep-2024Q2ANNNNETCS,Quarterly,N,Second Quarter,,,1181370,TCS,30-Sep-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_112732_1265355_10102024065803.xml
Audited,N,11-Jul-2024 20:10:06,Tata Consultancy Services Limited,Consolidated,Non-cumulative,00:00:19,11-Jul-2024 20:10:25,11-Jul-2024 20:10,01-Apr-2024 To 31-Mar-2025,New,01-Apr-2024,Ind-AS New,-,INE467B01029,N,01-Apr-202430-Jun-2024Q1ANNCNETCS,Quarterly,N,First Quarter,,,1177486,TCS,30-Jun-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_108962_1181103_11072024081006.xml
Audited,N,11-Jul-2024 20:06:56,Tata Consultancy Services Limited,Non-Consolidated,Non-cumulative,00:00:17,11-Jul-2024 20:07:13,11-Jul-2024 20:06,01-Apr-2024 To 31-Mar-2025,New,01-Apr-2024,Ind-AS New,-,INE467B01029,N,01-Apr-202430-Jun-2024Q1ANNNNETCS,Quarterly,N,First Quarter,,,1177484,TCS,30-Jun-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_108960_1181097_11072024080655.xml
Audited,N,12-Apr-2024 21:04:38,Tata Consultancy Services Limited,Non-Consolidated,Non-cumulative,00:03:28,12-Apr-2024 21:08:06,12-Apr-2024 21:04,01-Apr-2023 To 31-Mar-2024,New,01-Jan-2024,Ind-AS New,-,INE467B01029,N,01-Jan-202431-Mar-2024Q4ANNNNETCS,Quarterly,N,Fourth Quarter,,,1169054,TCS,31-Mar-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_104550_1090534_12042024090438.xml
Audited,N,12-Apr-2024 21:01:54,Tata Consultancy Services Limited,Consolidated,Non-cumulative,00:02:12,12-Apr-2024 21:04:06,12-Apr-2024 21:01,01-Apr-2023 To 31-Mar-2024,New,01-Jan-2024,Ind-AS New,-,INE467B01029,N,01-Jan-202431-Mar-2024Q4ANNCNETCS,Quarterly,N,Fourth Quarter,,,1169052,TCS,31-Mar-2024,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_104549_1090527_12042024090154.xml
Audited,N,11-Jan-2024 20:41:48,Tata Consultancy Services Limited,Non-Consolidated,Non-cumulative,00:02:18,11-Jan-2024 20:44:06,11-Jan-2024 20:41,01-Apr-2023 To 31-Mar-2024,New,01-Oct-2023,Ind-AS New,-,INE467B01029,N,01-Oct-202331-Dec-2023Q3ANNNNETCS,Quarterly,N,Third Quarter,,,1162068,TCS,31-Dec-2023,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_101017_1017396_11012024084148.xml
Audited,N,11-Jan-2024 20:39:39,Tata Consultancy Services Limited,Consolidated,Non-cumulative,00:02:26,11-Jan-2024 20:42:05,11-Jan-2024 20:39,01-Apr-2023 To 31-Mar-2024,New,01-Oct-2023,Ind-AS New,-,INE467B01029,N,01-Oct-202331-Dec-2023Q3ANNCNETCS,Quarterly,N,Third Quarter,,,1162066,TCS,31-Dec-2023,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_101016_1017393_11012024083939.xml
Audited,N,11-Oct-2023 22:28:56,Tata Consultancy Services Limited,Consolidated,Non-cumulative,00:03:09,11-Oct-2023 22:32:05,11-Oct-2023 22:28,01-Apr-2023 To 31-Mar-2024,New,01-Jul-2023,Ind-AS New,-,INE467B01029,N,01-Jul-202330-Sep-2023Q2ANNCNETCS,Quarterly,N,Second Quarter,,,1155228,TCS,30-Sep-2023,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_97534_948104_11102023102856.xml
Audited,N,11-Oct-2023 22:26:36,Tata Consultancy Services Limited,Non-Consolidated,Non-cumulative,00:03:30,11-Oct-2023 22:30:06,11-Oct-2023 22:26,01-Apr-2023 To 31-Mar-2024,New,01-Jul-2023,Ind-AS New,-,INE467B01029,N,01-Jul-202330-Sep-2023Q2ANNNNETCS,Quarterly,N,Second Quarter,,,1155226,TCS,30-Sep-2023,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_97533_948101_11102023102636.xml
Audited,N,12-Jul-2023 20:47:21,Tata Consultancy Services Limited,Non-Consolidated,Non-cumulative,00:02:42,12-Jul-2023 20:50:03,12-Jul-2023 20:47,01-Apr-2023 To 31-Mar-2024,New,01-Apr-2023,Ind-AS New,-,INE467B01029,N,01-Apr-202330-Jun-2023Q1ANNNNETCS,Quarterly,N,First Quarter,,,1151809,TCS,30-Jun-2023,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_94157_882124_12072023084721.xml
Audited,N,12-Jul-2023 20:45:27,Tata Consultancy Services Limited,Consolidated,Non-cumulative,00:02:36,12-Jul-2023 20:48:03,12-Jul-2023 20:45,01-Apr-2023 To 31-Mar-2024,New,01-Apr-2023,Ind-AS New,-,INE467B01029,N,01-Apr-202330-Jun-2023Q1ANNCNETCS,Quarterly,N,First Quarter,,,1151808,TCS,30-Jun-2023,https://nsearchives.nseindia.com/corporate/xbrl/INDAS_94156_882120_12072023084527.xml
