bm_symbol,bm_date,bm_purpose,bm_desc,sm_indusrty,bm_timestamp,sm_name,sm_isin,diff,sysTime,attFileSize,attachment,ixbrl,ixbrlFileSize,symbol,company_name,intimationType,meetingType,oriiginalMeetingDate,proposedMeetingDate,bm_source
TCS,09-Jul-2026,Board Meeting Intimation,TATA CONSULTANCY SERVICES LIMITED has informed the Exchange about Board Meeting to be held on 09-Jul-2026 to consider and approve the Quarterly Audited Financial results of the Company for the period ended June 2026 and Dividend.,Computers - Software,22-Jun-2026 17:52:48,Tata Consultancy Services Limited,INE467B01029,00:00:02,22-Jun-2026 17:52:50,14.94 KB,https://nsearchives.nseindia.com/corporate/xbrl/PIBM_532540_2262026175221_PRIOR_INTIMATION_WebXMLFile_20260622_175246385.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_2212_20260622_175246408_WEB.html,3.38 KB,TCS,Tata Consultancy Services Ltd.,,,,,
TCS,09-Apr-2026,Board Meeting Intimation,TATA CONSULTANCY SERVICES LIMITED has informed the Exchange about Board Meeting to be held on 09-Apr-2026 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2026 and Dividend.,Computers - Software,23-Mar-2026 18:27:06,Tata Consultancy Services Limited,INE467B01029,00:00:03,23-Mar-2026 18:27:09,14.94 KB,https://nsearchives.nseindia.com/corporate/xbrl/PIBM_532540_233202618271_PRIOR_INTIMATION_WebXMLFile_20260323_182704347.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_20260323_182704_WEB.html,3.38 KB,TCS,Tata Consultancy Services Ltd.,,,,,
TCS,28-Feb-2026,Outcome of Board Meeting,"Tata Consultancy Services Limited has informed the Exchange regarding Appointment of Statutory Auditors for a term of 5 consecutive years from the conclusion of 32nd AGM to be held in the year 2027 till the conclusion of 37th AGM, to be held in the year 2032, subject to approval of the Members.",,,Tata Consultancy Services Limited,INE467B01029,,,,,,,TCS,Tata Consultancy Services Ltd.,,,,,announcements
TCS,12-Jan-2026,Board Meeting Intimation,TATA CONSULTANCY SERVICES LIMITED has informed the Exchange about Board Meeting to be held on 12-Jan-2026 to consider and approve the Quarterly Audited Financial results of the Company for the period ended December 2025 and Dividend.,Computers - Software,23-Dec-2025 19:27:41,Tata Consultancy Services Limited,INE467B01029,00:00:02,23-Dec-2025 19:27:43,6.61 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_74333_1589186_23122025072739_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_74333_23122025192739_iXBRL_WEB.html,3.17 KB,TCS,Tata Consultancy Services Ltd.,,,,,
TCS,10-Dec-2025,Outcome of Board Meeting,"Tata Consultancy Services Limited has informed the Exchange regarding Outcome of Board Meeting held on December 10, 2025.",,,Tata Consultancy Services Limited,INE467B01029,,,,,,,TCS,Tata Consultancy Services Ltd.,,,,,announcements
TCS,20-Nov-2025,Outcome of Board Meeting,"Tata Consultancy Services Limited has informed the Exchange regarding Outcome of the meeting of Investment Committee of the Board held on November 20, 2025.",,,Tata Consultancy Services Limited,INE467B01029,,,,,,,TCS,Tata Consultancy Services Ltd.,,,,,announcements
TCS,09-Oct-2025,Board Meeting Intimation,TATA CONSULTANCY SERVICES LIMITED has informed the Exchange about Board Meeting to be held on 09-Oct-2025 to consider and approve the Quarterly Audited Financial results of the Company for the period ended September 2025 and Dividend.,Computers - Software,22-Sep-2025 17:25:13,Tata Consultancy Services Limited,INE467B01029,00:00:03,22-Sep-2025 17:25:16,6.61 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_66626_1530359_22092025052511_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_66626_22092025172511_iXBRL_WEB.html,3.18 KB,TCS,Tata Consultancy Services Ltd.,,,,,
TCS,10-Jul-2025,Board Meeting Intimation,TATA CONSULTANCY SERVICES LIMITED has informed the Exchange about Board Meeting to be held on 10-Jul-2025 to consider and approve the Quarterly Audited Financial results of the Company for the period ended June 2025 and Dividend.,Computers - Software,27-Jun-2025 19:44:18,Tata Consultancy Services Limited,INE467B01029,00:00:03,27-Jun-2025 19:44:21,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_58550_1473749_27062025074416_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_58550_27062025194416_iXBRL_WEB.html,,TCS,Tata Consultancy Services Ltd.,,,,,
TCS,10-Apr-2025,Board Meeting Intimation,TATA CONSULTANCY SERVICES LIMITED has informed the Exchange about Board Meeting to be held on 10-Apr-2025 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2025 and Dividend.,Computers - Software,28-Mar-2025 18:47:20,Tata Consultancy Services Limited,INE467B01029,00:00:02,28-Mar-2025 18:47:22,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_49492_1404974_28032025064716_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_49492_28032025184715_iXBRL_WEB.html,,TCS,Tata Consultancy Services Ltd.,,,,,
TCS,09-Jan-2025,Board Meeting Intimation,TATA CONSULTANCY SERVICES LIMITED has informed the Exchange about Board Meeting to be held on 09-Jan-2025 to consider and approve the Quarterly Audited Financial results of the Company for the period ended December 2024 and Dividend.,Computers - Software,31-Dec-2024 17:06:03,Tata Consultancy Services Limited,INE467B01029,00:00:03,31-Dec-2024 17:06:06,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_42851_1335839_31122024050600_WEB.xml,,,TCS,Tata Consultancy Services Ltd.,,,,,
