exDate,recDate,subject,faceVal
06-Aug-2026 18:54:49,06-Aug-2026 18:54:49,Record Date,1
01-May-2026 20:17:40,01-May-2026 20:17:40,Dividend,1
08-Aug-2025 17:57:46,08-Aug-2025 17:57:46,Record Date,1
30-Apr-2025 21:02:46,30-Apr-2025 21:02:46,Updates,1
08-Aug-2024 17:09:45,08-Aug-2024 17:09:45,Record Date,1
13-May-2024 17:50:36,13-May-2024 17:50:36,Dividend,1
08-May-2024 23:11:53,08-May-2024 23:11:53,Dividend Updates,1
05-Aug-2023 21:04:06,05-Aug-2023 21:04:06,Record Date,1
16-May-2023 17:51:22,16-May-2023 17:51:22,Dividend,1
08-Sep-2022 22:31:42,08-Sep-2022 22:31:42,Record Date,1
30-Aug-2022 21:53:39,30-Aug-2022 21:53:39,Record Date,1
30-May-2022 19:54:12,30-May-2022 19:54:12,Outcome of Board Meeting,1
30-May-2022 19:54:09,30-May-2022 19:54:09,Dividend,1
10-Mar-2022 18:51:58,10-Mar-2022 18:51:58,Dividend,1
07-Mar-2022 14:24:48,07-Mar-2022 14:24:48,Record Date,1
01-Jul-2014 16:40:00,01-Jul-2014 16:40:00,AGM/Book Closure,1
29-Apr-2014 15:24:00,29-Apr-2014 15:24:00,Dividend,1
25-Apr-2014 11:00:00,25-Apr-2014 11:00:00,Updates,1
28-Aug-2013 11:12:00,28-Aug-2013 11:12:00,AGM/Book Closure,1
25-Apr-2013 16:16:00,25-Apr-2013 16:16:00,Dividend,1
28-Aug-2012 11:32:00,28-Aug-2012 11:32:00,AGM / Book Closure,1
27-Apr-2012 16:20:00,27-Apr-2012 16:20:00,Dividend,1
24-Aug-2011 10:18:00,24-Aug-2011 10:18:00,AGM / Book Closure,1
21-Apr-2011 17:47:00,21-Apr-2011 17:47:00,Dividend,1
21-Apr-2011 17:32:00,21-Apr-2011 17:32:00,Dividend,1
28-Sep-2010 18:22:00,28-Sep-2010 18:22:00,Proceedings of Annual General Meeting,1
31-Aug-2010 13:08:00,31-Aug-2010 13:08:00,AGM/Book Closure,1
04-May-2010 15:04:00,04-May-2010 15:04:00,Dividend,1
22-Sep-2009 10:09:00,22-Sep-2009 10:09:00,Allotment of Bonus Shares,1
04-Sep-2009 13:29:00,04-Sep-2009 13:29:00,Book Closure (Purpose Revised),1
20-Aug-2009 17:14:00,20-Aug-2009 17:14:00,AGM/Book Closure,1
29-Jul-2009 13:43:00,29-Jul-2009 13:43:00,Bonus,1
27-May-2009 17:30:00,27-May-2009 17:30:00,Dividend,1
04-Aug-2008 14:04:00,04-Aug-2008 14:04:00,AGM/Book Closure,1
27-May-2008 15:05:00,27-May-2008 15:05:00,Final Dividend,1
18-Feb-2008 16:00:00,18-Feb-2008 16:00:00,Interim Dividend,1
19-Jan-2008 17:18:00,19-Jan-2008 17:18:00,Record Date,1
06-Aug-2007 12:38:00,06-Aug-2007 12:38:00,AGM/Book Closure,1
21-May-2007 13:16:00,21-May-2007 13:16:00,Final Dividend,1
29-Jan-2007 13:46:00,29-Jan-2007 13:46:00,Interim Dividend,1
21-Aug-2006 00:00:00,21-Aug-2006 00:00:00,Book Closure,1
07-Jun-2006 00:00:00,07-Jun-2006 00:00:00,Dividend,1
31-Oct-2005 00:00:00,31-Oct-2005 00:00:00,Interim Dividend / Others,1
13-Jun-2005 00:00:00,13-Jun-2005 00:00:00,Book Closure,1
13-May-2005 00:00:00,13-May-2005 00:00:00,Dividend,1
27-Oct-2004 00:00:00,27-Oct-2004 00:00:00,Interim Dividend,1
