exDate,recDate,subject,faceVal
21-Aug-2026 13:05:55,21-Aug-2026 13:05:55,Record Date,1
15-May-2026 19:56:49,15-May-2026 19:56:49,Dividend,1
22-Aug-2025 11:31:23,22-Aug-2025 11:31:23,Record Date,1
28-May-2025 20:24:34,28-May-2025 20:24:34,Dividend,1
04-Sep-2024 18:26:20,04-Sep-2024 18:26:20,Record Date,1
20-May-2024 19:42:06,20-May-2024 19:42:06,Dividend,1
12-Feb-2024 19:51:36,12-Feb-2024 19:51:36,Record Date,1
12-Feb-2024 19:23:27,12-Feb-2024 19:23:27,Dividend,1
04-Feb-2024 12:29:35,04-Feb-2024 12:29:35,Record Date,1
05-Sep-2023 20:17:36,05-Sep-2023 20:17:36,Record Date,1
25-May-2023 23:18:31,25-May-2023 23:18:31,Dividend,1
16-Mar-2023 18:48:15,16-Mar-2023 18:48:15,Dividend,1
10-Mar-2023 16:01:01,10-Mar-2023 16:01:01,Record Date,1
19-Jul-2022 17:55:24,19-Jul-2022 17:55:24,Record Date,1
23-May-2022 22:50:40,23-May-2022 22:50:40,Dividend,1
23-May-2022 22:50:38,23-May-2022 22:50:38,Outcome of Board Meeting,1
16-Mar-2022 20:25:10,16-Mar-2022 20:25:10,Record Date,1
16-Mar-2022 20:22:31,16-Mar-2022 20:22:31,Dividend,1
30-Oct-2021 15:41:20,30-Oct-2021 15:41:20,Record Date,1
06-Sep-2021 18:30:03,06-Sep-2021 18:30:03,Book Closure,1
06-Sep-2021 18:28:02,06-Sep-2021 18:28:02,Record Date,1
07-Jun-2021 16:10:55,07-Jun-2021 16:10:55,Copy of Newspaper Publication,1
29-Jan-2021 22:32:31,29-Jan-2021 22:32:31,Record Date,1
14-Aug-2019 14:42:00,14-Aug-2019 14:42:00,Book Closure,1
27-May-2019 16:59:00,27-May-2019 16:59:00,Dividend,1
04-Aug-2015 10:57:00,04-Aug-2015 10:57:00,AGM/Book Closure,1
29-May-2015 16:26:00,29-May-2015 16:26:00,Dividend,1
13-Feb-2015 14:12:00,13-Feb-2015 14:12:00,Date of payment of dividend,1
13-Feb-2015 14:11:00,13-Feb-2015 14:11:00,Dividend,1
12-Feb-2015 20:02:00,12-Feb-2015 20:02:00,Record Date Updates,1
02-Feb-2015 13:23:00,02-Feb-2015 13:23:00,Record Date,1
28-May-2014 16:08:00,28-May-2014 16:08:00,Outcome of Board Meeting,1
14-Feb-2014 17:04:00,14-Feb-2014 17:04:00,Dividend,1
14-Feb-2014 17:00:00,14-Feb-2014 17:00:00,Date of payment of dividend,1
04-Feb-2014 13:20:00,04-Feb-2014 13:20:00,Record Date,1
01-Jul-2013 17:40:00,01-Jul-2013 17:40:00,AGM/Book Closure,1
30-May-2013 17:28:00,30-May-2013 17:28:00,Dividend,1
12-Feb-2013 15:20:00,12-Feb-2013 15:20:00,Dividend,1
28-Jan-2013 11:20:00,28-Jan-2013 11:20:00,Record Date,1
09-Jul-2012 13:00:00,09-Jul-2012 13:00:00,AGM / Book Closure,1
01-Jun-2012 14:48:00,01-Jun-2012 14:48:00,Dividend,1
13-Feb-2012 15:14:00,13-Feb-2012 15:14:00,Dividend,1
24-Jan-2012 10:21:00,24-Jan-2012 10:21:00,Record Date,1
22-Jul-2011 19:50:00,22-Jul-2011 19:50:00,AGM / Book Closure,1
24-Jun-2011 15:39:00,24-Jun-2011 15:39:00,Dividend,1
13-Jan-2011 18:57:00,13-Jan-2011 18:57:00,Dividend,1
28-Dec-2010 16:04:00,28-Dec-2010 16:04:00,Record Date,1
12-Jul-2010 14:32:00,12-Jul-2010 14:32:00,AGM/Book Closure,1
28-May-2010 14:06:00,28-May-2010 14:06:00,Dividend,1
27-Jan-2010 13:32:00,27-Jan-2010 13:32:00,Interim Dividend,1
10-Jul-2009 15:41:00,10-Jul-2009 15:41:00,AGM/Book Closure,1
28-May-2009 14:05:00,28-May-2009 14:05:00,Dividend,1
27-Jan-2009 14:38:00,27-Jan-2009 14:38:00,Interim Dividend,1
03-Jul-2008 15:41:00,03-Jul-2008 15:41:00,AGM/Book Closure,1
16-May-2008 14:20:00,16-May-2008 14:20:00,Dividend,1
29-Jan-2008 14:10:00,29-Jan-2008 14:10:00,Interim Dividend,1
18-Jul-2007 12:43:00,18-Jul-2007 12:43:00,AGM/Book Closure,1
21-May-2007 14:38:00,21-May-2007 14:38:00,Dividend,1
29-Jan-2007 14:17:00,29-Jan-2007 14:17:00,Interim Dividend,1
28-Jul-2006 00:00:00,28-Jul-2006 00:00:00,AGM/Book Closure,1
25-May-2006 00:00:00,25-May-2006 00:00:00,Dividend,1
27-Jan-2006 00:00:00,27-Jan-2006 00:00:00,Interim Dividend,1
25-May-2005 00:00:00,25-May-2005 00:00:00,Dividend,1
27-Jan-2005 00:00:00,27-Jan-2005 00:00:00,Interim Dividend,1
