bm_symbol,bm_date,bm_purpose,bm_desc,sm_indusrty,bm_timestamp,sm_name,sm_isin,diff,sysTime,attFileSize,attachment,ixbrl,ixbrlFileSize,symbol,company_name,intimationType,meetingType,oriiginalMeetingDate,proposedMeetingDate,bm_source
WIPRO,16-Jul-2026,Board Meeting Intimation,WIPRO LIMITED has informed the Exchange about Board Meeting to be held on 16-Jul-2026 to consider and approve the Quarterly Audited Financial results of the Company for the period ended June 2026 and Dividend.,Computers - Software,07-Jul-2026 16:10:24,Wipro Limited,INE075A01022,00:00:02,07-Jul-2026 16:10:26,14.92 KB,https://nsearchives.nseindia.com/corporate/xbrl/PIBM_507685_772026161020_PRIOR_INTIMATION_WebXMLFile_20260707_161022516.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_624_20260707_161022539_WEB.html,3.36 KB,WIPRO,Wipro Ltd.,,,,,
WIPRO,02-Jun-2026,Outcome of Board Meeting,"Wipro Limited has informed the Exchange regarding Outcome of Board Meeting held on Jun 02, 2026.",,,Wipro Limited,INE075A01022,,,,,,,WIPRO,Wipro Ltd.,,,,,announcements
WIPRO,16-Apr-2026,Board Meeting Intimation,WIPRO LIMITED has informed the Exchange about Board Meeting to be held on 16-Apr-2026 to consider Buyback.,Computers - Software,09-Apr-2026 16:04:36,Wipro Limited,INE075A01022,00:00:03,09-Apr-2026 16:04:39,13.82 KB,https://nsearchives.nseindia.com/corporate/xbrl/PIBM_507685_94202616430_PRIOR_INTIMATION_WebXMLFile_20260409_160434394.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_20260409_160434_WEB.html,2.60 KB,WIPRO,Wipro Ltd.,,,,,
WIPRO,16-Jan-2026,Board Meeting Intimation,WIPRO LIMITED has informed the Exchange about Board Meeting to be held on 16-Jan-2026 to consider and approve the Quarterly Audited Financial results of the Company for the period ended December 2025 and Dividend.,Computers - Software,05-Jan-2026 18:17:57,Wipro Limited,INE075A01022,00:00:02,05-Jan-2026 18:17:59,6.59 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_74861_1595127_05012026061755_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_74861_05012026181755_iXBRL_WEB.html,3.06 KB,WIPRO,Wipro Ltd.,,,,,
WIPRO,16-Oct-2025,Board Meeting Intimation,WIPRO LIMITED has informed the Exchange about Board Meeting to be held on 16-Oct-2025 to inter-alia consider and approve the Audited Financial results of the Company for the Quarterly ended September 2025 .,Computers - Software,06-Oct-2025 18:55:36,Wipro Limited,INE075A01022,00:00:03,06-Oct-2025 18:55:39,6.50 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_67965_1541573_06102025065530_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_67965_06102025185529_iXBRL_WEB.html,2.92 KB,WIPRO,Wipro Ltd.,,,,,
WIPRO,17-Jul-2025,Financial Results/Dividend,"Pursuant to Regulation 29(1) of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015, it is hereby informed that the next meeting of the Board of Directors will be held over July 16-17, 2025 to consider and approve, inter alia:a)the condensed audited standalone and consolidated financial results of the Company under lndAS for the quarter ended June 30, 2025.b)the condensed audited consolidated financial results of the Company under IFRS for the quarter ended June 30, 2025.c)declaration of interim dividend, if any, for the financial year 2025-26.The financial results will be approved by the Board of Directors on the evening of July 17, 2025.It is further informed that the trading window for dealing in the securities of the Company is closed from June 16, 2025 till the close of July 19, 2025 (both days inclusive).",Computers - Software,08-Jul-2025 18:50:35,Wipro Limited,INE075A01022,00:00:01,08-Jul-2025 18:50:36,219.76 KB,https://nsearchives.nseindia.com/corporate/Cslogin_08072025184850_BMIntimation.pdf,,,WIPRO,Wipro Ltd.,,,,,
WIPRO,16-Apr-2025,Board Meeting Intimation,WIPRO LIMITED has informed the Exchange about Board Meeting to be held on 16-Apr-2025 to inter-alia consider and approve the Audited Financial results of the Company for the Quarterly ended March 2025 .,Computers - Software,02-Apr-2025 16:30:57,Wipro Limited,INE075A01022,00:00:03,02-Apr-2025 16:31:00,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_49937_1407604_02042025043054_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_49937_02042025163053_iXBRL_WEB.html,,WIPRO,Wipro Ltd.,,,,,
WIPRO,17-Jan-2025,Board Meeting Intimation,WIPRO LIMITED has informed the Exchange about Board Meeting to be held on 17-Jan-2025 to consider and approve the Quarterly Audited Financial results of the Company for the period ended December 2024 and Dividend.,Computers - Software,06-Jan-2025 17:11:04,Wipro Limited,INE075A01022,00:00:02,06-Jan-2025 17:11:06,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_43151_1338068_06012025051101_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_43151_06012025171101_iXBRL_WEB.html,,WIPRO,Wipro Ltd.,,,,,
WIPRO,17-Oct-2024,WIPRO LIMITED has informed the Exchange about Board Meeting to be held on 17-Oct-2024 to consider Bonus.,Board Meeting Intimation,Computers - Software,13-Oct-2024 16:02:55,Wipro Limited,INE075A01022,00:00:03,13-Oct-2024 16:02:58,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_37372_1267268_13102024040252_WEB.xml,,,WIPRO,Wipro Ltd.,,,,,
WIPRO,19-Apr-2024,Outcome of Board Meeting,"Wipro Limited has informed the Exchange regarding Intimation under Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 - Adoption of Wipro Limited Employee Stock Options, Performance Stock Unit and Restricted Stock Unit Scheme 2024",,,Wipro Limited,INE075A01022,,,,,,,WIPRO,Wipro Ltd.,,,,,announcements
WIPRO,18-Oct-2023,Outcome of Board Meeting,"Wipro Limited has informed the Exchange regarding Outcome of Board Meeting held on October 18, 2023.",,,Wipro Limited,INE075A01022,,,,,,,WIPRO,Wipro Ltd.,,,,,announcements
WIPRO,27-Apr-2023,Outcome of Board Meeting,"Wipro Limited has informed the Exchange regarding Outcome of Board Meeting held on April 27, 2023- Buyback of equity shares.",,,Wipro Limited,INE075A01022,,,,,,,WIPRO,Wipro Ltd.,,,,,announcements
