bm_date,bm_purpose,bm_desc,attachment
17-Aug-2026 14:18:02,Shareholders meeting,"Ashok Leyland Limited has submitted the Exchange a copy Srutinizers report of  Annual General Meeting held on August 14, 2026. Further, the company has informed the Exchange regarding voting results.",https://nsearchives.nseindia.com/corporate/ASHOKLEYLAND_17082026141747_SEINTIMATIONSCRUTINISERREPORTPDF.pdf
14-Aug-2026 13:08:31,Outcome of Board Meeting,"Ashok Leyland Limited has submitted to the Exchange, the unaudited financial results for the period ended Jun 30, 2026.",https://nsearchives.nseindia.com/corporate/ASHOKLEYLAND_14082026130404_resultsfinaljune302026.pdf
