bm_symbol,bm_date,bm_purpose,bm_desc,sm_indusrty,bm_timestamp,sm_name,sm_isin,diff,sysTime,attFileSize,attachment,ixbrl,ixbrlFileSize,symbol,company_name,intimationType,meetingType,oriiginalMeetingDate,proposedMeetingDate,bm_source
BHARTIARTL,13-May-2026,Dividend/Other business matters,"This is further to our earlier intimation dt. May 01, 2026 with respect to Board Meeting to be held on May 13, 2026.We wish to inform you that the Board of Directors of the Company, in its aforesaid meeting, will also consider the following:(a) Recommendation/ declaration of dividend, if any, for the financial year 2025-26.(b) Reorganization of shareholding framework of subsidiary company(ies) including Airtel Africa plc, which may result in consolidation/ acquisition of shares of such subsidiary company(ies), the consideration of which may be discharged through issuance of equity shares of the Company on a preferential basis and/ or cash.",Telecommunication - Services,10-May-2026 19:10:24,Bharti Airtel Limited,INE397D01024,00:00:00,10-May-2026 19:10:24,3.17 MB,https://nsearchives.nseindia.com/corporate/BHARTIARTL_10052026191001_STXIntimationmay10.pdf,,,BHARTIARTL,Bharti Airtel Ltd.,,,,,
BHARTIARTL,13-May-2025,Board Meeting Intimation,Bharti Airtel Limited has informed the Exchange about Board Meeting to be held on 13-May-2025 to consider Dividend.,Telecommunication - Services,08-May-2025 19:07:37,Bharti Airtel Limited,INE397D01024,00:00:06,08-May-2025 19:07:43,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_52904_1434220_08052025070734_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_52904_08052025190734_iXBRL_WEB.html,,BHARTIARTL,Bharti Airtel Ltd.,,,,,
BHARTIARTL,14-May-2024,Outcome of Board Meeting,"Bharti Airtel Limited has informed the Exchange regarding  Board meeting held on May 14, 2024.",,,Bharti Airtel Limited,INE397D01024,,,,,,,BHARTIARTL,Bharti Airtel Ltd.,,,,,announcements
BHARTIARTL,17-May-2022,Outcome of Board Meeting,"Further to our intimation dated May 17, 2022 under Regulations 30 and 33 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 w.r.t. the audited financial results for the fourth quarter (Q4) and year ended March 31, 2022 approved by Board in its meeting held today, we wish to inform you that the said Board meeting of the Company has been concluded at IST 1725 Hrs. ",,,Bharti Airtel Limited,INE397D01024,,,,,,,BHARTIARTL,Bharti Airtel Ltd.,,,,,announcements
BHARTIARTL,17-May-2021,Outcome of Board Meeting,"Bharti Airtel Limited has informed the Exchange regarding  Board meeting held on May 17, 2021.",,,Bharti Airtel Limited,INE397D01024,,,,,,,BHARTIARTL,Bharti Airtel Ltd.,,,,,announcements
BHARTIARTL,18-May-2020,Outcome of Board Meeting,"Bharti Airtel Limited has informed the Exchange regarding  Board meeting held on May 18, 2020.",,,Bharti Airtel Limited,INE397D01024,,,,,,,BHARTIARTL,Bharti Airtel Ltd.,,,,,announcements
BHARTIARTL,06-May-2019,Outcome of Board Meeting,"Bharti Airtel Limited has informed the Exchange regarding  Board meeting held on May 06, 2019.",,,Bharti Airtel Limited,INE397D01024,,,,,,,BHARTIARTL,Bharti Airtel Ltd.,,,,,announcements
BHARTIARTL,09-May-2017,Outcome of Board Meeting,"Bharti Airtel Limited has informed the Exchange regarding Outcome of Board Meeting held on May 09, 2017.",,,Bharti Airtel Limited,INE397D01024,,,,,,,BHARTIARTL,Bharti Airtel Ltd.,,,,,announcements
BHARTIARTL,03-May-2013,Outcome of Board Meeting,"Bharti Airtel Limited has informed the Exchange that subject to the approval of the shareholders, the Board of Directors of the Company on May 03, 2013 has approved issue and allotment of 199,870,006 Equity Shares of Rs.5 each to Qatar Foundation Endowment SPC or its affiliate at a price of INR 340 per share on a preferential basis, in accordance with the provisions of the Companies Act, 1956 and SEBI (Issue of Capital and Disclosure Requirements) Regulations, 2009. Further, a press release is being issued by the Company dated May 03, 2013, titled ""Bharti Airtel announces long-term strategic investment from Qatar Foundation Endowment"".",,,Bharti Airtel Limited,INE397D01024,,,,,,,BHARTIARTL,Bharti Airtel Ltd.,,,,,announcements
BHARTIARTL,03-Nov-2025,Board Meeting Intimation,Bharti Airtel Limited has informed the Exchange about Board Meeting to be held on 03-Nov-2025 to inter-alia consider and approve the Audited Financial results of the Company for the Half Yearly ended September 2025 .,Telecommunication - Services,23-Oct-2025 19:50:58,Bharti Airtel Limited,INE397D01024,00:00:03,23-Oct-2025 19:51:01,6.65 KB,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_69012_1555886_23102025075055_WEB.xml,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_69012_23102025195055_iXBRL_WEB.html,2.93 KB,BHARTIARTL,Bharti Airtel Ltd.,,,,,
