exDate,recDate,subject,faceVal
21-May-2026 14:27:28,21-May-2026 14:27:28,Record Date,1
19-May-2026 15:31:57,19-May-2026 15:31:57,General Updates,1
11-May-2026 17:40:01,11-May-2026 17:40:01,Dividend,1
21-May-2025 12:06:20,21-May-2025 12:06:20,General Updates,1
21-May-2025 12:03:01,21-May-2025 12:03:01,Record Date,1
13-May-2025 14:25:40,13-May-2025 14:25:40,General Updates,1
05-May-2025 17:28:13,05-May-2025 17:28:13,Dividend,1
09-May-2024 17:38:32,09-May-2024 17:38:32,Record Date,1
07-May-2024 15:32:51,07-May-2024 15:32:51,Updates,1
24-Apr-2024 18:17:02,24-Apr-2024 18:17:02,Dividend,1
13-May-2023 13:39:03,13-May-2023 13:39:03,Updates,1
10-May-2023 17:27:35,10-May-2023 17:27:35,Book Closure,1
27-Apr-2023 18:00:56,27-Apr-2023 18:00:56,Dividend,1
09-Jun-2022 12:04:13,09-Jun-2022 12:04:13,Newspaper Advertisements,1
31-May-2022 17:04:55,31-May-2022 17:04:55,Newspaper Advertisements,1
25-May-2022 17:50:15,25-May-2022 17:50:15,Communication to shareholders as per Reg 30,1
25-May-2022 15:06:45,25-May-2022 15:06:45,Book Closure,1
27-Apr-2022 20:34:52,27-Apr-2022 20:34:52,Dividend,1
27-Apr-2022 20:34:50,27-Apr-2022 20:34:50,Outcome of Board Meeting,1
21-May-2021 17:19:17,21-May-2021 17:19:17,Updates,1
20-May-2021 17:32:52,20-May-2021 17:32:52,Book Closure,1
20-May-2021 17:27:53,20-May-2021 17:27:53,Record Date,1
30-Apr-2021 20:08:05,30-Apr-2021 20:08:05,Press Release,1
30-Apr-2021 19:49:55,30-Apr-2021 19:49:55,Dividend,1
25-Sep-2020 21:23:06,25-Sep-2020 21:23:06,Updates,1
22-Jun-2020 16:11:00,22-Jun-2020 16:11:00,Updates,1
10-Jun-2020 18:57:00,10-Jun-2020 18:57:00,Dividend,1
30-May-2019 18:00:00,30-May-2019 18:00:00,Updates,1
23-May-2019 19:41:00,23-May-2019 19:41:00,AGM/Book Closure,1
30-Apr-2019 21:24:00,30-Apr-2019 21:24:00,Dividend,1
30-Apr-2019 18:24:00,30-Apr-2019 18:24:00,Press Release,1
15-Jun-2018 07:59:00,15-Jun-2018 07:59:00,AGM/Book Closure,1
25-May-2018 16:44:00,25-May-2018 16:44:00,Dividend,1
13-Jul-2017 12:18:00,13-Jul-2017 12:18:00,Updates,1
13-Jul-2017 12:18:00,13-Jul-2017 12:18:00,AGM/Book Closure,1
26-May-2017 18:19:00,26-May-2017 18:19:00,Dividend,1
13-Jul-2016 16:30:00,13-Jul-2016 16:30:00,AGM/Book Closure,1
18-May-2016 13:05:00,18-May-2016 13:05:00,Dividend,1
29-May-2015 19:48:00,29-May-2015 19:48:00,Outcome of Board Meeting,1
31-May-2014 13:12:00,31-May-2014 13:12:00,Outcome of Board Meeting,1
01-Jul-2013 17:48:00,01-Jul-2013 17:48:00,AGM/Book Closure,1
30-May-2013 20:20:00,30-May-2013 20:20:00,Dividend,1
30-May-2013 20:16:00,30-May-2013 20:16:00,Date of payment of dividend,1
02-Jul-2012 13:07:00,02-Jul-2012 13:07:00,AGM / Book Closure,1
29-May-2012 09:14:00,29-May-2012 09:14:00,Dividend,1
07-Jul-2011 16:20:00,07-Jul-2011 16:20:00,AGM / Book Closure,1
24-May-2011 20:12:00,24-May-2011 20:12:00,Annual General Meeting,1
24-May-2011 20:10:00,24-May-2011 20:10:00,Dividend,1
11-Jun-2010 16:10:00,11-Jun-2010 16:10:00,Book Closure,1
26-May-2010 14:23:00,26-May-2010 14:23:00,Dividend,1
15-Jun-2009 15:58:00,15-Jun-2009 15:58:00,Book Closure,1
12-Jun-2009 19:04:00,12-Jun-2009 19:04:00,Dividend,1
15-Apr-2008 14:37:00,15-Apr-2008 14:37:00,Interim Dividend,1
20-Jun-2007 10:04:00,20-Jun-2007 10:04:00,Book Closure,1
19-Jun-2007 18:15:00,19-Jun-2007 18:15:00,Dividend,1
13-Jun-2006 00:00:00,13-Jun-2006 00:00:00,Book Closure,1
08-Jun-2006 00:00:00,08-Jun-2006 00:00:00,Dividend,1
06-Jun-2005 00:00:00,06-Jun-2005 00:00:00,Dividend,1
06-Jun-2005 00:00:00,06-Jun-2005 00:00:00,Book Closure,1
