exDate,recDate,subject,faceVal
05-Jun-2026 17:01:59,05-Jun-2026 17:01:59,General Updates,1
06-May-2026 17:03:49,06-May-2026 17:03:49,Dividend,1
06-May-2026 16:57:19,06-May-2026 16:57:19,Record Date,1
30-May-2025 17:28:12,30-May-2025 17:28:12,General Updates,1
07-May-2025 16:12:47,07-May-2025 16:12:47,Record Date,1
07-May-2025 16:07:10,07-May-2025 16:07:10,Dividend,1
07-May-2025 16:05:19,07-May-2025 16:05:19,Dividend,1
14-Jun-2024 19:14:32,14-Jun-2024 19:14:32,Updates,1
02-May-2024 14:55:54,02-May-2024 14:55:54,Record Date,1
02-May-2024 14:54:47,02-May-2024 14:54:47,Book Closure,1
02-May-2024 14:52:51,02-May-2024 14:52:51,Dividend Updates,1
02-May-2024 14:50:17,02-May-2024 14:50:17,Dividend,1
02-May-2024 14:48:48,02-May-2024 14:48:48,Dividend,1
27-Jun-2023 19:10:14,27-Jun-2023 19:10:14,Record Date,1
21-Jun-2023 21:23:40,21-Jun-2023 21:23:40,Updates,1
04-May-2023 16:38:05,04-May-2023 16:38:05,Dividend,1
04-May-2023 16:18:28,04-May-2023 16:18:28,Bonus,1
04-May-2023 16:14:38,04-May-2023 16:14:38,Dividend,1
04-Nov-2022 20:56:06,04-Nov-2022 20:56:06,Amendment to AOA/MOA,1
24-Jun-2022 18:13:17,24-Jun-2022 18:13:17,Communication to shareholders as per Reg 30,1
22-Jun-2022 15:08:06,22-Jun-2022 15:08:06,Newspaper Advertisements,1
21-Jun-2022 16:35:38,21-Jun-2022 16:35:38,Record Date,1
21-Jun-2022 16:10:46,21-Jun-2022 16:10:46,Annual General Meeting,1
05-May-2022 16:48:51,05-May-2022 16:48:51,Dividend,1
05-May-2022 16:33:24,05-May-2022 16:33:24,Outcome of Board Meeting,1
28-Jun-2021 21:35:50,28-Jun-2021 21:35:50,Updates,1
06-May-2021 16:17:17,06-May-2021 16:17:17,Dividend,1
31-Mar-2020 08:35:00,31-Mar-2020 08:35:00,Dividend Updates,1
12-Mar-2020 16:01:00,12-Mar-2020 16:01:00,Press Release,1
12-Mar-2020 15:06:00,12-Mar-2020 15:06:00,Dividend,1
12-Mar-2020 14:49:00,12-Mar-2020 14:49:00,Dividend,1
06-Mar-2020 08:31:00,06-Mar-2020 08:31:00,Record Date,1
22-Jul-2019 11:01:00,22-Jul-2019 11:01:00,AGM/Book Closure,1
19-Jul-2019 18:53:00,19-Jul-2019 18:53:00,AGM/Record Date,1
03-May-2019 08:38:00,03-May-2019 08:38:00,Dividend,1
02-May-2019 17:15:00,02-May-2019 17:15:00,Outcome of Board Meeting,1
21-Jun-2018 11:12:00,21-Jun-2018 11:12:00,AGM/Book Closure,1
14-May-2018 15:56:00,14-May-2018 15:56:00,Dividend,1
09-May-2017 17:37:00,09-May-2017 17:37:00,AGM/Book Closure,1
09-May-2017 17:33:00,09-May-2017 17:33:00,Dividend,1
11-Mar-2016 14:21:00,11-Mar-2016 14:21:00,Record Date,1
11-Mar-2016 13:21:00,11-Mar-2016 13:21:00,Outcome of Board Meeting,1
11-Mar-2016 13:08:00,11-Mar-2016 13:08:00,Dividend,1
29-May-2015 19:30:00,29-May-2015 19:30:00,AGM/Book Closure,1
29-May-2015 17:25:00,29-May-2015 17:25:00,Dividend,1
02-Jun-2014 10:36:00,02-Jun-2014 10:36:00,AGM/Book Closure,1
30-May-2014 17:36:00,30-May-2014 17:36:00,Dividend,1
17-May-2013 12:32:00,17-May-2013 12:32:00,Date of payment of dividend,1
14-May-2013 20:32:00,14-May-2013 20:32:00,AGM/Book Closure,1
14-May-2013 10:28:00,14-May-2013 10:28:00,Dividend,1
17-May-2012 17:04:00,17-May-2012 17:04:00,AGM / Book Closure,1
17-May-2012 17:00:00,17-May-2012 17:00:00,Dividend,1
24-May-2011 19:52:00,24-May-2011 19:52:00,AGM / Book Closure,1
24-May-2011 19:44:00,24-May-2011 19:44:00,Dividend,1
13-May-2010 14:32:00,13-May-2010 14:32:00,AGM/Book Closure,1
12-May-2010 19:03:00,12-May-2010 19:03:00,Dividend,1
19-May-2009 12:16:00,19-May-2009 12:16:00,Payment of dividend/Others,1
18-May-2009 12:46:00,18-May-2009 12:46:00,AGM/Book Closure,1
15-May-2009 19:22:00,15-May-2009 19:22:00,Dividend,1
14-May-2008 10:52:00,14-May-2008 10:52:00,AGM/Book Closure,1
12-May-2008 14:45:00,12-May-2008 14:45:00,Dividend,1
11-May-2007 13:47:00,11-May-2007 13:47:00,AGM/Book Closure,1
09-May-2007 14:26:00,09-May-2007 14:26:00,Dividend,1
16-Mar-2007 15:28:00,16-Mar-2007 15:28:00,Interim Dividend,1
15-May-2006 00:00:00,15-May-2006 00:00:00,Book Closure,1
12-May-2006 00:00:00,12-May-2006 00:00:00,Dividend,1
28-Jun-2005 00:00:00,28-Jun-2005 00:00:00,AGM/Book Closure/Others,1
12-May-2005 00:00:00,12-May-2005 00:00:00,Press Release,1
11-May-2005 00:00:00,11-May-2005 00:00:00,Dividend,1
