exDate,recDate,subject,faceVal
25-May-2026 18:28:37,25-May-2026 18:28:37,General Updates,1
16-May-2026 18:56:20,16-May-2026 18:56:20,Record Date,1
16-May-2026 18:33:31,16-May-2026 18:33:31,Dividend,1
25-Feb-2026 18:13:38,25-Feb-2026 18:13:38,General Updates,1
05-Feb-2026 12:52:48,05-Feb-2026 12:52:48,Record Date,1
05-Feb-2026 12:31:54,05-Feb-2026 12:31:54,Dividend,1
05-Feb-2026 12:30:28,05-Feb-2026 12:30:28,Dividend,1
28-May-2025 17:47:46,28-May-2025 17:47:46,Updates,1
21-May-2025 15:38:01,21-May-2025 15:38:01,Record Date,1
21-May-2025 15:32:03,21-May-2025 15:32:03,Dividend,1
07-Feb-2025 18:14:18,07-Feb-2025 18:14:18,General Updates,1
06-Feb-2025 12:35:17,06-Feb-2025 12:35:17,Record Date,1
06-Feb-2025 12:13:32,06-Feb-2025 12:13:32,Dividend,1
11-Jun-2024 19:05:39,11-Jun-2024 19:05:39,Updates,1
23-May-2024 19:03:55,23-May-2024 19:03:55,Record Date,1
23-May-2024 14:57:22,23-May-2024 14:57:22,Dividend,1
09-Feb-2024 18:54:46,09-Feb-2024 18:54:46,Updates,1
07-Feb-2024 12:59:25,07-Feb-2024 12:59:25,Dividend,1
31-Jan-2024 13:26:39,31-Jan-2024 13:26:39,Record Date,1
21-Aug-2023 18:22:28,21-Aug-2023 18:22:28,Updates,1
16-Aug-2023 12:43:32,16-Aug-2023 12:43:32,Record Date,1
18-May-2023 19:22:04,18-May-2023 19:22:04,Dividend Updates,1
18-May-2023 18:36:24,18-May-2023 18:36:24,Outcome of Board Meeting,1
11-Feb-2023 11:08:32,11-Feb-2023 11:08:32,Updates,1
08-Feb-2023 15:09:37,08-Feb-2023 15:09:37,Press Release,1
25-Jul-2022 22:35:36,25-Jul-2022 22:35:36,General updates,1
04-Jun-2022 16:48:31,04-Jun-2022 16:48:31,General updates,1
03-Jun-2022 17:10:38,03-Jun-2022 17:10:38,Record Date,1
25-May-2022 17:41:12,25-May-2022 17:41:12,Cancellation of Record date,1
24-May-2022 17:10:12,24-May-2022 17:10:12,Record Date,1
