bm_date,bm_purpose,bm_desc,attachment
04-Sep-2026 14:18:37,Outcome of Board Meeting,PG Electroplast Limited has informed the Exchange regarding change in auditor of the Company.,https://nsearchives.nseindia.com/corporate/PGEL_04092026141722_OUTCOMEOFBM04092026.pdf
04-Sep-2026 14:15:16,Outcome of Board Meeting,"PG Electroplast Limited has informed the Exchange regarding Outcome of Board Meeting held on September 04, 2026.",https://nsearchives.nseindia.com/corporate/PGEL_04092026141217_OUTCOMEOFBM04092026.pdf
06-Aug-2026 21:25:31,Outcome of Board Meeting,"PG Electroplast Limited has submitted to the Exchange, the financial results for the period ended Jun 30, 2026.",https://nsearchives.nseindia.com/corporate/PGEL_06082026212358_OutcomeofBoardMeeting06082026.pdf
