bm_symbol,bm_date,bm_purpose,bm_desc,sm_indusrty,bm_timestamp,sm_name,sm_isin,diff,sysTime,attFileSize,attachment,intimationType,ixbrl,ixbrlFileSize,meetingType,oriiginalMeetingDate,proposedMeetingDate,symbol,company_name,bm_source
RELIABLE,14-Feb-2025,Board Meeting Intimation,RELIABLE DATA SERVICES LIMITED has informed the Exchange about Board Meeting to be held on 14-Feb-2025 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended December 2024 .,-,04-Feb-2025 12:53:43,Reliable Data Services Limited,INE375Y01018,00:00:03,04-Feb-2025 12:53:46,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_46128_1369907_04022025125340_WEB.xml,,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_46128_04022025125340_iXBRL_WEB.html,,,,,,,
RELIABLE,21-Jan-2025,Board Meeting Intimation,RELIABLE DATA SERVICES LIMITED has informed the Exchange about Board Meeting to be held on 21-Jan-2025 to consider Other business.,-,16-Jan-2025 15:22:05,Reliable Data Services Limited,INE375Y01018,00:00:02,16-Jan-2025 15:22:07,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_43888_1347313_16012025032202_WEB.xml,,https://nsearchives.nseindia.com/corporate/ixbrl/PRIOR_INTIMATION_43888_16012025152202_iXBRL_WEB.html,,,,,,,
RELIABLE,13-Nov-2024,Board Meeting Intimation,RELIABLE DATA SERVICES LIMITED has informed the Exchange about Board Meeting to be held on 13-Nov-2024 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended September 2024 .,-,04-Nov-2024 14:33:38,Reliable Data Services Limited,INE375Y01018,00:00:02,04-Nov-2024 14:33:40,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_39375_1295979_04112024023335_WEB.xml,,,,,,,,,
RELIABLE,03-Sep-2024,RELIABLE DATA SERVICES LIMITED has informed the Exchange about Board Meeting to be held on 03-Sep-2024 to consider and approve Dividend/Fund raising/Other business.,Board Meeting Intimation,-,23-Aug-2024 16:48:19,Reliable Data Services Limited,INE375Y01018,100:41:06,27-Aug-2024 21:29:25,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_34343_1231280_23082024044816_WEB.xml,,,,,,,,,
RELIABLE,12-Aug-2024,Outcome of Board Meeting,"Reliable Data Services Limited has informed the Exchange regarding  Board meeting held on August 12, 2024.",,,Reliable Data Services Limited,INE375Y01018,,,,,,,,,,,RELIABLE,,announcements
RELIABLE,05-Jan-2023,Outcome of Board Meeting,"Reliable Data Services Limited has informed the Exchange regarding  Board meeting held on January 05, 2023.",,,Reliable Data Services Limited,INE375Y01018,,,,,,,,,,,RELIABLE,,announcements
RELIABLE,12-Mar-2022,Outcome of Board Meeting,Reliable Data Services Limited  has informed the Exchange about Board Meeting held on 12-Mar-2022 to consider Other business matters,,,Reliable Data Services Limited,INE375Y01018,,,,,,,,,,,RELIABLE,,announcements
RELIABLE,02-Sep-2022,Outcome of Board Meeting,Reliable Data Services Limited  has informed the Exchange about Board Meeting held on 02-Sep-2022 to consider Other business matters,,,Reliable Data Services Limited,INE375Y01018,,,,,,,,,,,RELIABLE,,announcements
RELIABLE,04-Sep-2020,Outcome of Board Meeting,"Reliable Data Services Limited has informed the Exchange regarding  Board meeting held on September 04, 2020.",,,Reliable Data Services Limited,INE375Y01018,,,,,,,,,,,RELIABLE,,announcements
RELIABLE,07-Oct-2019,Outcome of Board Meeting,"Reliable Data Services Limited has informed the Exchange regarding Outcome of Board Meeting held on October 06, 2019.",,,Reliable Data Services Limited,INE375Y01018,,,,,,,,,,,RELIABLE,,announcements
RELIABLE,12-Nov-2018,Outcome of Board Meeting,"Reliable Data Services Limited has informed the Exchange regarding  Board meeting held on November 12, 2018.",,,Reliable Data Services Limited,INE375Y01018,,,,,,,,,,,RELIABLE,,announcements
RELIABLE,06-Sep-2018,Outcome of Board Meeting,"Reliable Data Services Limited has informed the Exchange regarding  Board meeting held on September 06, 2018.",,,Reliable Data Services Limited,INE375Y01018,,,,,,,,,,,RELIABLE,,announcements
RELIABLE,14-Feb-2024,Outcome of Board Meeting,"Reliable Data Services Limited has informed the Exchange regarding  Board meeting held on February 14, 2024.",,,Reliable Data Services Limited,INE375Y01018,,,,,,,,,,,RELIABLE,,announcements
RELIABLE,17-Aug-2023,Outcome of Board Meeting,"Reliable Data Services Limited has informed the Exchange regarding  Board meeting held on August 17, 2023.",,,Reliable Data Services Limited,INE375Y01018,,,,,,,,,,,RELIABLE,,announcements
RELIABLE,14-Feb-2023,Outcome of Board Meeting,"Reliable Data Services Limited has informed the Exchange regarding  Board meeting held on February 14, 2023.",,,Reliable Data Services Limited,INE375Y01018,,,,,,,,,,,RELIABLE,,announcements
RELIABLE,14-Nov-2022,Outcome of Board Meeting,Reliable Data Services Limited  has informed the Exchange about Board Meeting held on 14-Nov-2022 to consider financial statements for the period ended September 2022,,,Reliable Data Services Limited,INE375Y01018,,,,,,,,,,,RELIABLE,,announcements
RELIABLE,14-Aug-2022,Outcome of Board Meeting,Reliable Data Services Limited  has informed the Exchange about Board Meeting held on 14-Aug-2022 to consider Other business matters,,,Reliable Data Services Limited,INE375Y01018,,,,,,,,,,,RELIABLE,,announcements
RELIABLE,13-Nov-2021,Outcome of Board Meeting,"Reliable Data Services Limited has informed the Exchange regarding  Board meeting held on November 13, 2021.",,,Reliable Data Services Limited,INE375Y01018,,,,,,,,,,,RELIABLE,,announcements
RELIABLE,30-Jun-2021,Outcome of Board Meeting,"Reliable Data Services Limited has informed the Exchange regarding  Board meeting held on Jun 30, 2021.",,,Reliable Data Services Limited,INE375Y01018,,,,,,,,,,,RELIABLE,,announcements
RELIABLE,17-Feb-2021,Outcome of Board Meeting,"Reliable Data Services Limited has informed the Exchange regarding  Board meeting held on February 17, 2021.",,,Reliable Data Services Limited,INE375Y01018,,,,,,,,,,,RELIABLE,,announcements
RELIABLE,13-Nov-2020,Outcome of Board Meeting,"Reliable Data Services Limited has informed the Exchange regarding  Board meeting held on November 13, 2020.",,,Reliable Data Services Limited,INE375Y01018,,,,,,,,,,,RELIABLE,,announcements
RELIABLE,29-Jun-2020,Outcome of Board Meeting,"Reliable Data Services Limited has informed the Exchange regarding  Board meeting held on Jun 29, 2020.",,,Reliable Data Services Limited,INE375Y01018,,,,,,,,,,,RELIABLE,,announcements
RELIABLE,21-Feb-2020,Outcome of Board Meeting,"Reliable Data Services Limited has informed the Exchange regarding  Board meeting held on February 21, 2020.",,,Reliable Data Services Limited,INE375Y01018,,,,,,,,,,,RELIABLE,,announcements
RELIABLE,14-Nov-2019,Outcome of Board Meeting,"Reliable Data Services Limited has informed the Exchange regarding  Board meeting held on November 14, 2019.",,,Reliable Data Services Limited,INE375Y01018,,,,,,,,,,,RELIABLE,,announcements
RELIABLE,27-Feb-2018,Outcome of Board Meeting,"Reliable Data Services Limited has informed the Exchange regarding  Board meeting held on February 27, 2018.",,,Reliable Data Services Limited,INE375Y01018,,,,,,,,,,,RELIABLE,,announcements
