exDate,recDate,subject,faceVal
09-Mar-2026 13:18:38,09-Mar-2026 13:18:38,Record Date,1
09-Mar-2026 13:15:48,09-Mar-2026 13:15:48,Dividend,1
26-Feb-2026 15:42:14,26-Feb-2026 15:42:14,Record Date,1
15-Oct-2025 13:45:19,15-Oct-2025 13:45:19,Record Date,1
15-Oct-2025 13:44:06,15-Oct-2025 13:44:06,Dividend,1
07-Oct-2025 16:29:52,07-Oct-2025 16:29:52,Record Date,1
17-Mar-2025 15:23:25,17-Mar-2025 15:23:25,Record Date,1
17-Mar-2025 15:19:24,17-Mar-2025 15:19:24,Dividend,1
10-Mar-2025 17:54:27,10-Mar-2025 17:54:27,Record Date,1
04-Nov-2024 16:16:53,04-Nov-2024 16:16:53,Record Date,1
04-Nov-2024 15:00:29,04-Nov-2024 15:00:29,Dividend,1
24-Oct-2024 12:47:38,24-Oct-2024 12:47:38,Record Date,1
06-Aug-2024 11:39:27,06-Aug-2024 11:39:27,Record Date,1
20-May-2024 16:56:33,20-May-2024 16:56:33,Dividend,1
02-Nov-2023 17:47:08,02-Nov-2023 17:47:08,Record Date,1
02-Nov-2023 17:15:07,02-Nov-2023 17:15:07,Dividend,1
20-Oct-2023 16:15:51,20-Oct-2023 16:15:51,Updates,1
23-Aug-2023 12:17:09,23-Aug-2023 12:17:09,Record Date,1
25-May-2023 12:52:46,25-May-2023 12:52:46,Dividend,1
10-Nov-2022 19:51:27,10-Nov-2022 19:51:27,Record Date,1
10-Nov-2022 18:59:08,10-Nov-2022 18:59:08,Dividend,1
10-Nov-2022 18:51:09,10-Nov-2022 18:51:09,Dividend,1
10-Nov-2022 18:51:07,10-Nov-2022 18:51:07,Outcome of Board Meeting,1
04-Nov-2022 16:30:57,04-Nov-2022 16:30:57,General updates,1
31-Oct-2022 18:30:06,31-Oct-2022 18:30:06,General updates,1
29-Aug-2022 12:29:03,29-Aug-2022 12:29:03,Record Date,1
26-Aug-2022 10:01:42,26-Aug-2022 10:01:42,General updates,1
20-May-2022 14:17:49,20-May-2022 14:17:49,Outcome of Board Meeting,1
20-May-2022 14:17:47,20-May-2022 14:17:47,Dividend,1
01-Nov-2021 13:41:13,01-Nov-2021 13:41:13,Dividend,1
29-Oct-2021 12:56:36,29-Oct-2021 12:56:36,Record Date,1
13-Feb-2021 13:54:07,13-Feb-2021 13:54:07,Dividend,1
09-Feb-2021 19:09:04,09-Feb-2021 19:09:04,Dividend Updates,1
